gene_name number_of_transposon_per_gene number_of_read_per_gene
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 10 71
YHR214W 0 0
YHR214W-A 1 0
YHR214C-D 0 0
YHR214C-E 3 6
PHO12 3 2
IMD2 3 22
YHR217C 8 31
YHR218W 0 0
YHR218W-A 0 0
YHR219W 0 0
YHR219C-A 0 0
YIL177C 0 0
YIL177W-A 0 0
PAU14 0 0
VTH1 8 185
IMA3 0 0
YIL171W-A 0 0
YIL169C 25 139
YIL166C 88 821
YIL165C 9 95
NIT1 16 139
YIL163C 21 278
SUC2 35 270
YIL161W 7 241
POT1 39 418
BNR1 51 558
AIM20 26 198
COA1 15 158
YIL156W-A 20 245
YIL156W-B 10 106
UBP7 44 519
GUT2 52 738
IMP2' 43 348
RRD1 41 307
YIL152W 24 266
ESL1 41 496
MCM10 14 91
MLP2 70 921
RPL40A 9 22
SLN1 2 1
ATG32 35 166
PAN6 25 93
NDC80 2 2
SSL2 4 9
YIL142C-A 8 43
CCT2 0 0
YIL141W 23 160
AXL2 100 989
REV7 23 262
TPM2 10 102
TMA108 67 854
OM45 16 82
VHS2 30 220
YIL134C-A 16 277
FLX1 11 39
RPL16A 13 88
CSM2 40 472
FKH1 33 284
ASG1 31 258
TAO3 11 208
MET18 20 85
RRT14 6 13
STH1 40 391
KGD1 52 717
AYR1 21 132
SIM1 110 1522
POG1 23 284
QDR2 56 518
QDR1 68 657
RPI1 19 244
RHO3 0 0
PRM5 29 155
HIS5 38 309
YIL115W-A 5 39
NUP159 6 40
POR2 18 38
SDP1 39 665
HOS4 42 273
COX5B 14 172
HPM1 23 244
SEC24 3 2
YIL108W 74 920
PFK26 44 317
MOB1 9 33
SLM1 39 539
YIL105W-A 5 26
SHQ1 3 2
DPH1 28 265
YIL102C-A 3 6
YIL102C 7 10
XBP1 54 482
YIL100C-A 49 489
YIL100W 53 591
SGA1 44 456
FMC1 9 82
FYV10 26 188
BMT5 26 280
PRK1 63 753
LYS12 5 25
RSM25 33 350
YIL092W 56 682
UTP25 1 0
ICE2 8 12
YIL089W 20 138
AVT7 60 825
AIM19 19 229
YIL086C 24 308
KTR7 63 668
SDS3 12 66
CAB2 4 6
YIL082W 12 80
AIR1 27 155
THS1 1 0
YIL077C 117 2092
SEC28 17 148
RPN2 14 228
SER33 53 858
SPO22 98 1194
HOP1 49 281
YIL071W-A 8 108
PCI8 31 395
MAM33 32 371
RPS24B 15 86
YIL068W-A 14 118
SEC6 13 106
YIL067C 74 651
YIL066W-A 15 61
RNR3 66 677
FIS1 36 767
EFM4 60 739
YRB2 11 47
ARC15 0 0
SNP1 26 111
YIL060W 17 120
YIL059C 19 151
YIL058W 25 533
RGI2 22 166
VHR1 75 595
YIL055C 82 1352
YIL054W 75 976
GPP1 29 131
RPL34B 15 26
MMF1 22 137
PCL7 34 187
DFG10 27 100
NEO1 13 59
YIL047C-A 16 265
SYG1 94 1361
YIL046W-A 66 1162
MET30 5 36
PIG2 49 556
AGE2 51 379
CBR1 31 382
PKP1 50 422
GVP36 31 231
APQ12 11 25
TED1 63 1123
NOT3 38 244
PRM2 94 797
CST6 35 258
CKA1 37 217
CAP2 28 364
BCY1 19 78
YIL032C 27 224
ULP2 52 523
YIL030W-A 42 221
SSM4 107 1207
YIL029W-A 20 257
YIL029C 18 92
YIL028W 10 44
EMC5 16 74
IRR1 32 234
YIL025C 17 101
YIL024C 22 337
YKE4 76 1040
TIM44 3 20
RPB3 13 181
YIL021C-A 0 0
YIL020C-A 23 220
HIS6 65 960
FAF1 8 77
RPL2B 31 70
VID28 118 1408
SNL1 41 317
BAR1 154 1973
YIL014C-A 14 109
MNT3 104 1116
PDR11 333 3909
YIL012W 75 1395
TIR3 63 491
DOT5 58 602
EST3 35 593
FAA3 189 2762
URM1 26 219
NAS2 69 1211
YIA6 129 1670
EPS1 338 5971
BET1 2 2
CFD1 27 779
YIL002W-A 33 249
INP51 592 12105
YIL001W 375 7470
SGN1 155 1927
MPH1 428 6436
AIM21 320 4244
DJP1 137 1315
IST3 72 732
PAN1 428 7339
YIR007W 238 3273
PRI1 6 60
MSL1 34 347
DSN1 27 369
STS1 8 31
SQT1 11 90
GAT4 36 595
YIR014W 89 1188
RPR2 9 67
YIR016W 143 1495
MET28 164 4511
YIR017W-A 186 4739
YAP5 72 1197
YIR018C-A 19 217
FLO11 97 808
YIR020C 6 35
YIR020W-A 15 110
YIR020C-B 39 351
MRS1 47 287
YIR021W-A 56 1144
SEC11 2 3
DAL81 108 894
YIR023C-A 29 97
INA22 38 591
MND2 40 757
YVH1 24 208
DAL1 106 1300
DAL4 127 1787
DAL2 67 617
DCG1 66 603
YIR030W-A 27 244
DAL7 69 1201
DAL3 66 890
MGA2 78 597
LYS1 22 108
YIR035C 51 739
IRC24 54 666
YIR036W-A 38 403
HYR1 21 114
GTT1 27 227
YPS6 28 138
YIR040C 3 2
PAU15 1 0
YIR042C 15 74
YJL225C 0 0
YJL225W-A 0 0
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 6 320
IMA4 0 0
YJL220W 0 0
HXT9 15 94
YJL218W 4 32
REE1 21 278
IMA5 22 346
YJL215C 21 126
HXT8 35 553
YJL213W 21 211
OPT1 45 605
YJL211C 42 459
PEX2 48 348
CBP1 27 385
NUC1 17 239
LAA1 75 759
YJL206C 37 466
NCE101 11 80
RCY1 8 29
PRP21 7 93
YJL202C 7 137
ECM25 47 416
ACO2 36 236
MBB1 13 71
PHO90 72 858
UBP12 42 313
YJL197C-A 3 4
ELO1 19 225
YJL195C 0 0
CDC6 3 14
YJL193W 16 117
SOP4 36 297
RPS14B 34 476
RPS22A 7 48
RPL39 3 3
BUD19 1 0
SWE1 42 382
MNN5 46 627
ATG36 27 186
GON7 1 0
MNN11 20 133
YJL182C 29 124
YJL181W 43 247
ATP12 8 19
PFD1 4 14
ATG27 23 185
RPL17B 13 48
SWI3 15 100
YJL175W 9 39
KRE9 1 0
RFA3 0 0
CPS1 24 188
YJL171C 20 255
ASG7 22 202
YJL169W 3 18
SET2 21 254
ERG20 0 0
QCR8 6 13
HAL5 55 665
TPK1 24 148
YJL163C 59 752
JJJ2 35 383
FMP33 35 362
YJL160C 24 140
HSP150 19 47
CIS3 18 92
FAR1 51 575
YJL156W-A 31 373
SSY5 5 15
FBP26 29 239
VPS35 28 195
INO1 11 31
YJL152W 68 1117
SNA3 38 539
YJL150W 44 471
DAS1 23 199
RPA34 9 42
YJL147C 20 68
IDS2 45 421
SFH5 43 286
YJL144W 9 103
TIM17 7 54
IRC9 16 69
YAK1 41 334
RPB4 5 12
YUR1 37 296
TIF2 0 0
GLG2 23 274
YJL136W-A 10 34
RPS21B 2 7
YJL135W 21 159
LCB3 25 145
YJL133C-A 18 214
MRS3 18 115
YJL132W 51 518
AIM23 21 142
URA2 118 1568
TRK1 13 107
PBS2 30 204
YJL127W-A 6 14
YJL127C-B 6 42
SPT10 33 328
NIT2 20 204
GCD14 0 0
LSM1 2 1
MTC1 27 322
ALB1 14 151
RPE1 11 37
YJL120W 17 244
YJL119C 27 648
YJL118W 45 708
PHO86 31 218
NCA3 27 318
ASF1 11 28
MDV1 48 362
CCT7 4 49
GZF3 17 154
UTP10 6 35
PRM10 21 130
YJL107C 23 324
IME2 19 214
SET4 47 472
PAM16 4 10
GSM1 11 74
MEF2 39 226
GSH1 10 32
LSB6 50 702
CHS6 79 690
SAP185 45 588
PHS1 0 0
MRPL49 11 45
BCK1 24 158
KHA1 59 503
TOK1 37 367
SRS2 71 706
GWT1 4 16
DPB11 6 28
SIP4 57 403
ARG3 7 11
TRL1 1 0
YJL086C 47 372
EXO70 1 0
ALY2 38 301
TAX4 56 594
IML2 32 278
ARP4 1 0
SCP160 35 239
PRY1 25 216
PRY3 143 1335
YJL077W-B 2 6
ICS3 31 606
YJL077W-A 1 0
NET1 41 301
APQ13 12 77
SMC3 5 10
JEM1 52 426
PSF2 3 23
ARG2 22 88
YJL070C 45 432
UTP18 3 4
YJL068C 36 476
YJL067W 22 274
MPM1 33 528
DLS1 21 300
YJL064W 12 126
MRPL8 27 161
COA3 17 209
LAS21 62 771
NUP82 5 22
BNA3 44 355
YHC3 46 551
BIT61 43 340
IKS1 46 340
ZAP1 5 19
YJL055W 97 989
TIM54 14 121
PEP8 29 121
YJL052C-A 11 429
TDH1 39 368
IRC8 133 2577
MTR4 3 2
YJL049W 18 71
UBX6 47 519
YJL047C-A 26 154
RTT101 63 426
AIM22 35 319
YJL045W 90 882
GYP6 82 997
YJL043W 112 1658
MHP1 139 1298
NSP1 3 6
NUP192 1 0
LOH1 28 78
IRC18 54 401
SNX4 32 360
TAD2 2 5
KAR2 1 0
HCA4 4 9
YJL032W 5 6
BET4 5 6
MAD2 62 1021
VPS53 34 484
YJL028W 109 3602
YJL027C 128 2867
RNR2 15 170
YJL026C-A 0 0
RRN7 8 43
APS3 84 1197
PET130 78 646
YJL022W 26 242
BBC1 134 1587
YJL020W-A 5 63
MPS3 101 1468
YJL016W 135 2039
YJL015C 92 2025
CCT3 2 11
MAD3 165 3739
VTC4 145 2495
RPC17 2 1
NOP9 34 147
YJL009W 24 285
CCT8 2 4
YJL007C 54 1995
CTK2 21 251
CYR1 69 682
SYS1 118 2297
COX16 100 1099
OST1 15 138
PRE3 9 52
AVT1 525 10144
MPP10 117 1524
YJR003C 327 7587
SAG1 288 4193
APL1 176 2195
LSO1 45 511
POL31 0 0
SUI2 20 281
MHO1 131 2567
TDH2 97 1163
MET3 181 2571
SPC1 24 241
YJR011C 45 438
YJR012C 79 1580
GPI14 1 0
TMA22 50 455
YJR015W 117 1247
ILV3 1 0
ESS1 6 28
YJR018W 25 198
TES1 114 1950
YJR020W 43 693
REC107 110 1878
LSM8 5 10
YJR023C 7 29
MDE1 41 434
BNA1 39 586
YJR030C 149 2197
GEA1 183 2237
CPR7 46 316
RAV1 54 547
PET191 5 16
RAD26 94 1087
HUL4 75 781
YJR037W 18 82
YJR038C 36 450
YJR039W 103 1331
GEF1 59 339
URB2 0 0
NUP85 22 116
POL32 63 447
VPS55 14 74
SSC1 2 14
TAH11 4 9
ANB1 22 385
CYC1 20 252
UTR1 72 16749
ISY1 53 827
OSM1 67 726
RAD7 51 730
BFA1 42 550
KCH1 57 899
HIT1 10 37
YJR056C 23 209
CDC8 1 0
APS2 21 264
PTK2 43 357
CBF1 33 205
YJR061W 73 713
NTA1 38 331
RPA12 5 19
CCT5 3 14
ARP3 1 0
TOR1 141 1832
YAE1 0 0
RFC2 0 0
HAM1 23 305
LIA1 24 224
YJR071W 14 148
NPA3 28 226
OPI3 14 59
MOG1 39 515
HOC1 31 387
CDC11 24 221
MIR1 24 270
BNA2 115 1663
YJR079W 54 461
AIM24 42 403
EAF6 9 49
ACF4 38 213
YJR084W 40 566
YJR085C 12 125
STE18 10 53
YJR087W 13 78
EMC2 31 318
BIR1 62 856
GRR1 19 133
JSN1 58 387
BUD4 145 1923
FIP1 5 19
IME1 27 406
RPL43B 13 87
SFC1 53 352
YJR096W 49 487
JJJ3 11 74
YJR098C 52 575
YUH1 17 54
AIM25 31 398
RSM26 19 106
VPS25 4 4
URA8 122 1953
SOD1 5 13
ADO1 28 108
ECM27 58 467
YJR107W 15 104
ABM1 36 584
CPA2 42 353
YMR1 64 748
YJR111C 38 554
NNF1 1 0
YJR112W-A 24 194
RSM7 41 328
YJR114W 23 186
YJR115W 26 266
TDA4 50 696
STE24 36 279
ILM1 14 97
JHD2 39 464
YJR120W 49 449
ATP2 4 4
IBA57 5 11
RPS5 0 0
YJR124C 26 234
ENT3 30 347
VPS70 39 334
RSF2 215 2699
YJR128W 60 522
EFM3 39 495
STR2 35 194
MNS1 62 1128
NMD5 31 212
XPT1 16 109
SGM1 23 205
MCM22 6 17
TIM8 1 0
TTI2 0 0
MET5 83 818
IML1 37 256
HOM6 15 95
HIR3 65 383
YJR140W-A 5 30
YJR141W 0 0
YJR142W 26 363
PMT4 57 687
MGM101 29 351
RPS4A 10 23
YJR146W 21 234
HMS2 39 245
BAT2 98 1235
YJR149W 44 515
DAN1 37 359
DAN4 31 256
YJR151W-A 4 5
DAL5 19 239
PGU1 17 66
YJR154W 66 661
AAD10 24 288
THI11 18 99
YJR157W 1 0
HXT16 1 0
SOR1 1 0
MPH3 3 5
COS5 0 0
YJR162C 0 0
YKL225W 8 80
PAU16 1 0
YKL223W 0 0
YKL222C 27 205
MCH2 64 855
FRE2 27 365
COS9 17 192
SRY1 59 861
JEN1 68 691
URA1 19 168
OXP1 141 1920
YRA2 14 28
DOA1 8 26
SAC1 3 2
TRP3 29 193
UBA1 1 0
STE6 50 648
CBT1 11 52
EMC3 17 272
ADD66 13 143
LOS1 48 632
EAP1 27 267
TOR2 4 4
YKL202W 6 12
MNN4 66 410
PTK1 169 3741
PEX1 148 1627
YKT6 0 0
MIA40 11 64
MST1 36 469
SDS22 0 0
ACP1 0 0
DPH2 33 229
CNB1 7 71
HYM1 4 26
PXA2 41 302
FAT3 66 980
MTR2 18 231
ASH1 41 337
SPE1 19 190
YKL183C-A 24 314
LOT5 43 514
FAS1 1 0
PRS1 5 44
RPL17A 0 0
COY1 21 100
STE3 36 501
YKL177W 6 65
LST4 41 402
ZRT3 15 119
TPO5 24 118
SNU114 13 68
EBP2 10 61
NNK1 38 334
MRPL38 11 46
YKL169C 13 44
KKQ8 41 368
MRP49 3 4
TPK3 47 397
YKL165C-A 8 15
MCD4 2 1
PIR1 14 49
PIR3 27 273
YKL162C-A 3 8
YKL162C 27 470
KDX1 33 139
ELF1 6 13
RCN1 10 71
APE2 68 841
RPS27A 5 10
YKL156C-A 1 0
RSM22 45 397
SRP102 4 5
YKL153W 2 1
GPM1 1 0
YKL151C 46 379
MCR1 42 434
DBR1 20 185
SDH1 42 530
YKL147C 47 640
AVT3 56 672
RPT1 0 0
YKL145W-A 0 0
RPC25 0 0
LTV1 11 135
MRP8 9 31
SDH3 6 11
TGL1 27 170
CTK1 0 0
HSK3 0 0
MRPL31 9 59
CMC1 8 20
YKL136W 11 118
APL2 26 253
OCT1 48 441
YKL133C 28 286
RMA1 28 209
YKL131W 15 88
SHE2 15 42
MYO3 65 486
PMU1 41 593
PGM1 85 709
YPK1 9 69
RRN3 10 116
SSH4 33 360
YKL123W 8 63
SRP21 9 122
DGR2 25 307
OAC1 11 62
VPH2 6 39
YKL118W 20 211
SBA1 7 47
PRR1 38 341
YKL115C 31 202
APN1 53 768
RAD27 32 266
ABF1 1 0
YKL111C 2 5
KTI12 27 158
HAP4 21 240
SLD2 16 113
YKL107W 30 293
YKL106C-A 4 13
AAT1 37 358
SEG2 61 1025
GFA1 0 0
APE1 44 481
YKL102C 34 389
HSL1 76 681
YPF1 31 299
YKL100W-A 6 13
UTP11 1 0
MTC2 9 67
YKL097C 30 319
YKL096C-B 2 1
CWP2 6 8
CWP1 25 158
YJU2 17 202
YJU3 34 536
MBR1 22 82
BUD2 44 368
YKL091C 26 152
CUE2 51 646
MIF2 0 0
CAB3 10 32
CYT2 31 360
SRX1 48 552
MDH1 24 195
HOT13 25 392
YKL083W 4 4
RRP14 12 59
TEF4 21 274
VMA5 1 0
SMY1 34 346
DHR2 3 7
YKL077W 25 329
PSY1 17 182
YKL075C 61 626
MUD2 61 1184
LHS1 48 259
STB6 40 440
YKL071W 28 290
YKL070W 14 195
YKL069W 8 42
YKL068W-A 12 67
NUP100 47 291
YNK1 16 163
YKL066W 49 539
YKL065W-A 6 27
YET1 15 92
MNR2 76 623
YKL063C 11 86
MSN4 39 303
BLI1 9 41
FBA1 1 0
MPE1 36 484
TOA2 0 0
NUP120 38 211
TMA19 20 98
OAR1 27 173
DEF1 8 13
MDM35 8 44
YKL053W 45 530
ASK1 57 801
SFK1 67 1048
YKL050C 80 695
CSE4 2 3
ELM1 33 306
ANR2 59 961
DCW1 32 356
PRI2 0 0
YKL044W 24 117
PHD1 29 204
SPC42 3 6
VPS24 0 0
NFU1 24 185
PTM1 41 453
RGT1 93 712
AIM26 84 1102
YKL036C 55 426
UGP1 5 32
TUL1 65 829
YKL033W-A 14 87
TTI1 1 0
IXR1 99 824
YKL031W 79 733
YKL030W 117 2595
MAE1 237 4533
TFA1 37 183
TCD2 132 1724
GPX1 42 488
PAN3 147 1765
URA6 0 0
YKL023C-A 47 657
YKL023W 51 551
CDC16 47 505
MAK11 48 482
SPT23 102 1050
RAM2 0 0
YKL018C-A 25 372
SWD2 1 0
HCS1 176 2251
ATP7 32 162
PUT3 131 1604
URB1 37 166
ARC19 0 0
PRP40 60 467
CCE1 104 1585
UFD4 317 5268
MRT4 39 233
LAC1 167 1911
CAP1 75 1014
SFT1 36 464
RPL14A 10 24
BYE1 290 3736
AUR1 31 195
MRP17 35 540
DID4 22 247
MET14 129 1740
VPS1 122 676
PAP1 56 968
OSH6 282 4257
ECM9 18 102
YKR005C 295 4728
MRPL13 52 434
MEH1 64 568
RSC4 3 3
FOX2 247 3321
TOF2 197 2288
YKR011C 112 1626
YKR012C 48 616
PRY2 118 1460
YPT52 27 105
YKR015C 103 1118
MIC60 85 969
HEL1 83 1098
YKR018C 119 1524
IRS4 104 821
VPS51 9 43
ALY1 106 1449
NTR2 36 165
YKR023W 85 1185
DBP7 59 311
RPC37 14 81
GCN3 101 1176
BCH2 123 1741
SAP190 90 900
SET3 65 777
GMH1 19 85
SPO14 113 1382
YKR032W 54 844
YKR033C 28 174
DAL80 57 508
OPI8 7 12
DID2 5 8
CAF4 100 934
SPC34 16 213
KAE1 0 0
GAP1 109 1156
YKR040C 104 1663
YKR041W 174 2751
UTH1 12 52
SHB17 48 647
UIP5 85 1409
YKR045C 44 621
PET10 31 172
YKR047W 11 57
NAP1 55 519
FMP46 23 137
TRK2 105 1497
YKR051W 49 505
MRS4 29 163
YSR3 96 1177
DYN1 169 1074
RHO4 30 258
TRM2 82 853
RPS21A 21 144
GLG1 40 209
TIF1 12 142
UTP30 30 352
KTR2 65 759
TFA2 2 1
LAS1 0 0
OAF3 69 948
PAM17 12 54
CCP1 47 537
GPT2 102 1013
BET3 0 0
MET1 82 732
YKR070W 57 822
DRE2 8 13
SIS2 44 347
YKR073C 47 848
AIM29 16 189
YKR075C 44 551
YKR075W-A 27 322
ECM4 44 284
MSA2 49 259
YKR078W 25 413
TRZ1 4 5
MTD1 24 180
RPF2 5 25
NUP133 50 224
DAD2 0 0
HBS1 41 286
MRPL20 20 128
PRP16 14 98
OMA1 23 178
TVP38 29 216
TGL4 63 510
PXL1 48 396
SRL3 13 107
SRP40 29 256
PTR2 45 433
RPL40B 10 27
MLP1 74 837
PCC1 1 0
ESL2 76 1112
PCK1 53 726
UBP11 38 206
BAS1 15 98
SKG1 26 213
SIR1 47 387
FLO10 91 1288
NFT1 51 482
YKR104W 13 75
VBA5 10 59
GEX2 30 435
YLL067C 1 0
YLL067W-A 0 0
YLL066W-B 10 133
YLL066C 1 0
YLL066W-A 0 0
YLL065W 10 103
PAU18 0 0
AYT1 25 279
MHT1 31 316
MMP1 31 404
GTT2 33 442
YLL059C 61 1040
YLL058W 32 170
JLP1 54 606
YLL056C 36 253
YCT1 32 511
YLL054C 54 564
YLL053C 16 140
AQY2 21 234
FRE6 59 722
COF1 0 0
LDB18 4 7
YBT1 95 1049
YLL047W 14 72
RNP1 24 143
RPL8B 21 158
YLL044W 11 84
FPS1 10 104
ATG10 15 104
SDH2 12 80
VPS13 147 1874
UBI4 17 110
ENT4 67 1034
YLL037W 18 106
PRP19 6 15
GRC3 2 1
RIX7 0 0
IRC19 22 220
YLL032C 74 688
GPI13 6 12
RRT7 37 618
FRA1 120 1849
TPO1 119 1342
ISA1 3 5
HSP104 95 1419
PAU17 19 69
SSA2 44 404
POM33 48 676
HIF1 86 1080
SPA2 147 1307
YLL020C 19 333
KNS1 195 2053
YLL019W-A 18 131
COX19 19 77
DPS1 1 0
BPT1 166 1547
EMC6 8 59
PUF3 163 2249
YEH1 228 4493
SOF1 23 198
PSR1 158 2568
COX17 16 308
DRS1 35 286
YLL007C 102 722
YLL006W-A 61 1652
MMM1 20 161
SPO75 184 2695
ORC3 5 12
SFI1 61 1280
RTT109 107 998
DNM1 408 6221
YLR001C 487 7019
NOC3 49 439
CMS1 144 1462
THI73 214 3930
SSL1 24 509
SSK1 177 1831
NSE1 1 0
PAM18 2 4
RLP24 2 2
TEN1 3 2
LOT6 53 566
YLR012C 12 208
GAT3 28 185
PPR1 156 1865
BRE2 87 713
PML1 49 666
MEU1 92 834
POM34 75 1172
PSR2 68 997
YEH2 98 1577
IRC25 36 267
SDO1 3 6
IZH3 45 574
UBR2 309 5305
SNF7 2 8
SED5 0 0
AAT2 0 0
ADE16 95 1389
RPL15A 1 0
YLR030W 31 388
YLR031W 22 111
RAD5 80 515
RSC58 1 0
SMF3 28 161
MLH2 125 1379
YLR036C 16 63
PAU23 12 126
COX12 5 57
RIC1 50 261
AFB1 18 227
YLR041W 5 58
YLR042C 10 36
TRX1 11 59
PDC1 36 264
STU2 43 361
YLR046C 29 216
FRE8 50 732
RPS0B 12 30
YLR049C 28 147
YLR050C 16 119
FCF2 8 74
IES3 9 47
YLR053C 14 101
OSW2 62 489
SPT8 74 590
ERG3 17 60
MNL2 54 532
SHM2 8 16
REX2 54 791
FRS1 3 14
RPL22A 3 7
BUD28 2 3
BMT6 25 203
PER33 12 29
ENV10 9 21
SPC3 0 0
PET309 31 248
FYV7 9 37
MEF1 29 326
XYL2 35 424
RGR1 15 77
YLR072W 39 423
RFU1 68 648
BUD20 11 105
RPL10 0 0
YLR076C 0 0
FMP25 46 496
BOS1 10 82
SIC1 9 30
EMP46 41 689
GAL2 12 80
SRL2 53 787
EMP70 32 270
RAX2 76 926
ARP6 17 97
SMC4 2 1
CSF1 101 827
GAA1 3 2
ALT1 25 164
XDJ1 36 486
GEP5 83 672
SUL2 47 500
NYV1 33 328
GIS3 64 618
IOC2 37 279
KIN2 51 485
HRT3 20 110
CHA4 46 537
ICT1 23 195
MIM2 11 37
ERG27 2 1
YLR101C 6 11
APC9 7 47
CDC45 1 0
LCL2 6 19
SEN2 3 7
MDN1 7 28
REX3 31 471
YLR108C 27 212
AHP1 14 89
CCW12 3 4
YLR111W 19 190
YLR112W 27 256
HOG1 36 410
AVL9 34 345
CFT2 0 0
MSL5 11 31
CLF1 11 63
YLR118C 9 98
SRN2 24 193
YPS1 44 325
YLR120W-A 10 45
YPS3 74 515
YLR122C 19 137
YLR123C 13 95
YLR124W 30 135
YLR125W 4 44
YLR126C 17 92
APC2 17 152
DCN1 24 262
DIP2 6 15
ZRT2 52 736
ACE2 117 2415
USB1 5 14
CKI1 29 115
PDC5 31 320
SLX4 56 783
TIS11 29 182
RKM5 118 1518
NHA1 41 353
SLS1 32 350
YLR140W 22 121
RRN5 3 3
PUT1 35 352
DPH6 49 367
ACF2 59 714
RMP1 3 4
SPE4 22 162
YLR146W-A 1 0
SMD3 1 0
PEP3 12 70
YLR149C 27 234
YLR149C-A 4 10
STM1 11 29
PCD1 18 149
YLR152C 39 436
ACS2 3 3
RNH203 11 95
YLR154W-A 0 0
YLR154W-B 0 0
TAR1 0 0
YLR154W-E 0 0
YLR154W-F 0 0
YLR154C-G 0 0
YLR154C-H 0 0
ASP3-1 0 0
YLR156W 0 0
YLR156C-A 0 0
ASP3-2 0 0
YLR157W-D 0 0
YLR157W-E 0 0
YLR157C-C 0 0
ASP3-3 0 0
YLR159W 0 0
YLR159C-A 0 0
ASP3-4 0 0
YLR161W 0 0
YLR162W 56 728
RRT15 17 158
MAS1 1 0
YLR163W-A 0 0
SHH4 13 57
PUS5 13 84
SEC10 3 2
RPS31 1 0
UPS2 11 25
YLR169W 47 456
APS1 39 254
YLR171W 16 85
DPH5 21 159
YLR173W 54 844
IDP2 40 426
CBF5 1 0
RFX1 28 197
YLR177W 36 336
TFS1 18 157
YLR179C 44 422
SAM1 28 227
VTA1 5 9
SWI6 8 14
TOS4 36 445
YLR184W 27 165
RPL37A 11 78
EMG1 0 0
SKG3 33 198
MDL1 73 892
ATG26 33 249
MMR1 40 403
PEX13 20 132
HCR1 6 55
UPS1 5 53
YLR194C 18 117
NMT1 1 0
PWP1 2 1
NOP56 2 1
YLR198C 3 3
PBA1 12 50
YKE2 2 3
COQ9 8 66
YLR202C 21 221
MSS51 21 181
QRI5 3 2
HMX1 21 180
ENT2 16 73
HRD3 27 266
SEC13 1 0
PNP1 11 57
CLB4 18 163
ATG38 5 10
TUB4 4 8
CRR1 39 298
FRE1 30 336
CDC123 2 1
CPR6 11 65
YLR217W 1 0
COA4 26 264
MSC3 24 159
CCC1 17 162
RSA3 7 46
UTP13 1 0
YLR222C-A 3 26
IFH1 20 312
YLR224W 30 209
YLR225C 19 188
BUR2 2 1
ADY4 20 250
ECM22 31 191
CDC42 0 0
YLR230W 6 42
BNA5 24 229
YLR232W 16 124
EST1 34 252
TOP3 4 9
YLR235C 19 233
YLR236C 40 461
THI7 38 393
FAR10 15 90
LIP2 16 249
VPS34 2 1
CSC1 18 59
ARV1 11 31
GPN3 0 0
MAP1 1 0
CDD1 3 6
ERF2 15 111
IRC20 36 232
RCK2 22 94
YEF3 2 2
SSP120 12 84
SYM1 9 29
YLR252W 5 26
MCP2 25 356
NDL1 11 56
YLR255C 44 266
HAP1 66 649
YLR257W 22 120
GSY2 21 165
HSP60 1 0
LCB5 37 343
VPS63 0 0
YPT6 4 14
TMA7 1 0
RED1 31 302
RPS28B 1 0
YLR264C-A 1 0
NEJ1 5 6
PDR8 47 315
BOP2 28 269
SEC22 2 1
YLR269C 27 181
DCS1 8 40
YLR271W 9 49
YCS4 1 0
PIG1 22 270
MCM5 1 0
SMD2 0 0
DBP9 0 0
YSH1 2 1
YLR278C 30 258
YLR279W 39 287
YLR280C 27 200
YLR281C 27 200
YLR282C 29 139
YLR283W 17 103
ECI1 15 76
NNT1 11 30
YLR285C-A 2 7
CTS1 7 23
YLR286W-A 0 0
YLR287C 8 42
RPS30A 3 2
MEC3 21 211
GUF1 23 415
YLR290C 8 55
GCD7 1 0
SEC72 10 68
GSP1 0 0
YLR294C 9 53
ATP14 6 20
YLR296W 19 151
YLR297W 6 54
YHC1 12 100
ECM38 75 1187
YLR299C-A 8 102
EXG1 20 97
HRI1 14 122
YLR302C 2 3
MET17 0 0
ACO1 5 8
STT4 2 3
UBC12 8 43
CDA1 23 154
YLR307C-A 1 0
CDA2 18 93
IMH1 29 224
CDC25 5 20
YLR311C 20 229
YLR312C 18 297
MRPL15 12 157
SPH1 13 76
CDC3 1 0
NKP2 11 128
TAD3 0 0
YLR317W 0 0
EST2 26 165
BUD6 12 34
MMS22 9 20
SFH1 5 32
VPS65 7 40
CWC24 6 12
PEX30 18 86
RPL38 4 8
YLR326W 20 258
TMA10 4 23
NMA1 24 345
REC102 12 181
CHS5 22 254
JIP3 0 0
MID2 2 3
RPS25B 12 111
YLR334C 22 104
NUP2 21 102
SGD1 5 14
VRP1 22 149
OPI9 9 25
YLR339C 0 0
RPP0 2 9
SPO77 17 130
FKS1 37 395
YLR342W-A 16 69
GAS2 34 307
RPL26A 8 19
YLR345W 20 245
YLR346C 3 55
KAP95 0 0
YLR347W-A 0 0
DIC1 23 346
YLR349W 20 196
ORM2 4 7
NIT3 10 79
YLR352W 32 284
BUD8 33 218
TAL1 12 57
ILV5 0 0
ATG33 18 117
RSC2 34 201
YLR358C 18 142
ADE13 0 0
VPS38 18 109
DCR2 21 236
YLR361C-A 5 24
STE11 30 118
NMD4 5 23
YLR363W-A 0 0
GRX8 3 4
YLR365W 5 34
YLR364C-A 3 8
YLR366W 25 233
RPS22B 24 178
MDM30 51 313
SSQ1 17 103
ARC18 0 0
ROM2 29 208
ELO3 14 40
VID22 27 480
