gene_name number_of_transposon_per_gene number_of_read_per_gene
UTP9 8 40
RIX1 4 8
AIM18 18 200
AIM46 30 892
NBL1 4 36
RPN10 8 65
PPX1 9 79
YHR202W 27 870
RPS4B 1 0
MNL1 27 273
SCH9 6 19
SKN7 11 92
SET5 19 745
BAT1 2 2
CRG1 9 131
YHR210C 18 316
FLO5 43 1074
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 11 125
YHR214W 1 0
YHR214W-A 2 1
YHR214C-D 0 0
YHR214C-E 5 36
PHO12 0 0
IMD2 4 4
YHR217C 7 88
YHR218W 0 0
YHR218W-A 0 0
YHR219W 0 0
YHR219C-A 0 0
YIL177C 0 0
YIL177W-A 0 0
PAU14 0 0
VTH1 7 446
IMA3 0 0
YIL171W-A 0 0
YIL169C 18 123
YIL166C 42 715
YIL165C 6 53
NIT1 13 143
YIL163C 21 410
SUC2 24 727
YIL161W 1 0
POT1 23 698
BNR1 26 430
AIM20 11 77
COA1 11 349
YIL156W-A 18 532
YIL156W-B 3 33
UBP7 28 587
GUT2 47 1347
IMP2' 22 343
RRD1 29 971
YIL152W 21 403
ESL1 35 1534
MCM10 6 94
MLP2 35 795
RPL40A 2 1
SLN1 0 0
ATG32 27 345
PAN6 9 75
NDC80 1 0
SSL2 0 0
YIL142C-A 2 4
CCT2 0 0
YIL141W 21 216
AXL2 60 1475
REV7 14 189
TPM2 7 74
TMA108 45 1513
OM45 17 298
VHS2 13 230
YIL134C-A 12 375
FLX1 3 4
RPL16A 5 25
CSM2 29 613
FKH1 27 587
ASG1 18 364
TAO3 16 273
MET18 13 102
RRT14 5 91
STH1 25 384
KGD1 52 2879
AYR1 17 299
SIM1 64 1923
POG1 17 154
QDR2 31 511
QDR1 48 1259
RPI1 8 25
RHO3 0 0
PRM5 26 216
HIS5 20 423
YIL115W-A 1 0
NUP159 1 0
POR2 7 50
SDP1 14 444
HOS4 34 468
COX5B 16 377
HPM1 11 160
SEC24 1 0
YIL108W 53 1736
PFK26 31 430
MOB1 6 16
SLM1 24 948
YIL105W-A 3 2
SHQ1 1 0
DPH1 9 99
YIL102C-A 2 4
YIL102C 5 16
XBP1 34 723
YIL100C-A 22 482
YIL100W 25 594
SGA1 27 358
FMC1 2 1
FYV10 9 63
BMT5 14 396
PRK1 36 649
LYS12 11 130
RSM25 15 291
YIL092W 30 689
UTP25 3 2
ICE2 1 0
YIL089W 22 398
AVT7 33 862
AIM19 16 295
YIL086C 17 267
KTR7 41 1427
SDS3 5 59
CAB2 6 78
YIL082W 8 268
AIR1 16 190
THS1 1 0
YIL077C 90 4769
SEC28 6 17
RPN2 9 174
SER33 43 1838
SPO22 64 1649
HOP1 49 790
YIL071W-A 2 16
PCI8 17 288
MAM33 23 692
RPS24B 5 36
YIL068W-A 11 244
SEC6 9 172
YIL067C 50 1213
YIL066W-A 10 91
RNR3 42 1026
FIS1 21 797
EFM4 27 648
YRB2 3 13
ARC15 1 0
SNP1 19 99
YIL060W 14 78
YIL059C 14 165
YIL058W 21 985
RGI2 18 415
VHR1 71 1613
YIL055C 48 1559
YIL054W 54 1923
GPP1 20 262
RPL34B 0 0
MMF1 4 9
PCL7 19 376
DFG10 7 17
NEO1 9 21
YIL047C-A 16 523
SYG1 68 1725
YIL046W-A 51 1551
MET30 2 1
PIG2 44 1489
AGE2 40 634
CBR1 28 850
PKP1 31 569
GVP36 22 899
APQ12 4 6
TED1 43 1347
NOT3 28 286
PRM2 69 2175
CST6 26 704
CKA1 31 488
CAP2 15 248
BCY1 7 28
YIL032C 30 739
ULP2 20 291
YIL030W-A 9 107
SSM4 91 2578
YIL029W-A 17 586
YIL029C 20 127
YIL028W 6 100
EMC5 20 238
IRR1 16 221
YIL025C 12 240
YIL024C 20 654
YKE4 68 2388
TIM44 1 0
RPB3 5 74
YIL021C-A 0 0
YIL020C-A 16 337
HIS6 47 1322
FAF1 4 81
RPL2B 6 30
VID28 108 2258
SNL1 34 592
BAR1 110 3225
YIL014C-A 13 103
MNT3 64 2167
PDR11 227 6845
YIL012W 57 1840
TIR3 37 767
DOT5 35 805
EST3 28 742
FAA3 135 4328
URM1 18 288
NAS2 48 2979
YIA6 102 4361
EPS1 260 10582
BET1 0 0
CFD1 27 1276
YIL002W-A 23 604
INP51 508 22658
YIL001W 307 15821
SGN1 134 3486
MPH1 329 13014
AIM21 219 7718
DJP1 97 2992
IST3 34 679
PAN1 323 12209
YIR007W 167 5973
PRI1 3 8
MSL1 19 277
DSN1 22 369
STS1 6 45
SQT1 6 12
GAT4 25 1274
YIR014W 77 2596
RPR2 7 99
YIR016W 109 2855
MET28 131 6416
YIR017W-A 143 6818
YAP5 57 2753
YIR018C-A 12 392
FLO11 69 1176
YIR020C 6 94
YIR020W-A 6 53
YIR020C-B 24 670
MRS1 34 772
YIR021W-A 32 625
SEC11 0 0
DAL81 29 173
YIR023C-A 16 76
INA22 36 1640
MND2 19 446
YVH1 13 438
DAL1 58 1723
DAL4 101 4314
DAL2 59 2425
DCG1 48 708
YIR030W-A 17 219
DAL7 45 1251
DAL3 36 1455
MGA2 34 640
LYS1 39 865
YIR035C 31 1007
IRC24 41 1176
YIR036W-A 27 724
HYR1 14 428
GTT1 24 277
YPS6 16 135
YIR040C 0 0
PAU15 0 0
YIR042C 11 186
YJL225C 0 0
YJL225W-A 0 0
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 7 298
IMA4 0 0
YJL220W 0 0
HXT9 13 65
YJL218W 6 10
REE1 12 326
IMA5 17 1050
YJL215C 10 69
HXT8 25 1067
YJL213W 21 197
OPT1 32 1185
YJL211C 22 433
PEX2 43 740
CBP1 15 131
NUC1 14 312
LAA1 61 2004
YJL206C 28 742
NCE101 8 205
RCY1 9 56
PRP21 5 25
YJL202C 8 137
ECM25 35 663
ACO2 39 1091
MBB1 9 124
PHO90 45 1288
UBP12 29 664
YJL197C-A 1 0
ELO1 13 106
YJL195C 0 0
CDC6 0 0
YJL193W 18 258
SOP4 16 364
RPS14B 17 222
RPS22A 3 28
RPL39 2 1
BUD19 2 1
SWE1 30 578
MNN5 20 124
ATG36 16 123
GON7 1 0
MNN11 5 23
YJL182C 19 96
YJL181W 30 252
ATP12 1 0
PFD1 3 18
ATG27 12 175
RPL17B 4 8
SWI3 9 88
YJL175W 4 44
KRE9 1 0
RFA3 0 0
CPS1 20 497
YJL171C 9 95
ASG7 13 233
YJL169W 2 6
SET2 16 191
ERG20 0 0
QCR8 3 5
HAL5 31 753
TPK1 19 389
YJL163C 36 1150
JJJ2 29 704
FMP33 21 272
YJL160C 16 262
HSP150 13 64
CIS3 10 78
FAR1 32 746
YJL156W-A 31 1255
SSY5 3 13
FBP26 16 236
VPS35 17 160
INO1 28 584
YJL152W 41 1880
SNA3 20 572
YJL150W 21 565
DAS1 18 442
RPA34 7 232
YJL147C 5 37
IDS2 26 474
SFH5 39 1057
YJL144W 3 3
TIM17 3 116
IRC9 9 131
YAK1 31 492
RPB4 0 0
YUR1 32 386
TIF2 3 7
GLG2 17 175
YJL136W-A 2 14
RPS21B 5 4
YJL135W 17 503
LCB3 32 486
YJL133C-A 9 121
MRS3 14 301
YJL132W 37 880
AIM23 14 157
URA2 79 3061
TRK1 7 99
PBS2 24 597
YJL127W-A 5 18
YJL127C-B 6 182
SPT10 23 553
NIT2 17 344
GCD14 0 0
LSM1 0 0
MTC1 18 394
ALB1 9 222
RPE1 5 37
YJL120W 11 280
YJL119C 17 362
YJL118W 21 691
PHO86 13 144
NCA3 18 286
ASF1 3 45
MDV1 48 944
CCT7 2 6
GZF3 14 81
UTP10 3 5
PRM10 11 142
YJL107C 15 205
IME2 10 189
SET4 32 407
PAM16 5 11
GSM1 19 329
MEF2 16 78
GSH1 3 38
LSB6 38 1482
CHS6 58 963
SAP185 31 594
PHS1 0 0
MRPL49 1 0
BCK1 14 198
KHA1 24 502
TOK1 25 530
SRS2 48 1225
GWT1 6 19
DPB11 1 0
SIP4 44 379
ARG3 17 384
TRL1 1 0
YJL086C 20 873
EXO70 1 0
ALY2 40 1390
TAX4 41 991
IML2 22 563
ARP4 0 0
SCP160 14 114
PRY1 22 430
PRY3 101 2651
YJL077W-B 0 0
ICS3 28 675
YJL077W-A 0 0
NET1 23 211
APQ13 6 67
SMC3 1 0
JEM1 45 922
PSF2 1 0
ARG2 7 64
YJL070C 32 724
UTP18 1 0
YJL068C 25 871
YJL067W 15 1005
MPM1 17 1009
DLS1 18 254
YJL064W 11 176
MRPL8 10 122
COA3 3 41
LAS21 41 834
NUP82 3 2
BNA3 16 223
YHC3 46 689
BIT61 28 879
IKS1 48 962
ZAP1 9 86
YJL055W 54 1350
TIM54 9 86
PEP8 34 264
YJL052C-A 22 763
TDH1 23 723
IRC8 94 3936
MTR4 1 0
YJL049W 11 90
UBX6 21 749
YJL047C-A 20 151
RTT101 27 242
AIM22 24 485
YJL045W 38 1377
GYP6 52 1420
YJL043W 71 4083
MHP1 86 1919
NSP1 0 0
NUP192 3 34
LOH1 16 90
IRC18 34 959
SNX4 23 395
TAD2 0 0
KAR2 3 4
HCA4 5 41
YJL032W 4 11
BET4 2 4
MAD2 54 2490
VPS53 31 700
YJL028W 124 6885
YJL027C 116 6608
RNR2 6 90
YJL026C-A 0 0
RRN7 5 57
APS3 56 1802
PET130 16 194
YJL022W 7 77
BBC1 117 3149
YJL020W-A 4 23
MPS3 62 2480
YJL016W 100 3688
YJL015C 72 3123
CCT3 2 1
MAD3 154 10303
VTC4 90 4029
RPC17 2 5
NOP9 25 242
YJL009W 16 465
CCT8 3 14
YJL007C 50 3641
CTK2 17 387
CYR1 33 525
SYS1 79 3535
COX16 62 1159
OST1 10 275
PRE3 6 61
AVT1 400 23798
MPP10 46 622
YJR003C 262 11084
SAG1 222 8894
APL1 111 3464
LSO1 31 765
POL31 0 0
SUI2 11 75
MHO1 112 4857
TDH2 58 1631
MET3 126 4000
SPC1 16 504
YJR011C 32 901
YJR012C 70 2778
GPI14 1 0
TMA22 36 1135
YJR015W 71 1832
ILV3 0 0
ESS1 1 0
YJR018W 9 297
TES1 107 6074
YJR020W 35 1836
REC107 98 3785
LSM8 0 0
YJR023C 2 1
MDE1 30 1143
BNA1 27 485
YJR030C 112 4994
GEA1 132 3627
CPR7 14 220
RAV1 34 636
PET191 7 57
RAD26 54 1652
HUL4 50 1009
YJR037W 8 172
YJR038C 23 730
YJR039W 74 2452
GEF1 16 79
URB2 1 0
NUP85 12 101
POL32 50 715
VPS55 5 68
SSC1 0 0
TAH11 2 1
ANB1 15 606
CYC1 8 54
UTR1 32 8278
ISY1 33 1201
OSM1 48 1582
RAD7 45 828
BFA1 38 1367
KCH1 35 831
HIT1 6 59
YJR056C 11 79
CDC8 0 0
APS2 20 896
PTK2 38 311
CBF1 15 51
YJR061W 51 1413
NTA1 18 603
RPA12 5 109
CCT5 4 4
ARP3 0 0
TOR1 117 3468
YAE1 0 0
RFC2 2 1
HAM1 17 234
LIA1 17 201
YJR071W 11 176
NPA3 22 442
OPI3 1 0
MOG1 17 92
HOC1 32 824
CDC11 17 81
MIR1 18 487
BNA2 96 2242
YJR079W 35 344
AIM24 32 585
EAF6 6 13
ACF4 21 411
YJR084W 42 1864
YJR085C 15 388
STE18 2 1
YJR087W 7 132
EMC2 23 603
BIR1 50 2152
GRR1 11 129
JSN1 35 1011
BUD4 102 2716
FIP1 0 0
IME1 22 402
RPL43B 12 101
SFC1 38 995
YJR096W 30 522
JJJ3 7 157
YJR098C 35 1331
YUH1 9 130
AIM25 19 352
RSM26 8 41
VPS25 1 0
URA8 85 2750
SOD1 2 5
ADO1 4 3
ECM27 39 1026
YJR107W 11 278
ABM1 26 952
CPA2 42 1184
YMR1 39 1834
YJR111C 11 151
NNF1 1 0
YJR112W-A 18 332
RSM7 8 50
YJR114W 8 68
YJR115W 30 552
TDA4 33 967
STE24 27 384
ILM1 2 3
JHD2 42 1200
YJR120W 45 822
ATP2 3 6
IBA57 2 3
RPS5 0 0
YJR124C 20 518
ENT3 23 543
VPS70 15 304
RSF2 127 4078
YJR128W 49 805
EFM3 36 1108
STR2 36 564
MNS1 53 1327
NMD5 19 442
XPT1 14 181
SGM1 22 578
MCM22 4 13
TIM8 2 3
TTI2 0 0
MET5 62 1589
IML1 11 155
HOM6 10 138
HIR3 52 599
YJR140W-A 7 39
YJR141W 0 0
YJR142W 19 548
PMT4 29 670
MGM101 11 216
RPS4A 2 1
YJR146W 18 445
HMS2 32 798
BAT2 92 2528
YJR149W 22 1222
DAN1 16 351
DAN4 21 213
YJR151W-A 3 4
DAL5 18 370
PGU1 14 117
YJR154W 46 1518
AAD10 10 257
THI11 10 128
YJR157W 3 5
HXT16 2 1
SOR1 3 14
MPH3 1 0
COS5 0 0
YJR162C 2 1
YKL225W 5 35
PAU16 0 0
YKL223W 4 11
YKL222C 20 686
MCH2 44 1109
FRE2 20 346
COS9 16 316
SRY1 41 1386
JEN1 41 1709
URA1 13 178
OXP1 85 3394
YRA2 12 261
DOA1 8 86
SAC1 0 0
TRP3 6 53
UBA1 3 2
STE6 42 910
CBT1 4 18
EMC3 10 275
ADD66 11 116
LOS1 33 551
EAP1 15 274
TOR2 4 5
YKL202W 6 10
MNN4 49 665
PTK1 126 4298
PEX1 117 3151
YKT6 1 0
MIA40 3 8
MST1 7 29
SDS22 2 1
ACP1 0 0
DPH2 19 340
CNB1 1 0
HYM1 1 0
PXA2 27 696
FAT3 50 1432
MTR2 16 284
ASH1 28 1189
SPE1 8 35
YKL183C-A 14 607
LOT5 42 1633
FAS1 1 0
PRS1 2 3
RPL17A 0 0
COY1 11 126
STE3 21 473
YKL177W 4 23
LST4 16 131
ZRT3 11 109
TPO5 8 41
SNU114 9 56
EBP2 6 78
NNK1 36 836
MRPL38 3 51
YKL169C 3 51
KKQ8 22 668
MRP49 4 98
TPK3 24 488
YKL165C-A 7 24
MCD4 1 0
PIR1 6 48
PIR3 14 79
YKL162C-A 1 0
YKL162C 9 287
KDX1 13 77
ELF1 8 58
RCN1 9 76
APE2 48 1091
RPS27A 6 32
YKL156C-A 2 8
RSM22 23 284
SRP102 2 8
YKL153W 0 0
GPM1 0 0
YKL151C 44 1422
MCR1 18 331
DBR1 12 194
SDH1 29 1032
YKL147C 32 1042
AVT3 32 951
RPT1 0 0
YKL145W-A 0 0
RPC25 0 0
LTV1 5 13
MRP8 4 18
SDH3 6 17
TGL1 18 327
CTK1 1 0
HSK3 0 0
MRPL31 2 5
CMC1 8 61
YKL136W 6 79
APL2 18 384
OCT1 10 71
YKL133C 17 180
RMA1 20 920
YKL131W 13 200
SHE2 4 17
MYO3 42 791
PMU1 32 1035
PGM1 65 1530
YPK1 1 0
RRN3 6 28
SSH4 27 795
YKL123W 4 78
SRP21 6 102
DGR2 18 648
OAC1 19 459
VPH2 2 1
YKL118W 14 314
SBA1 11 172
PRR1 22 412
YKL115C 23 137
APN1 25 739
RAD27 15 152
ABF1 5 197
YKL111C 7 212
KTI12 22 413
HAP4 10 259
SLD2 6 183
YKL107W 23 569
YKL106C-A 5 8
AAT1 23 748
SEG2 54 1266
GFA1 0 0
APE1 27 1224
YKL102C 28 589
HSL1 66 1631
YPF1 15 536
YKL100W-A 1 0
UTP11 1 0
MTC2 17 369
YKL097C 33 1066
YKL096C-B 4 6
CWP2 5 6
CWP1 16 416
YJU2 8 83
YJU3 14 402
MBR1 17 129
BUD2 30 625
YKL091C 13 149
CUE2 26 684
MIF2 1 0
CAB3 9 80
CYT2 20 710
SRX1 35 710
MDH1 18 459
HOT13 10 362
YKL083W 1 0
RRP14 2 1
TEF4 13 269
VMA5 0 0
SMY1 22 296
DHR2 6 105
YKL077W 19 183
PSY1 5 16
YKL075C 35 598
MUD2 38 787
LHS1 24 217
STB6 38 1008
YKL071W 22 511
YKL070W 14 408
YKL069W 12 242
YKL068W-A 4 20
NUP100 43 996
YNK1 12 405
YKL066W 31 445
YKL065W-A 7 11
YET1 13 255
MNR2 47 1297
YKL063C 6 39
MSN4 32 865
BLI1 15 635
FBA1 2 4
MPE1 23 646
TOA2 0 0
NUP120 18 97
TMA19 10 19
OAR1 26 603
DEF1 1 0
MDM35 3 38
YKL053W 37 1457
ASK1 44 1990
SFK1 39 964
YKL050C 55 1546
CSE4 1 0
ELM1 23 425
ANR2 46 2068
DCW1 30 327
PRI2 2 1
YKL044W 17 98
PHD1 34 880
SPC42 1 0
VPS24 1 0
NFU1 18 264
PTM1 28 659
RGT1 74 2517
AIM26 53 1196
YKL036C 45 1032
UGP1 2 3
TUL1 45 1260
YKL033W-A 22 425
TTI1 0 0
IXR1 86 1836
YKL031W 72 1470
YKL030W 91 5085
MAE1 188 10349
TFA1 20 147
TCD2 101 1857
GPX1 24 694
PAN3 110 3009
URA6 0 0
YKL023C-A 30 1162
YKL023W 39 1936
CDC16 36 887
MAK11 27 719
SPT23 64 2101
RAM2 0 0
YKL018C-A 14 478
SWD2 0 0
HCS1 132 3970
ATP7 22 223
PUT3 107 3441
URB1 16 114
ARC19 2 1
PRP40 33 299
CCE1 76 1942
UFD4 251 11500
MRT4 10 220
LAC1 130 4620
CAP1 63 2020
SFT1 28 562
RPL14A 5 13
BYE1 235 7864
AUR1 18 342
MRP17 22 391
DID4 12 234
MET14 87 3167
VPS1 97 1063
PAP1 48 2243
OSH6 250 9650
ECM9 7 26
YKR005C 246 8977
MRPL13 24 228
MEH1 32 376
RSC4 0 0
FOX2 209 6770
TOF2 135 3348
YKR011C 74 2526
YKR012C 51 1295
PRY2 90 2249
YPT52 17 195
YKR015C 69 2777
MIC60 66 1346
HEL1 53 1341
YKR018C 82 2412
IRS4 84 1865
VPS51 10 101
ALY1 85 2848
NTR2 18 480
YKR023W 58 3560
DBP7 22 234
RPC37 5 19
GCN3 74 1748
BCH2 94 3131
SAP190 55 1003
SET3 41 1254
GMH1 20 220
SPO14 83 2791
YKR032W 44 1731
YKR033C 21 333
DAL80 45 899
OPI8 1 0
DID2 1 0
CAF4 77 3387
SPC34 9 54
KAE1 1 0
GAP1 72 2035
YKR040C 65 3569
YKR041W 112 5262
UTH1 3 7
SHB17 42 1664
UIP5 79 2795
YKR045C 35 1353
PET10 20 283
YKR047W 6 34
NAP1 26 607
FMP46 20 273
TRK2 70 1688
YKR051W 30 944
MRS4 22 296
YSR3 68 2117
DYN1 107 1422
RHO4 20 330
TRM2 61 1214
RPS21A 7 32
GLG1 29 333
TIF1 7 217
UTP30 26 717
KTR2 56 2306
TFA2 0 0
LAS1 0 0
OAF3 38 935
PAM17 14 223
CCP1 38 960
GPT2 62 1842
BET3 0 0
MET1 62 1288
YKR070W 42 1056
DRE2 3 2
SIS2 26 467
YKR073C 20 637
AIM29 8 52
YKR075C 31 1859
YKR075W-A 20 1146
ECM4 43 1662
MSA2 30 263
YKR078W 31 680
TRZ1 3 2
MTD1 13 226
RPF2 5 54
NUP133 21 281
DAD2 0 0
HBS1 18 266
MRPL20 8 25
PRP16 8 46
OMA1 20 322
TVP38 24 402
TGL4 53 1157
PXL1 40 1329
SRL3 14 542
SRP40 8 207
PTR2 23 771
RPL40B 5 9
MLP1 50 1033
PCC1 1 0
ESL2 49 2455
PCK1 32 1562
UBP11 20 560
BAS1 14 146
SKG1 15 230
SIR1 29 488
FLO10 59 1922
NFT1 44 1680
YKR104W 12 260
VBA5 17 338
GEX2 15 606
YLL067C 0 0
YLL067W-A 0 0
YLL066W-B 6 47
YLL066C 1 0
YLL066W-A 1 0
YLL065W 5 71
PAU18 0 0
AYT1 31 782
MHT1 18 338
MMP1 35 1162
GTT2 29 940
YLL059C 47 1624
YLL058W 16 213
JLP1 49 1550
YLL056C 27 544
YCT1 32 585
YLL054C 14 434
YLL053C 8 64
AQY2 12 236
FRE6 40 835
COF1 0 0
LDB18 1 0
YBT1 61 1766
YLL047W 11 217
RNP1 11 232
RPL8B 4 34
YLL044W 3 17
FPS1 5 11
ATG10 7 109
SDH2 14 281
VPS13 114 3548
UBI4 10 330
ENT4 50 2007
YLL037W 12 40
PRP19 0 0
GRC3 1 0
RIX7 1 0
IRC19 6 29
YLL032C 32 833
GPI13 1 0
RRT7 23 1156
FRA1 90 2998
TPO1 67 2053
ISA1 1 0
HSP104 60 1857
PAU17 15 566
SSA2 38 772
POM33 27 1646
HIF1 54 1106
SPA2 85 2238
YLL020C 14 453
KNS1 125 3573
YLL019W-A 13 214
COX19 13 48
DPS1 3 32
BPT1 123 2963
EMC6 8 14
PUF3 131 3883
YEH1 167 8860
SOF1 10 142
PSR1 100 5281
COX17 8 332
DRS1 22 210
YLL007C 57 852
YLL006W-A 67 3016
MMM1 11 353
SPO75 138 4549
ORC3 1 0
SFI1 48 2292
RTT109 52 935
DNM1 336 11177
YLR001C 339 12943
NOC3 16 144
CMS1 103 1918
THI73 168 8342
SSL1 24 1778
SSK1 120 2765
NSE1 4 106
PAM18 3 4
RLP24 0 0
TEN1 1 0
LOT6 38 3117
YLR012C 8 346
GAT3 10 48
PPR1 101 5191
BRE2 68 997
PML1 18 746
MEU1 56 931
POM34 39 1513
PSR2 55 1794
YEH2 67 2446
IRC25 19 195
SDO1 2 2
IZH3 43 1186
UBR2 248 8301
SNF7 2 1
SED5 0 0
AAT2 2 12
ADE16 58 1862
RPL15A 0 0
YLR030W 20 455
YLR031W 15 239
RAD5 52 768
RSC58 2 5
SMF3 25 202
MLH2 76 3100
YLR036C 11 63
PAU23 15 257
COX12 7 194
RIC1 24 418
AFB1 7 218
YLR041W 4 157
YLR042C 9 125
TRX1 7 35
PDC1 23 507
STU2 17 168
YLR046C 14 49
FRE8 32 1248
RPS0B 1 0
YLR049C 20 210
YLR050C 12 129
FCF2 9 72
IES3 5 10
YLR053C 11 88
OSW2 53 780
SPT8 37 629
ERG3 4 24
MNL2 40 518
SHM2 2 1
REX2 45 1125
FRS1 0 0
RPL22A 3 2
BUD28 2 1
BMT6 16 194
PER33 13 164
ENV10 6 13
SPC3 0 0
PET309 14 192
FYV7 2 7
MEF1 6 18
XYL2 30 1029
RGR1 12 185
YLR072W 22 507
RFU1 35 589
BUD20 10 306
RPL10 0 0
YLR076C 0 0
FMP25 30 1358
BOS1 4 12
SIC1 3 4
EMP46 40 1535
GAL2 10 33
SRL2 23 395
EMP70 21 571
RAX2 58 2156
ARP6 11 117
SMC4 0 0
CSF1 62 1553
GAA1 1 0
ALT1 10 121
XDJ1 19 236
GEP5 19 385
SUL2 42 1390
NYV1 22 531
GIS3 39 1165
IOC2 30 478
KIN2 27 461
HRT3 12 213
CHA4 25 661
ICT1 16 159
MIM2 2 4
ERG27 0 0
YLR101C 4 26
APC9 7 24
CDC45 0 0
LCL2 6 56
SEN2 0 0
MDN1 5 140
REX3 16 474
YLR108C 15 215
AHP1 5 45
CCW12 3 4
YLR111W 7 27
YLR112W 18 182
HOG1 24 653
AVL9 22 574
CFT2 1 0
MSL5 9 74
CLF1 13 225
YLR118C 6 188
SRN2 13 302
YPS1 19 491
YLR120W-A 9 197
YPS3 56 1581
YLR122C 11 146
YLR123C 9 74
YLR124W 11 90
YLR125W 2 3
YLR126C 11 94
APC2 11 121
DCN1 13 120
DIP2 4 19
ZRT2 38 1396
ACE2 77 3624
USB1 0 0
CKI1 24 265
PDC5 21 550
SLX4 41 606
TIS11 10 92
RKM5 81 2680
NHA1 24 688
SLS1 13 108
YLR140W 13 253
RRN5 3 4
PUT1 24 501
DPH6 23 132
ACF2 28 827
RMP1 1 0
SPE4 11 299
YLR146W-A 1 0
SMD3 0 0
PEP3 6 90
YLR149C 8 55
YLR149C-A 1 0
STM1 8 40
PCD1 9 118
YLR152C 25 667
ACS2 2 6
RNH203 9 197
YLR154W-A 0 0
YLR154W-B 0 0
TAR1 0 0
YLR154W-E 0 0
YLR154W-F 0 0
YLR154C-G 0 0
YLR154C-H 0 0
ASP3-1 0 0
YLR156W 0 0
YLR156C-A 0 0
ASP3-2 0 0
YLR157W-D 0 0
YLR157W-E 0 0
YLR157C-C 0 0
ASP3-3 0 0
YLR159W 0 0
YLR159C-A 0 0
ASP3-4 0 0
YLR161W 0 0
YLR162W 43 1152
RRT15 15 130
MAS1 0 0
YLR163W-A 0 0
SHH4 3 4
PUS5 11 299
SEC10 0 0
RPS31 0 0
UPS2 2 16
YLR169W 26 700
APS1 15 123
YLR171W 6 57
DPH5 14 368
YLR173W 31 1255
IDP2 25 378
CBF5 0 0
RFX1 19 209
YLR177W 14 364
TFS1 20 304
YLR179C 21 279
SAM1 12 316
VTA1 1 0
SWI6 1 0
TOS4 26 1448
YLR184W 11 195
RPL37A 1 0
EMG1 0 0
SKG3 18 648
MDL1 40 822
ATG26 21 315
MMR1 20 284
PEX13 12 396
HCR1 5 6
UPS1 2 1
YLR194C 12 157
NMT1 2 2
PWP1 3 16
NOP56 1 0
YLR198C 1 0
PBA1 5 20
YKE2 1 0
COQ9 4 15
YLR202C 24 681
MSS51 10 239
QRI5 2 2
HMX1 16 390
ENT2 7 273
HRD3 12 134
SEC13 0 0
PNP1 12 532
CLB4 10 162
ATG38 5 53
TUB4 3 3
CRR1 26 473
FRE1 14 210
CDC123 2 1
CPR6 6 182
YLR217W 4 147
COA4 19 277
MSC3 16 266
CCC1 11 293
RSA3 3 48
UTP13 1 0
YLR222C-A 2 4
IFH1 12 443
YLR224W 14 333
YLR225C 14 294
BUR2 1 0
ADY4 13 157
ECM22 16 399
CDC42 0 0
YLR230W 0 0
BNA5 11 237
YLR232W 2 1
EST1 20 206
TOP3 1 0
YLR235C 7 223
YLR236C 26 573
THI7 30 1015
FAR10 7 68
LIP2 7 55
VPS34 2 3
CSC1 12 114
ARV1 7 51
GPN3 0 0
MAP1 0 0
CDD1 5 22
ERF2 12 90
IRC20 20 707
RCK2 15 97
YEF3 2 21
SSP120 8 248
SYM1 3 12
YLR252W 2 11
MCP2 22 471
NDL1 7 92
YLR255C 30 669
HAP1 45 1522
YLR257W 12 86
GSY2 16 365
HSP60 1 0
LCB5 24 454
VPS63 2 1
YPT6 3 2
TMA7 4 13
RED1 33 900
RPS28B 2 2
YLR264C-A 0 0
NEJ1 2 9
PDR8 27 350
BOP2 15 292
SEC22 1 0
YLR269C 11 213
DCS1 9 126
YLR271W 9 43
YCS4 3 5
PIG1 15 304
MCM5 1 0
SMD2 0 0
DBP9 0 0
YSH1 1 0
YLR278C 24 829
YLR279W 31 359
YLR280C 20 505
YLR281C 21 525
YLR282C 6 54
YLR283W 5 155
ECI1 6 40
NNT1 6 109
YLR285C-A 5 43
CTS1 10 175
YLR286W-A 1 0
YLR287C 2 21
RPS30A 1 0
MEC3 15 665
GUF1 19 616
YLR290C 7 96
GCD7 0 0
SEC72 6 113
GSP1 0 0
YLR294C 6 119
ATP14 2 2
YLR296W 13 215
YLR297W 4 35
YHC1 10 47
ECM38 34 871
YLR299C-A 3 125
EXG1 11 160
HRI1 11 216
YLR302C 5 128
MET17 0 0
ACO1 4 4
STT4 2 1
UBC12 10 181
CDA1 14 225
YLR307C-A 2 1
CDA2 11 199
IMH1 19 217
CDC25 2 23
YLR311C 14 139
YLR312C 10 195
MRPL15 5 32
SPH1 14 252
CDC3 1 0
NKP2 15 69
TAD3 1 0
YLR317W 0 0
EST2 17 705
BUD6 12 85
MMS22 3 4
SFH1 5 42
VPS65 5 81
CWC24 4 5
PEX30 9 143
RPL38 4 22
YLR326W 17 197
TMA10 2 45
NMA1 14 183
REC102 6 27
CHS5 8 154
JIP3 2 5
MID2 4 13
RPS25B 4 38
YLR334C 17 158
NUP2 11 63
SGD1 5 28
VRP1 6 35
OPI9 4 12
YLR339C 0 0
RPP0 0 0
SPO77 10 190
FKS1 14 49
YLR342W-A 13 141
GAS2 21 203
RPL26A 4 19
YLR345W 14 168
YLR346C 2 1
KAP95 0 0
