gene_name number_of_transposon_per_gene number_of_read_per_gene
SWT1 18 237
RPS28A 2 6
GLN4 0 0
YOR169C 2 1
YOR170W 0 0
LCB4 11 51
YRM1 42 543
DCS2 13 303
MED4 14 174
ALE1 25 432
HEM15 4 10
MPC54 26 660
GAC1 14 370
SYC1 7 51
DCI1 5 153
LAS17 17 73
RPS30B 7 34
FYV12 46 767
SER1 2 4
GSP2 12 223
YOR186W 30 750
YOR186C-A 19 340
TUF1 6 27
MSB1 32 565
IES4 5 6
SPR1 20 276
ULS1 25 296
THI72 34 599
YOR192C-C 1 0
PEX27 9 127
TOA1 0 0
SLK19 10 63
LIP5 14 105
MCA1 14 238
BFR1 3 47
YOR199W 15 250
YOR200W 10 148
MRM1 11 113
HIS3 7 50
YOR203W 14 395
DED1 5 9
GEP3 26 493
NOC2 0 0
RET1 1 0
PTP2 10 57
NPT1 11 580
RPB10 0 0
MGM1 8 68
STE4 20 189
SAS5 11 206
SPR2 21 583
AIM41 7 75
RUD3 6 21
RFC1 20 181
YOR218C 3 4
STE13 36 983
RCN2 7 14
MCT1 21 210
ODC2 39 1455
DSC3 14 339
RPB8 0 0
YOR225W 16 169
ISU2 13 40
HER1 34 536
MCP1 1 0
WTM2 62 2500
WTM1 17 379
MKK1 23 432
YOR231C-A 0 0
MGE1 0 0
KIN4 45 1556
RPL33B 7 62
IRC13 20 159
DFR1 0 0
HES1 17 146
YOR238W 24 588
ABP140 31 548
MET7 15 364
SSP2 30 743
PUS7 25 534
ESA1 3 3
DGA1 14 178
ENV9 11 72
SRL1 6 82
YOR248W 6 123
APC5 1 0
CLP1 1 0
TUM1 21 414
TMA16 7 195
NAT5 4 12
SEC63 1 0
OSW1 20 247
TRE2 11 129
CDC31 0 0
HNT3 11 47
RPT4 0 0
GCD1 2 21
RPN8 1 0
GPN2 1 0
YOR263C 9 286
DSE3 31 741
RBL2 1 0
PNT1 24 507
HRK1 26 721
YOR268C 22 591
PAC1 14 336
VPH1 4 17
FSF1 19 404
YTM1 2 2
TPO4 39 1343
MOD5 38 948
RIM20 28 673
CAF20 8 304
YOR277C 7 143
HEM4 2 1
RFM1 12 68
FSH3 7 130
PLP2 1 0
YOR282W 20 483
YOR283W 11 413
HUA2 10 67
RDL1 6 18
RDL2 5 93
RRP36 0 0
MPD1 6 27
YOR289W 33 854
SNF2 10 180
YPK9 47 838
YOR292C 17 342
RPS10A 6 139
YOR293C-A 4 4
RRS1 4 10
UAF30 16 374
YOR296W 53 961
TIM18 8 135
MUM3 43 1287
MBF1 3 4
BUD7 36 691
YOR300W 22 331
RAX1 69 3047
YOR302W 1 0
CPA1 38 1459
ISW2 15 140
BIL1 3 18
RRG7 8 35
MCH5 19 334
SLY41 14 231
SNU66 20 154
YOR309C 3 16
NOP58 3 16
DGK1 7 63
RPL20B 2 1
SPS4 23 358
YOR314W 20 123
YOR314W-A 0 0
SFG1 22 297
COT1 26 1192
YOR316C-A 29 1244
FAA1 39 1504
YOR318C 36 804
HSH49 0 0
GNT1 17 326
PMT3 52 939
LDB19 21 208
PRO2 0 0
FRT1 20 266
YOR325W 4 14
MYO2 14 83
SNC2 6 73
PDR10 64 1730
SCD5 8 21
YOR329W-A 5 99
MIP1 22 430
YOR331C 9 289
VMA4 1 0
YOR333C 3 11
MRS2 11 219
ALA1 3 4
YOR335W-A 0 0
KRE5 2 2
TEA1 21 628
YOR338W 30 865
UBC11 5 29
RPA43 1 0
RPA190 1 0
YOR342C 32 463
YOR343C 43 1073
TYE7 6 70
YOR345C 7 47
REV1 49 752
PYK2 24 284
PUT4 319 14758
CIN1 96 3266
MNE1 36 405
MEK1 23 430
TFB6 15 224
SOG2 10 203
MSC6 27 324
GDS1 9 100
CIR2 41 802
SNX3 10 318
HAP5 20 669
VTS1 13 187
PDE2 16 402
PRT1 21 438
PRE10 6 118
PIP2 42 1239
YOR364W 21 267
YOR365C 57 887
YOR366W 12 69
SCP1 8 135
RAD17 13 153
RPS12 0 0
MRS6 5 15
GPB1 52 1463
NDD1 5 16
NUD1 1 0
ALD4 22 422
GDH1 22 561
YOR376W 26 531
YOR376W-A 2 3
ATF1 22 601
AMF1 35 958
YOR379C 18 502
RDR1 37 2065
FRE3 24 527
YOR381W-A 4 165
FIT2 6 29
FIT3 6 56
FRE5 19 607
YOR385W 15 177
PHR1 14 320
YOR387C 12 187
FDH1 2 42
YOR389W 31 863
FEX1 2 1
HSP33 3 14
YOR392W 13 71
ERR1 0 0
PAU21 0 0
YOR394C-A 7 289
YRF1-8 0 0
YOR396C-A 0 0
YRF1-7 0 0
YPL283W-B 0 0
YPL283W-A 0 0
PAU22 1 0
ERR2 0 0
HSP32 0 0
FEX2 1 0
YPL278C 1 0
YPL277C 23 761
SAM3 23 299
SAM4 5 30
PBI1 13 125
ATP15 0 0
MDL2 23 672
KAR9 61 1340
PLC1 1 0
ACM1 11 114
DIM1 0 0
DIP5 31 1084
YPL264C 23 482
KEL3 60 1119
FUM1 18 265
YPL261C 21 363
YPL260W 13 212
APM1 26 555
THI21 75 3067
YPL257W 14 55
CLN2 29 602
BBP1 2 1
HFI1 9 124
VIK1 60 2762
YAH1 0 0
YPL251W 1 0
ICY2 0 0
RPL36B 1 0
YPL250W-A 0 0
GYP5 32 442
GAL4 4 12
YPL247C 31 1232
RBD2 8 75
YPL245W 33 851
HUT1 19 920
SRP68 4 15
IQG1 30 516
CIN2 24 187
HSP82 32 1081
YAR1 19 60
YPL238C 0 0
SUI3 0 0
ENV7 32 813
RVB2 1 0
VMA11 1 0
NSL1 5 43
SSO1 10 204
FAS2 3 3
USV1 19 196
YPL229W 6 68
CET1 1 0
ALG5 16 276
NEW1 25 229
YPL225W 6 17
MMT2 45 1042
GRE1 12 252
FMP40 43 1302
YPL222C-A 4 6
FLC1 61 1680
RPL1A 1 0
PCL8 26 1275
SAR1 0 0
BMS1 3 4
YPL216W 61 944
CBP3 7 45
THI6 35 573
LEA1 22 1105
PUS1 49 2272
NIP7 0 0
SRP72 5 24
IPL1 6 206
RKM1 32 521
TYW1 56 840
PGC1 12 212
YPL205C 24 359
HRR25 10 174
TPK2 18 808
AFT2 40 1301
YIG1 32 977
CSM4 4 44
YPL199C 8 65
RPL7B 19 536
YPL197C 1 0
OXR1 10 116
APL5 15 210
DDC1 9 74
RSA1 8 75
PRM3 2 2
YPL191C 26 328
NAB3 2 1
COA2 2 56
GUP2 30 733
POS5 3 4
MF(ALPHA)1 10 32
UIP4 19 381
YPL185W 30 712
MRN1 29 178
RTC6 8 269
RTT10 37 1103
YPL182C 8 73
CTI6 17 135
TCO89 42 866
PPQ1 18 271
CBC2 9 303
CUP9 29 891
TRE1 77 2069
SPT14 5 56
NIP100 17 365
MRPL40 8 207
COX10 19 288
OYE3 30 646
DAP1 27 607
MEX67 2 1
YPL168W 27 342
REV3 43 409
ATG29 5 30
SET6 9 59
MLH3 28 777
SVS1 5 16
YPL162C 4 97
BEM4 30 322
CDC60 0 0
PET20 7 20
AIM44 61 1541
TGS1 49 1210
PRM4 14 254
KIP2 66 2520
PEP4 15 268
RAD53 14 265
YPL152W-A 1 0
RRD2 11 50
PRP46 8 289
YPL150W 48 575
ATG5 15 107
PPT2 5 84
PXA1 23 419
NOP53 3 7
KES1 11 62
POC4 2 1
RPL33A 1 0
YPL142C 1 0
FRK1 44 1740
MKK2 19 444
UME1 14 246
SPP1 12 149
GIP3 48 911
YPL136W 9 28
ISU1 8 90
YPL135C-A 2 11
ODC1 31 725
RDS2 32 729
COX11 15 105
RPL5 1 0
SPO19 15 91
TAF14 1 0
TBF1 0 0
HHO1 50 1778
NAN1 1 0
KAP120 22 396
SPC29 0 0
RNY1 16 393
TFB2 5 23
MEI5 7 73
VPS30 10 125
YPL119C-A 3 17
DBP1 24 414
MRP51 8 72
IDI1 0 0
HOS3 36 1014
BEM3 19 138
YPL114W 10 229
YPL113C 19 473
PEX25 14 171
CAR1 115 5268
GDE1 74 1438
YPL109C 39 1130
YPL108W 11 120
YPL107W 20 275
SSE1 14 157
SYH1 53 989
MSD1 18 145
FMP30 40 798
YPL102C 23 824
ELP4 25 462
ATG21 18 128
INA17 14 226
MGR2 8 93
MSY1 15 346
ERI1 2 1
PNG1 16 245
EEB1 44 1510
SEC62 8 130
NOG1 8 222
SSU1 53 1517
GLR1 29 363
RPS6A 5 40
RLM1 17 769
YPL088W 35 1503
YDC1 24 298
ELP3 19 187
SEC16 4 6
BRO1 3 2
SEN54 2 1
MOT1 0 0
RPS9A 29 356
YPL080C 45 1322
RPL21B 9 36
ATP4 12 91
YPL077C 26 840
GPI2 8 40
GCR1 22 460
YTA6 41 856
YPL073C 6 53
UBP16 21 295
YPL071C 25 509
MUK1 17 689
BTS1 19 97
YPL068C 19 222
YPL067C 67 1538
RGL1 44 927
VPS28 5 17
CWC27 22 564
TIM50 9 156
YPL062W 59 1779
ALD6 43 1221
MFM1 24 373
GRX5 8 94
PDR12 64 1243
SUR1 14 100
LCL1 60 914
LGE1 27 306
LEE1 34 1339
KTR6 40 989
OAZ1 21 493
ARL3 15 311
MNN9 1 0
DIG1 102 3007
CAM1 36 1079
SGF11 11 180
ELC1 15 152
VPS16 10 224
YPL044C 0 0
NOP4 18 480
SSN3 52 1289
YPL041C 26 826
ISM1 34 877
YPL039W 43 1154
YPL038W-A 6 106
MET31 28 816
EGD1 55 8581
PMA2 65 1166
YPL035C 18 397
YPL034W 34 687
SRL4 19 156
SVL3 53 1222
PHO85 8 45
TRM44 67 1480
SUV3 29 551
ERG10 0 0
SMA1 61 918
SKS1 36 622
YPL025C 60 1294
RMI1 15 246
MET12 59 910
RAD1 68 1801
ECM23 26 909
ULP1 16 211
VTC3 172 6898
CTF19 34 745
IRC15 135 4484
SWI1 17 75
HST2 137 5593
YPL014W 174 8781
MRPS16 25 689
RRP12 2 1
TAF3 50 1929
RET3 3 11
RQC2 148 3125
CHL1 222 5531
TFC8 14 367
NCR1 350 13802
AEP3 89 1768
LSP1 95 3150
ULA1 300 10156
SNF8 21 644
HAT1 163 4940
CIT3 403 21020
PDH1 340 19009
YPR002C-A 23 91
YPR003C 269 4991
AIM45 121 3845
HAL1 96 3168
ICL2 225 8499
REC8 240 8294
HAA1 149 5538
SUT2 59 1070
RPA135 2 1
YPR010C-A 21 425
YPR011C 142 5498
YPR012W 23 507
CMR3 51 1872
YPR014C 50 599
YPR015C 72 2403
TIF6 7 287
YPR016W-A 39 518
DSS4 16 607
RLF2 93 2132
MCM4 12 259
ATP20 7 93
AGC1 56 1271
YPR022C 105 4176
EAF3 25 272
YME1 4 3
CCL1 8 183
ATH1 91 2058
YPR027C 14 178
YOP1 21 191
APL4 50 864
CSR2 66 1580
NTO1 64 1368
SRO7 38 597
HTS1 1 0
ARP7 23 508
GLN1 0 0
VMA13 32 801
SPO24 9 61
ERV2 51 1531
IRC16 34 1467
YPR039W 34 927
TIP41 59 1572
TIF5 1 0
PUF2 49 926
RPL43A 6 63
OPI11 5 64
THP3 26 811
MCM16 1 0
MSF1 19 329
TAH18 1 0
ATG11 39 1172
YPR050C 44 1989
MAK3 66 3280
NHP6A 28 612
YPR053C 55 1095
SMK1 20 366
SEC8 27 324
TFB4 3 3
BRR1 21 506
YMC1 14 149
YPR059C 2 3
ARO7 1 0
JID1 26 474
FCY1 19 420
YPR063C 12 798
YPR064W 34 842
ROX1 11 86
UBA3 47 1668
ISA2 2 1
HOS1 30 903
SPE3 17 247
MED1 13 148
YPR071W 17 535
NOT5 6 7
LTP1 10 258
TKL1 56 1266
YPR074W-A 24 444
OPY2 16 322
YPR076W 4 18
YPR077C 23 434
YPR078C 37 688
MRL1 30 1114
TEF1 1 0
GRS2 59 2265
DIB1 2 3
MDM36 17 407
YPR084W 24 498
ASA1 1 0
SUA7 0 0
VPS69 11 71
SRP54 11 61
YPR089W 39 751
NVJ2 22 736
YPR092W 30 682
ASR1 23 356
RDS3 5 9
SYT1 42 1115
YPR096C 21 498
YPR097W 64 1895
YPR098C 13 125
YPR099C 9 95
MRPL51 5 45
SNT309 19 197
RPL11A 3 2
PRE2 0 0
FHL1 26 741
COG4 1 0
ISR1 10 129
YTH1 3 3
RPN7 1 0
YPR108W-A 21 159
YPR109W 43 1320
RPC40 0 0
DBF20 30 651
MRD1 1 0
PIS1 3 6
YPR114W 12 258
RGC1 50 1223
RRG8 10 188
YPR117W 87 2058
MRI1 24 351
CLB2 3 8
CLB5 48 1344
THI22 33 1129
AXL1 143 3631
YPR123C 2 7
CTR1 12 200
YLH47 35 1041
YPR126C 16 245
YPR127W 26 605
ANT1 34 800
SCD6 18 74
YPR130C 13 66
NAT3 0 0
RPS23B 16 131
SPN1 10 49
TOM5 0 0
MSS18 12 159
CTF4 20 380
YPR136C 2 1
RRP9 3 3
MEP3 57 2531
LOA1 5 35
TAZ1 36 1118
KAR3 25 445
YPR142C 22 610
RRP15 2 1
NOC4 3 101
ASN1 56 2135
YPR145C-A 10 50
YPR146C 34 1534
YPR147C 23 423
YPR148C 29 546
NCE102 5 124
YPR150W 39 1168
SUE1 49 1897
URN1 137 4303
YPR153W 13 444
PIN3 14 28
NCA2 27 699
TPO3 19 368
TDA6 52 2499
CUR1 26 535
KRE6 37 1005
YPR159C-A 2 1
GPH1 29 927
YPR160W-A 1 0
YPR160C-A 3 44
SGV1 13 346
ORC4 0 0
TIF3 4 26
MMS1 35 507
RHO1 0 0
MRP2 7 64
MET16 12 353
NUT2 9 196
JIP5 2 1
YPR170C 23 681
YPR169W-A 2 3
YPR170W-B 13 235
YPR170W-A 10 213
BSP1 51 789
YPR172W 20 433
VPS4 0 0
YPR174C 8 190
DPB2 3 10
BET2 0 0
YPR177C 4 3
PRP4 4 3
HDA3 31 962
AOS1 0 0
SEC23 2 1
SMX3 1 0
DPM1 0 0
GDB1 48 1229
ATG13 21 639
PZF1 2 1
RPO26 0 0
MLC2 4 12
SKI3 21 544
RPC82 1 0
QCR2 15 30
AQY1 27 861
HPA2 23 707
OPT2 28 750
YPR195C 7 82
YPR196W 32 1031
YPR197C 21 358
SGE1 32 1083
ARR1 19 816
ARR2 6 182
ARR3 13 123
YPR202W 2 1
YPR203W 0 0
YPR204W 0 0
YPR204C-A 0 0
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 2 1
AI2 8 10
AI3 8 10
AI4 9 11
AI5_ALPHA 11 13
COX1 11 13
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 1 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 1 0
Q0255 0 0
COX3 3 2
Q0297 0 0
