gene_name number_of_transposon_per_gene number_of_read_per_gene
RPS29A 5 10
STE23 30 538
ECM19 5 14
CCW14 4 3
ART10 11 82
ATP10 1 0
CST9 3 10
COX8 3 2
VPS33 1 0
AFG2 0 0
SKI2 13 148
BDF1 4 12
YLR399W-A 1 0
YLR400W 13 190
DUS3 25 502
YLR402W 8 38
SFP1 9 56
FLD1 3 4
DUS4 11 117
RPL31B 7 20
YLR406C-A 6 80
YLR407W 8 36
BLS1 1 0
UTP21 4 11
VIP1 23 330
CTR3 11 51
BER1 3 7
YLR412C-A 6 8
INA1 13 137
PUN1 9 53
YLR415C 18 282
YLR416C 20 170
VPS36 3 5
CDC73 3 9
YLR419W 23 201
URA4 10 159
RPN13 2 1
YLR422W 27 256
ATG17 8 16
SPP382 3 5
TUS1 13 65
TDA5 0 0
MAG2 16 196
YLR428C 7 99
CRN1 23 299
SEN1 4 10
ATG23 5 10
IMD3 7 35
CNA1 19 334
YLR434C 8 48
TSR2 3 3
ECM30 39 466
DIF1 17 207
YLR437C-A 27 290
CAR2 55 878
LSM3 1 0
MRPL4 9 181
SEC39 5 7
RPS1A 1 0
SIR3 17 122
ECM7 9 133
YLR444C 5 63
GMC2 1 0
YLR446W 12 365
VMA6 0 0
RPL6B 12 106
FPR4 8 22
HMG2 30 374
LEU3 8 51
SST2 11 63
RIF2 14 152
FMP27 42 707
PDP3 3 8
YLR456W 8 131
NBP1 5 7
YLR458W 2 11
GAB1 1 0
YLR460C 8 60
PAU4 1 0
YLR462W 1 0
YLR463C 0 0
YLR464W 3 16
BSC3 3 16
YRF1-4 3 16
YLR466C-A 0 0
YLR466C-B 4 81
YRF1-5 0 0
YLR467C-A 0 0
YML133C 2 9
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 12 77
ERO1 5 13
COX14 4 18
MSC1 33 461
RSC9 7 21
ERG13 8 55
PGA3 3 5
TUB3 24 489
PHO84 20 721
YML122C 56 1346
GTR1 26 824
NDI1 26 405
YML119W 16 104
NGL3 21 531
NAB6 47 664
YML116W-A 12 141
ATR1 30 288
VAN1 13 74
TAF8 9 130
DAT1 12 321
CTK3 2 1
BUL2 17 353
COQ5 14 181
ZDS2 43 612
YML108W 3 22
PML39 10 149
URA5 2 2
SEC65 0 0
MDM1 24 299
NUP188 22 225
CAC2 23 298
YML101C-A 6 30
CUE4 28 518
YML100W-A 16 134
TSL1 51 1110
YML099W-A 7 101
ARG81 32 387
TAF13 1 0
VPS9 9 77
YML096W 12 106
RAD10 13 107
YML094C-A 16 301
GIM5 12 336
UTP14 14 116
PRE8 1 0
RPM2 18 110
YML090W 17 280
YML089C 35 486
UFO1 28 214
AIM33 20 381
ALO1 38 792
TUB1 0 0
YML084W 13 86
YML083C 36 1155
YML082W 52 952
ATP18 2 1
TDA9 37 516
DUS1 16 141
YML079W 11 195
CPR3 7 78
BET5 0 0
WAR1 36 522
HMG1 35 560
FPR3 14 54
RPL6A 4 20
TCB3 69 1221
COG8 13 112
DAK1 27 371
POB3 2 1
ITT1 20 161
ERV41 11 34
SMA2 10 32
ORC1 3 3
TEM1 5 31
RPS1B 5 13
MFT1 15 122
PIF1 64 653
OGG1 17 110
NTE1 64 760
HUG1 5 30
SML1 4 20
YML057C-A 18 223
CMP2 32 321
IMD4 39 429
SPC2 11 66
CYB2 80 1490
YML054C-A 15 177
YML053C 10 23
SUR7 41 399
GAL80 36 853
AIM32 22 282
RSE1 19 180
GSF2 0 0
YML047W-A 4 7
PRM6 22 203
PRP39 10 167
RRN11 8 195
CAT2 71 1141
VPS71 18 248
YMD8 20 110
YML037C 24 177
CGI121 21 203
AMD1 59 1301
YML034C-A 13 189
SRC1 44 763
RAD52 12 153
YML031C-A 0 0
NDC1 1 0
RCF1 8 120
USA1 95 1305
TSA1 10 79
YOX1 78 1296
RPS18B 19 178
YML6 40 714
RPS17A 3 12
NSE5 3 2
APT1 20 266
UNG1 48 715
YML020W 64 775
OST6 24 471
YML018C 64 929
PSP2 62 1074
PPZ1 50 1253
TAF11 4 7
TRM9 61 1223
UBX2 36 1105
YML012C-A 18 707
ERV25 26 265
RAD33 20 364
SPT5 47 754
YML009W-B 26 410
YML009C-A 14 206
MRPL39 39 1296
ERG6 14 64
YML007C-A 18 396
YAP1 89 1468
GIS4 75 1188
TRM12 175 3118
GLO1 77 1507
YML003W 84 2358
YML002W 183 3416
YPT7 8 129
CDC5 8 24
YMR001C-A 42 695
MIX17 61 860
AIM34 39 546
MVP1 95 2039
TAF4 19 99
PLB2 110 1136
YMR007W 60 1039
PLB1 63 724
ADI1 48 539
YMR010W 20 230
HXT2 57 1606
CLU1 122 1325
SEC59 7 34
YMR013C-A 0 0
YMR013W-A 3 160
BUD22 34 502
ERG5 33 480
SOK2 54 557
SPO20 47 571
YMR018W 50 813
STB4 73 1086
FMS1 49 694
MAC1 42 495
UBC7 10 257
MSS1 51 1295
MRPL3 16 140
CSI1 25 272
PEX12 12 163
YMR027W 31 367
TAP42 0 0
FAR8 23 167
RSF1 34 578
EIS1 28 275
YMR031W-A 22 183
HOF1 28 401
YMR030W-A 18 48
ARP9 1 0
YMR034C 30 473
IMP2 24 198
MIH1 16 234
MSN2 54 774
CCS1 10 83
SUB1 6 39
YET2 31 304
ARA2 23 358
ARG80 66 1723
MCM1 8 34
IOC4 30 272
YMR046W-A 0 0
NUP116 19 148
CSM3 17 269
ERB1 3 4
FAR3 12 70
YMR052C-A 13 95
STB2 39 590
STV1 37 640
BUB2 52 1831
AAC1 60 948
YMR057C 40 874
FET3 22 372
SEN15 0 0
SAM37 6 53
RNA14 2 1
ARG7 10 40
RIM9 15 269
AEP1 14 135
KAR5 24 450
SOV1 13 97
UBX4 16 122
AVO2 18 155
NAT4 73 1431
MOT3 13 129
TVP18 4 10
ABF2 4 21
IRC21 13 62
YMR074C 13 62
RCO1 37 222
YMR075C-A 7 36
PDS5 4 40
VPS20 1 0
CTF18 7 23
SEC14 1 0
NAM7 22 119
ISF1 13 101
YMR082C 26 140
ADH3 16 152
YMR084W 5 63
YMR085W 11 55
SEG1 31 279
YMR086C-A 24 218
YMR087W 31 682
VBA1 20 123
YTA12 17 124
YMR090W 1 0
NPL6 22 157
AIP1 18 291
UTP15 2 1
CTF13 1 0
SNO1 28 500
SNZ1 9 56
MTG1 6 39
ATP25 19 172
YMR099C 2 73
MUB1 22 303
SRT1 17 116
YMR102C 12 91
YMR103C 30 337
YPK2 16 459
PGM2 0 0
YMR105W-A 13 172
YKU80 54 1724
SPG4 6 81
ILV2 1 0
MYO5 25 222
HFD1 13 136
YMR111C 21 470
MED11 2 8
FOL3 0 0
YMR114C 24 327
MGR3 12 52
ASC1 5 20
SPC24 0 0
SHH3 13 51
ASI1 17 204
YMR119W-A 3 19
ADE17 29 171
RPL15B 11 39
YMR122C 50 843
YMR122W-A 3 68
PKR1 2 2
EPO1 26 274
STO1 15 77
DLT1 4 13
SAS2 13 235
ECM16 6 40
POM152 41 686
YMR130W 9 29
RRB1 1 0
JLP2 11 92
REC114 33 212
ERG29 7 12
GID8 8 55
YMR135W-A 33 577
GAT2 30 160
PSO2 32 167
CIN4 2 1
RIM11 4 28
SIP5 7 95
YMR141C 4 6
RPL13B 1 0
YMR141W-A 0 0
RPS16A 10 63
YMR144W 11 90
NDE1 23 327
TIF34 2 3
YMR147W 14 67
OSW5 25 113
SWP1 2 2
IMP1 10 199
YIM2 14 218
YIM1 14 60
NUP53 16 261
YMR153C-A 3 23
RIM13 27 436
YMR155W 14 63
TPP1 8 86
AIM36 9 47
MRPS8 2 1
YMR158C-A 1 0
YMR158W-B 9 117
ATG16 11 131
YMR160W 25 347
HLJ1 7 85
DNF3 33 313
INP2 10 68
MSS11 9 104
PAH1 10 144
YMR166C 8 78
MLH1 6 39
CEP3 0 0
ALD3 14 144
ALD2 11 146
EAR1 12 37
HOT1 26 321
YMR172C-A 2 14
DDR48 5 20
YMR173W-A 5 7
PAI3 5 33
SIP18 6 84
YMR175W-A 8 40
ECM5 46 643
MMT1 15 87
YMR178W 7 77
SPT21 23 338
CTL1 28 343
YMR181C 3 2
RGM1 11 51
YMR182W-A 3 10
SSO2 7 41
ADD37 9 65
RTP1 2 2
HSC82 22 171
YMR187C 17 244
MRPS17 9 43
GCV2 34 368
SGS1 24 154
SPG5 9 83
GYL1 21 314
MRPL24 3 3
YMR193C-A 10 66
RPL36A 6 137
CMC4 26 305
YMR194C-A 21 803
ICY1 9 83
YMR196W 29 281
VTI1 2 1
CIK1 14 259
CLN1 12 204
ROT1 2 1
RAD14 24 494
ERG2 1 0
TOM40 0 0
INP1 9 32
PFK2 3 4
YMR206W 21 230
HFA1 60 980
ERG12 0 0
YMR209C 11 75
YMR210W 11 95
DML1 0 0
EFR3 3 8
CEF1 8 25
SCJ1 5 16
GAS3 14 83
SKY1 8 93
GUA1 1 0
TRS130 5 41
ESC1 33 473
ERG8 1 0
YMR221C 8 152
FSH2 6 7
UBP8 6 25
MRE11 20 225
MRPL44 3 70
YMR226C 7 72
TAF7 3 4
MTF1 7 56
RRP5 3 5
RPS10B 2 1
YMR230W-A 7 72
PEP5 9 44
FUS2 18 455
TRI1 5 19
RNH1 8 79
RNA1 1 0
TAF9 1 0
BCH1 19 266
DFG5 20 197
RNT1 0 0
CUS1 27 220
YHM2 12 83
RPL20A 2 1
YMR242W-A 2 4
ZRC1 7 72
YMR244W 32 356
COA6 9 16
YMR245W 39 232
FAA4 61 1550
RKR1 17 99
YMR247W-A 2 5
GAD1 28 389
GTO3 71 1066
HOR7 0 0
YMR252C 7 34
YMR253C 17 452
YMR254C 10 127
GFD1 3 2
COX7 1 0
PET111 22 334
ROY1 13 204
TRM732 28 242
TIF11 0 0
TPS3 10 81
YMR262W 18 289
SAP30 4 18
CUE1 9 37
YMR265C 11 41
RSN1 41 643
PPA2 9 62
PRP24 3 19
TMA23 2 1
RRN9 0 0
URA10 18 195
SCS7 13 94
YMR272W-A 2 2
YMR272W-B 4 16
ZDS1 25 285
RCE1 5 16
BUL1 22 313
DSK2 11 72
FCP1 4 58
PRM15 9 78
YMR279C 10 145
CAT8 29 238
GPI12 0 0
AEP2 10 101
RIT1 9 98
YKU70 14 148
NGL2 33 337
MRPL33 3 3
DSS1 14 148
HSH155 10 105
ABZ2 8 97
HAS1 0 0
YMR290W-A 3 2
TDA1 20 144
GOT1 8 90
HER2 14 236
JNM1 1 0
YMR294W-A 3 5
YMR295C 5 71
LCB1 1 0
PRC1 9 75
LIP1 0 0
DYN3 1 0
ADE4 1 0
ATM1 3 2
YME2 30 646
ADH2 16 54
UBP15 10 41
YMR304C-A 10 142
SCW10 12 61
FKS3 61 726
YMR306C-A 6 9
GAS1 5 17
YMR307C-A 1 0
PSE1 4 5
NIP1 0 0
YMR310C 11 56
GLC8 9 56
ELP6 13 56
TGL3 13 93
PRE5 1 0
YMR315W 26 210
YMR315W-A 9 77
DIA1 24 153
YMR316C-A 4 47
YMR316C-B 2 1
YMR317W 19 226
ADH6 15 458
FET4 21 356
YMR320W 9 30
YMR321C 3 5
SNO4 4 21
ERR3 6 26
YMR324C 1 0
PAU19 2 2
YMR326C 0 0
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 0 0
YNL337W 3 9
COS1 5 18
DDI3 2 3
SNO2 15 131
SNZ2 7 33
THI12 7 90
AAD14 14 167
RPD3 7 39
PEX6 17 149
MDJ2 7 54
EGT2 25 158
PFA3 16 370
FIG4 22 205
YNL324W 5 25
LEM3 9 51
KRE1 7 93
VNX1 29 307
YNL320W 7 125
YNL319W 9 36
HXT14 18 140
PFS2 1 0
PHA2 19 77
ATP11 6 65
DAL82 13 130
EMW1 3 2
RFA2 0 0
SKP2 10 64
ZIM17 5 34
STB1 33 596
KRI1 3 2
MCK1 4 53
MRPS18 7 145
BXI1 14 169
YPT11 30 282
YNL303W 12 159
RPS19B 4 15
RPL18B 4 12
TOS6 2 1
TRF5 10 64
CLA4 8 30
MON2 4 23
YNL296W 0 0
YNL295W 15 136
RIM21 23 295
MSB3 17 174
PUS4 12 283
MID1 10 159
RFC3 1 0
PCL1 14 106
CAF40 20 193
SEC21 1 0
CUS2 15 263
YNL285W 26 505
MRPL10 8 64
WSC2 18 185
POP3 7 72
HCH1 3 7
ERG24 0 0
PRM1 38 646
CAF120 115 1926
YNL277W-A 12 258
MET2 13 115
YNL276C 8 57
BOR1 18 41
GOR1 14 77
TOF1 9 51
SEC2 7 44
BNI1 9 46
ALP1 17 176
BSC4 28 291
LYP1 11 287
PIK1 2 1
YNL266W 2 1
IST1 4 26
PDR17 15 224
YIF1 1 0
POL2 5 38
ORC5 0 0
LTO1 6 19
ATX1 2 2
DSL1 5 14
SIP3 41 395
FOL1 2 17
GIS2 1 0
RTC4 8 103
TEX1 9 204
MRPL17 4 15
NRD1 8 21
RAD50 3 10
MPA43 22 256
RPA49 2 14
YNL247W 0 0
VPS75 12 136
CWC25 1 0
SUI1 0 0
SLA2 11 76
ATG2 21 172
ZWF1 13 102
NAR1 10 24
LAP3 10 221
KEX2 16 80
YTP1 17 269
SIN4 4 5
YNL235C 9 117
YNL234W 9 25
BNI4 17 202
CSL4 1 0
PDR16 40 699
ELA1 30 465
URE2 3 21
YNL228W 13 94
JJJ1 22 352
YNL226W 11 111
CNM67 1 0
SQS1 13 180
ATG4 6 49
SSU72 0 0
POP1 1 0
ADE12 1 0
ALG9 7 30
MGS1 17 243
YNL217W 21 325
RAP1 1 0
IES2 4 9
PEX17 6 15
RRG9 17 82
VID27 12 114
YNL211C 0 0
MER1 5 17
SSB2 20 208
YNL208W 5 22
RIO2 7 93
RTT106 34 384
YNL205C 13 201
SPS18 14 145
YNL203C 20 258
SPS19 35 637
PSY2 13 149
YNL200C 15 418
GCR2 15 94
YNL198C 10 86
WHI3 15 95
SLZ1 5 23
YNL195C 10 68
YNL194C 8 122
YNL193W 27 168
CHS1 4 7
DUG3 19 152
YNL190W 2 1
SRP1 0 0
KAR1 0 0
SWT21 12 172
UBP10 27 169
MRPL19 5 43
YNL184C 13 70
NPR1 12 221
IPI3 3 12
YNL181W 3 7
RHO5 4 3
YNL179C 20 201
RPS3 1 0
MRPL22 5 11
TDA7 18 299
NOP13 19 140
YNL174W 4 17
MDG1 16 107
APC1 10 42
YNL171C 3 2
YNL170W 2 1
PSD1 13 91
FMP41 16 78
SKO1 12 482
BNI5 16 146
YNL165W 11 163
IBD2 8 120
RIA1 5 5
YNL162W-A 2 2
RPL42A 5 9
CBK1 8 60
YGP1 11 134
ASI2 12 53
PGA1 1 0
IGO1 6 12
NSG2 7 46
CUZ1 10 74
YCK2 11 345
GIM3 4 97
INN1 7 22
RPC31 0 0
YNL150W 2 10
PGA2 1 0
ALF1 71 1145
LSM7 1 0
YNL146C-A 19 166
YNL146W 6 42
MFA2 0 0
YNL144C 21 497
YNL144W-A 1 0
YNL143C 23 216
MEP2 14 136
AAH1 17 149
YNL140C 3 4
THO2 7 36
YSF3 1 0
SRV2 2 2
NAM9 18 65
EAF7 9 60
FPR1 3 2
YNL134C 17 190
FYV6 7 59
KRE33 0 0
TOM22 0 0
CPT1 15 313
DGR1 6 88
NRK1 14 142
TEP1 16 179
FAR11 23 426
SPC98 1 0
ESBP6 17 186
NAF1 6 7
NMA111 39 341
YNL122C 7 94
TOM70 6 38
YNL120C 1 0
NCS2 6 16
DCP2 12 74
MLS1 28 539
DMA2 17 157
YNL115C 18 106
YNL114C 3 5
RPC19 1 0
DBP2 9 33
CYB5 0 0
NOP15 0 0
YNL109W 3 2
YNL108C 10 56
YAF9 1 0
INP52 53 818
RRT16 0 0
LEU4 19 168
YNL103W-A 2 6
MET4 4 26
POL1 2 1
AVT4 24 384
MIC27 8 37
OCA1 11 97
RAS2 5 7
YNL097C-B 15 122
PHO23 19 232
YNL097W-A 4 9
RPS7B 8 63
YNL095C 24 230
APP1 25 289
YPT53 10 36
YNL092W 34 542
NST1 21 225
RHO2 1 0
YNL089C 0 0
TOP2 3 3
TCB2 68 921
SNN1 3 6
MKT1 19 474
END3 4 6
SAL1 23 238
PMS1 19 125
SWS2 3 64
EOS1 5 23
TPM1 4 3
NIS1 40 448
APJ1 20 231
MKS1 5 12
IMP4 1 0
MLF3 12 173
MSK1 17 156
RNH201 38 779
LAT1 23 217
TOM7 2 1
RPL16B 2 1
FKH2 51 763
YNL067W-A 23 163
YNL067W-B 13 226
RPL9B 6 71
SUN4 77 1113
AQR1 32 270
YDJ1 11 137
MTQ1 20 175
GCD10 12 185
NOP2 4 17
ARP5 3 2
YNL058C 13 49
YNL057W 10 22
OCA2 18 80
POR1 10 44
VAC7 29 217
MSG5 46 929
COX5A 7 97
COG5 12 89
YNL050C 14 191
SFB2 40 496
ALG11 3 3
SLM2 36 620
YNL046W 35 417
LAP2 44 636
YIP3 11 58
YNL043C 8 56
YNL042W-B 39 515
BOP3 39 455
COG6 25 376
YNL040W 18 329
BDP1 4 6
GPI15 4 4
IDH1 15 154
NCE103 16 182
YNL035C 48 513
YNL034W 33 398
YNL033W 1 0
SIW14 49 671
HHT2 13 302
HHF2 6 58
KTR5 65 1076
YNL028W 30 827
CRZ1 30 398
SAM50 1 0
SSN8 2 1
KSH1 1 0
YNL024C 53 574
FAP1 86 1462
RCM1 34 435
HDA1 59 1000
ARK1 80 1731
YNL019C 2 4
YNL018C 43 415
YNL017C 55 1131
PUB1 24 255
PBI2 5 4
HEF3 103 1639
YNL013C 8 29
SPO1 125 2566
YNL011C 82 1059
YNL010W 67 1932
IDP3 106 1399
ASI3 146 2471
SIS1 4 5
LST8 1 0
MRP7 61 1023
HRB1 425 15364
PET8 137 3126
RLP7 15 170
DOM34 77 1375
CIT1 159 4237
YNR001W-A 52 2092
ATO2 318 11832
RPC34 31 721
YNR003W-A 4 10
SWM2 48 666
YNR005C 9 97
VPS27 20 176
ATG3 23 267
LRO1 118 1771
NRM1 43 706
CSE2 14 189
PRP2 41 583
URK1 60 879
PHO91 107 2213
YNR014W 42 417
SMM1 143 5676
ACC1 8 36
TIM23 10 57
RCF2 44 978
ARE2 45 693
ATP23 39 890
YNR021W 54 627
MRPL50 13 84
SNF12 1 0
MPP6 16 73
YNR025C 10 14
SEC12 13 147
BUD17 29 535
CPR8 21 466
YNR029C 15 231
ALG12 39 430
SSK2 75 1004
PPG1 31 586
HUB1 12 227
ABZ1 77 1582
SOL1 18 273
YNR034W-A 10 122
ARC35 7 65
MRPS12 12 102
RSM19 6 147
DBP6 6 32
ZRG17 27 447
YNR040W 25 230
COQ2 23 373
YNR042W 7 31
MVD1 2 2
AGA1 34 263
PET494 43 522
TRM112 5 44
FPK1 34 349
YNR048W 24 347
MSO1 21 109
LYS9 8 18
BRE5 22 208
POP2 19 179
NOG2 1 0
ESF2 2 3
HOL1 45 585
BIO5 28 310
BIO4 46 1211
BIO3 38 427
MNT4 51 799
FRE4 60 1485
YNR061C 12 170
YNR062C 6 40
YNR063W 28 357
YNR064C 32 547
YNR065C 52 806
YNR066C 28 289
DSE4 31 302
YNR068C 9 40
BSC5 21 118
PDR18 59 715
YNR071C 32 434
HXT17 22 468
YNR073C 32 565
AIF1 7 32
COS10 20 288
YNR075C-A 5 10
PAU6 0 0
YNR077C 4 7
YOL166W-A 2 1
YOL166C 1 0
AAD15 2 2
YOL164W-A 4 17
BDS1 48 676
YOL163W 12 61
YOL162W 4 27
PAU20 2 1
YOL160W 10 22
YOL159C-A 7 39
YOL159C 10 169
ENB1 43 614
IMA2 12 190
HXT11 16 119
YOL155W-A 0 0
HPF1 9 18
ZPS1 12 49
FRE7 36 283
GRE2 7 43
YOL150C 2 4
DCP1 0 0
SPT20 9 50
PEX11 7 32
PSF3 0 0
CTR9 12 33
NOP8 5 7
RIB4 0 0
RRP40 1 0
PPM2 41 473
ARG8 7 50
CDC33 0 0
RTC1 35 598
BSC6 23 591
PFK27 9 38
MED7 2 2
YOL134C 9 117
HRT1 0 0
GAS4 38 620
YOL131W 7 32
ALR1 6 20
VPS68 4 8
YGK3 26 129
RPL25 0 0
MDH2 17 316
TRM13 29 243
TRM11 19 347
HRP1 2 1
SMF1 19 396
RPS19A 15 237
RPL18A 0 0
MCH4 24 204
YOL118C 8 46
RRI2 16 571
MSN1 8 103
PAP2 9 86
YOL114C 13 97
SKM1 15 351
MSB4 22 174
MDY2 16 683
SHR5 89 606
ZEO1 0 0
INO4 1 0
YOL107W 20 191
YOL106W 9 100
WSC3 18 137
NDJ1 13 83
ITR2 16 211
TPT1 2 1
IZH4 8 42
PKH2 18 102
YOL099C 3 2
YOL098C 22 287
YOL097W-A 8 307
WRS1 1 0
COQ3 11 113
HMI1 23 212
RFC4 1 0
TRM10 9 61
YPQ1 9 78
SPO21 26 306
MSH2 24 294
HAL9 32 492
MPD2 12 55
DUF1 25 251
MHF1 10 91
ADH1 2 1
YOL085W-A 23 306
YOL085C 31 538
PHM7 45 731
ATG34 21 308
YOL083C-A 4 10
ATG19 22 322
IRA2 27 267
REX4 14 343
YOL079W 5 5
AVO1 16 144
ATP19 2 1
BRX1 0 0
MDM20 9 93
YOL075C 47 460
DSC2 17 155
THP1 2 3
SDH5 10 220
NBA1 22 322
NUF2 4 3
HST1 22 139
RTG1 2 4
RIB2 17 411
INP54 12 49
MET22 13 243
CRT10 44 786
APM4 23 178
PRS5 43 638
MAM3 72 1352
GPD2 26 462
ARG1 18 185
YOL057W 22 251
GPM3 18 477
THI20 28 387
PSH1 35 567
AIM39 45 587
DDR2 2 8
SPE2 81 864
GAL11 8 58
YOL050C 5 5
GSH2 15 106
RRT8 18 173
LDS2 25 435
YOL046C 13 208
PSK2 51 873
PEX15 19 127
NTG2 27 305
NGL1 29 554
NOP12 33 437
RPS15 2 1
RPP2A 6 13
YOL038C-A 7 197
PRE6 0 0
YOL037C 10 94
YOL036W 33 307
YOL035C 11 96
SMC5 11 265
MSE1 27 195
OPI10 15 178
SIL1 31 450
GAS5 33 764
YOL029C 10 125
YAP7 19 347
MDM38 55 520
MIM1 16 137
LAG2 60 1118
YOL024W 14 249
IFM1 44 481
TSR4 3 2
DIS3 15 51
TAT2 81 975
YOL019W-A 47 1141
YOL019W 81 1041
TLG2 14 206
ESC8 111 1587
CMK2 49 802
IRC10 47 938
YOL014W 2 3
YOL013W-B 9 137
YOL013W-A 34 1903
HRD1 42 474
HTZ1 7 32
PLB3 110 1545
RCL1 11 127
MDM12 4 50
COQ10 36 575
CSI2 79 1452
TOP1 86 1040
RPB11 2 2
SIN3 159 2059
PFA4 110 1988
IZH2 147 4241
PHO80 75 1140
RRP6 113 2709
ALG6 146 2175
YSP3 197 4154
UTP23 23 231
DNL4 246 4867
TSR3 94 1515
SGT2 51 683
SLG1 5 10
YOR008C-A 20 177
YOR008W-B 12 151
TIR4 31 140
TIR2 26 139
AUS1 155 2885
YOR011W-A 15 236
YOR012W 13 152
IRC11 20 175
RTS1 21 173
YOR015W 19 139
ERP4 26 447
PET127 83 1661
ROD1 52 667
YOR019W 90 1598
HSP10 2 1
YOR020W-A 12 23
SFM1 18 143
YOR022C 50 490
AHC1 39 405
YOR024W 66 1662
HST3 38 625
BUB3 51 1047
STI1 34 658
CIN5 20 213
YOR029W 28 413
DFG16 55 1045
HMS1 39 470
YOR032W-A 19 201
EXO1 55 857
AKR2 40 1046
YOR034C-A 39 575
SHE4 47 931
PEP12 8 41
CYC2 27 495
HIR2 37 293
CKB2 12 169
GLO4 33 422
YOR041C 8 31
CUE5 21 266
WHI2 25 617
IRC23 13 288
TOM6 2 9
DBP5 0 0
STD1 12 224
RAT1 2 1
RSB1 23 302
YOR050C 28 153
ETT1 10 34
TMC1 4 13
YOR053W 8 41
VHS3 30 369
YOR055W 13 183
NOB1 17 194
SGT1 3 14
ASE1 42 216
LPL1 26 227
SLD7 6 32
CKA2 20 381
YOR062C 18 174
RPL3 0 0
YNG1 8 33
CYT1 14 216
MSA1 18 212
ALG8 11 153
VPS5 6 37
VAM10 0 0
GYP1 18 306
NRT1 27 419
YOR072W 20 170
YOR072W-A 18 859
YOR072W-B 16 175
SGO1 44 798
CDC21 0 0
YOR073W-A 0 0
UFE1 0 0
SKI7 21 313
RTS2 27 260
BUD21 4 25
ATX2 9 111
DIA2 17 177
TGL5 29 351
YOR082C 8 127
WHI5 71 809
LPX1 33 510
OST3 13 54
TCB1 24 185
YVC1 26 256
VPS21 5 62
PTC5 20 349
TMA46 39 376
ECM3 26 372
YOR093C 27 392
ARF3 5 10
RKI1 1 0
RPS7A 3 35
YOR097C 9 82
NUP1 3 7
KTR1 27 735
CRC1 24 253
RAS1 10 140
YOR102W 2 1
OST2 0 0
PIN2 5 17
YOR105W 0 0
VAM3 6 36
RGS2 16 152
LEU9 21 234
YOR108C-A 6 21
INP53 40 363
TFC7 4 14
YOR111W 6 10
CEX1 26 246
AZF1 12 117
YOR114W 10 39
TRS33 10 173
RPO31 0 0
RPT5 0 0
RTC5 19 183
RIO1 0 0
GCY1 11 101
YOR121C 3 38
PFY1 3 4
LEO1 21 164
UBP2 22 174
CAT5 8 35
IAH1 16 255
RGA1 18 188
ADE2 1968 200030
AFI1 18 173
ORT1 3 4
YOR131C 13 205
VPS17 15 263
EFT1 3 2
BAG7 29 550
IRC14 1 0
IDH2 3 50
SIA1 20 375
RUP1 41 666
YOR139C 2 1
SFL1 16 246
ARP8 18 103
LSC1 8 89
THI80 2 4
ELG1 14 166
PNO1 1 0
YOR146W 0 0
MDM32 5 4
SPP2 4 3
SMP3 2 1
MRPL23 4 11
RPB2 0 0
YOR152C 1 0
PDR5 26 283
SLP1 8 24
ISN1 8 44
NFI1 15 166
PUP1 1 0
PET123 7 31
SME1 0 0
MTR10 4 6
PNS1 13 156
YOR161W-A 0 0
YOR161W-B 1 0
YOR161C-C 5 25
YRR1 28 427
DDP1 8 111
GET4 11 95
SEY1 20 298
SWT1 14 353
RPS28A 1 0
GLN4 1 0
YOR169C 1 0
YOR170W 0 0
LCB4 14 90
YRM1 20 177
DCS2 7 27
MED4 4 4
ALE1 19 234
HEM15 5 12
MPC54 17 219
GAC1 13 121
SYC1 9 59
DCI1 2 3
LAS17 11 21
RPS30B 2 1
FYV12 38 234
SER1 1 0
GSP2 8 26
YOR186W 14 420
YOR186C-A 9 392
TUF1 10 72
MSB1 20 295
IES4 3 14
SPR1 13 96
ULS1 31 650
THI72 17 189
YOR192C-C 0 0
PEX27 4 28
TOA1 0 0
SLK19 15 48
LIP5 10 42
MCA1 7 107
BFR1 6 36
YOR199W 16 235
YOR200W 5 14
MRM1 2 1
HIS3 2 13
YOR203W 16 92
DED1 2 1
GEP3 16 81
NOC2 5 19
RET1 3 2
PTP2 2 6
NPT1 8 68
RPB10 1 0
MGM1 9 14
STE4 24 256
SAS5 10 34
SPR2 10 35
AIM41 4 4
RUD3 3 2
RFC1 10 33
YOR218C 6 17
STE13 19 274
RCN2 0 0
MCT1 11 82
ODC2 32 372
DSC3 6 21
RPB8 1 0
YOR225W 10 15
ISU2 6 14
HER1 15 84
MCP1 8 53
WTM2 50 981
WTM1 10 89
MKK1 16 131
YOR231C-A 0 0
MGE1 0 0
KIN4 17 76
RPL33B 4 49
IRC13 10 95
DFR1 2 1
HES1 6 17
YOR238W 12 99
ABP140 20 138
MET7 15 234
SSP2 10 200
PUS7 10 47
ESA1 0 0
DGA1 7 131
ENV9 14 89
SRL1 3 2
YOR248W 2 1
APC5 0 0
CLP1 1 0
TUM1 11 65
TMA16 6 31
NAT5 5 32
SEC63 3 2
OSW1 7 47
TRE2 7 61
CDC31 0 0
HNT3 10 30
RPT4 0 0
GCD1 6 14
RPN8 2 4
GPN2 1 0
YOR263C 7 26
DSE3 19 178
RBL2 0 0
PNT1 9 38
HRK1 11 45
YOR268C 28 323
PAC1 10 28
VPH1 4 81
FSF1 9 77
