gene_name number_of_transposon_per_gene number_of_read_per_gene
TAL1 16 69
ILV5 1 0
ATG33 20 217
RSC2 41 426
YLR358C 19 163
ADE13 0 0
VPS38 10 74
DCR2 44 448
YLR361C-A 4 24
STE11 36 732
NMD4 6 38
YLR363W-A 1 0
GRX8 4 6
YLR365W 4 5
YLR364C-A 11 63
YLR366W 35 393
RPS22B 19 195
MDM30 13 77
SSQ1 17 140
ARC18 0 0
ROM2 38 455
ELO3 10 25
VID22 40 673
YLR374C 28 633
STP3 19 92
PSY3 12 97
FBP1 56 1031
SEC61 1 0
YLR379W 2 12
CSR1 39 712
CTF3 12 46
NAM2 1 0
SMC6 6 23
IKI3 26 238
SWC7 9 149
VAC14 28 252
REH1 17 145
RPS29A 11 35
STE23 59 834
ECM19 21 278
CCW14 4 63
ART10 17 214
ATP10 2 2
CST9 16 88
COX8 1 0
VPS33 0 0
AFG2 0 0
SKI2 38 378
BDF1 7 16
YLR399W-A 0 0
YLR400W 26 400
DUS3 55 652
YLR402W 12 59
SFP1 15 85
FLD1 12 66
DUS4 16 311
RPL31B 19 160
YLR406C-A 12 196
YLR407W 19 102
BLS1 6 30
UTP21 7 13
VIP1 56 563
CTR3 21 121
BER1 6 23
YLR412C-A 6 9
INA1 39 416
PUN1 34 591
YLR415C 34 500
YLR416C 26 451
VPS36 6 15
CDC73 8 32
YLR419W 47 662
URA4 25 145
RPN13 6 76
YLR422W 41 288
ATG17 14 92
SPP382 9 72
TUS1 13 81
TDA5 1 0
MAG2 36 444
YLR428C 15 141
CRN1 34 444
SEN1 8 22
ATG23 16 220
IMD3 31 395
CNA1 29 201
YLR434C 15 121
TSR2 5 11
ECM30 49 427
DIF1 29 234
YLR437C-A 35 526
CAR2 100 1907
LSM3 2 1
MRPL4 11 94
SEC39 6 39
RPS1A 6 24
SIR3 35 467
ECM7 24 465
YLR444C 6 124
GMC2 7 70
YLR446W 19 265
VMA6 1 0
RPL6B 17 82
FPR4 13 47
HMG2 48 634
LEU3 19 132
SST2 8 48
RIF2 24 279
FMP27 62 725
PDP3 12 90
YLR456W 15 260
NBP1 7 119
YLR458W 3 3
GAB1 0 0
YLR460C 22 267
PAU4 1 0
YLR462W 3 2
YLR463C 1 0
YLR464W 10 74
BSC3 10 74
YRF1-4 10 74
YLR466C-A 0 0
YLR466C-B 5 119
YRF1-5 0 0
YLR467C-A 0 0
YML133C 3 9
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 32 322
ERO1 4 5
COX14 2 3
MSC1 45 370
RSC9 9 36
ERG13 5 57
PGA3 2 1
TUB3 55 637
PHO84 38 565
YML122C 87 1548
GTR1 18 233
NDI1 56 761
YML119W 34 309
NGL3 45 714
NAB6 71 958
YML116W-A 23 316
ATR1 59 1236
VAN1 12 89
TAF8 22 327
DAT1 24 391
CTK3 2 1
BUL2 45 775
COQ5 1 0
ZDS2 82 2153
YML108W 6 39
PML39 19 196
URA5 5 58
SEC65 0 0
MDM1 54 556
NUP188 36 321
CAC2 48 881
YML101C-A 15 400
CUE4 69 1160
YML100W-A 35 640
TSL1 86 2230
YML099W-A 21 229
ARG81 50 692
TAF13 1 0
VPS9 20 210
YML096W 32 300
RAD10 8 33
YML094C-A 14 205
GIM5 20 319
UTP14 19 230
PRE8 1 0
RPM2 10 233
YML090W 16 114
YML089C 48 651
UFO1 45 492
AIM33 35 442
ALO1 52 633
TUB1 0 0
YML084W 19 369
YML083C 52 1048
YML082W 69 1095
ATP18 3 4
TDA9 72 905
DUS1 36 213
YML079W 22 283
CPR3 14 149
BET5 2 6
WAR1 58 512
HMG1 66 912
FPR3 28 289
RPL6A 9 41
TCB3 103 1591
COG8 32 298
DAK1 59 985
POB3 1 0
ITT1 37 274
ERV41 25 441
SMA2 22 469
ORC1 1 0
TEM1 3 3
RPS1B 9 59
MFT1 37 550
PIF1 79 857
OGG1 26 346
NTE1 111 1686
HUG1 7 155
SML1 11 169
YML057C-A 19 174
CMP2 76 887
IMD4 55 773
SPC2 7 49
CYB2 113 1947
YML054C-A 25 989
YML053C 28 550
SUR7 43 693
GAL80 77 1754
AIM32 37 501
RSE1 38 442
GSF2 5 11
YML047W-A 13 30
PRM6 29 299
PRP39 7 43
RRN11 6 8
CAT2 115 2027
VPS71 82 1788
YMD8 18 122
YML037C 47 492
CGI121 16 52
AMD1 78 984
YML034C-A 27 544
SRC1 99 1420
RAD52 30 298
YML031C-A 2 2
NDC1 8 139
RCF1 23 181
USA1 193 3035
TSA1 20 247
YOX1 118 2483
RPS18B 33 304
YML6 12 54
RPS17A 9 38
NSE5 3 14
APT1 37 570
UNG1 100 2051
YML020W 102 1572
OST6 78 881
YML018C 79 1621
PSP2 104 1382
PPZ1 92 2332
TAF11 1 0
TRM9 94 2469
UBX2 73 1638
YML012C-A 35 1057
ERV25 55 912
RAD33 36 857
SPT5 66 900
YML009W-B 49 711
YML009C-A 27 309
MRPL39 32 1130
ERG6 25 142
YML007C-A 20 223
YAP1 157 2274
GIS4 126 1559
TRM12 240 4667
GLO1 150 3997
YML003W 146 4083
YML002W 350 6156
YPT7 11 65
CDC5 7 68
YMR001C-A 65 1523
MIX17 74 2061
AIM34 49 1107
MVP1 133 2357
TAF4 24 298
PLB2 197 2053
YMR007W 110 2420
PLB1 95 1216
ADI1 53 1013
YMR010W 61 554
HXT2 105 2277
CLU1 212 2524
SEC59 16 169
YMR013C-A 0 0
YMR013W-A 8 35
BUD22 76 983
ERG5 63 691
SOK2 86 693
SPO20 78 1158
YMR018W 85 1248
STB4 154 2287
FMS1 73 1247
MAC1 8 12
UBC7 17 164
MSS1 79 1079
MRPL3 4 3
CSI1 40 570
PEX12 53 795
YMR027W 74 1095
TAP42 1 0
FAR8 79 619
RSF1 56 861
EIS1 98 1397
YMR031W-A 47 534
HOF1 59 890
YMR030W-A 25 188
ARP9 0 0
YMR034C 46 611
IMP2 6 17
MIH1 52 1017
MSN2 72 1231
CCS1 55 510
SUB1 25 450
YET2 46 763
ARA2 36 520
ARG80 77 2769
MCM1 13 107
IOC4 59 664
YMR046W-A 0 0
NUP116 41 366
CSM3 25 225
ERB1 3 3
FAR3 11 163
YMR052C-A 15 74
STB2 63 561
STV1 72 1315
BUB2 79 2608
AAC1 89 1359
YMR057C 51 1152
FET3 38 545
SEN15 0 0
SAM37 15 61
RNA14 2 1
ARG7 26 251
RIM9 26 361
AEP1 5 15
KAR5 76 1881
SOV1 3 3
UBX4 42 422
AVO2 49 428
NAT4 97 3279
MOT3 24 89
TVP18 9 186
ABF2 5 12
IRC21 9 442
YMR074C 23 187
RCO1 93 718
YMR075C-A 18 69
PDS5 7 299
VPS20 4 3
CTF18 6 27
SEC14 2 1
NAM7 29 218
ISF1 21 184
YMR082C 41 248
ADH3 42 480
YMR084W 25 243
YMR085W 31 140
SEG1 75 713
YMR086C-A 45 451
YMR087W 39 521
VBA1 25 492
YTA12 5 30
YMR090W 15 251
NPL6 35 514
AIP1 38 369
UTP15 0 0
CTF13 0 0
SNO1 40 541
SNZ1 22 143
MTG1 17 124
ATP25 7 50
YMR099C 12 160
MUB1 26 359
SRT1 35 641
YMR102C 34 334
YMR103C 49 778
YPK2 50 808
PGM2 12 32
YMR105W-A 24 223
YKU80 93 1388
SPG4 13 87
ILV2 1 0
MYO5 49 601
HFD1 22 329
YMR111C 41 627
MED11 4 6
FOL3 1 0
YMR114C 42 357
MGR3 12 49
ASC1 12 43
SPC24 2 2
SHH3 17 311
ASI1 32 526
YMR119W-A 12 145
ADE17 43 628
RPL15B 23 222
YMR122C 96 1415
YMR122W-A 3 8
PKR1 2 1
EPO1 34 539
STO1 24 118
DLT1 13 159
SAS2 19 339
ECM16 12 169
POM152 71 893
YMR130W 29 235
RRB1 0 0
JLP2 7 58
REC114 37 338
ERG29 7 31
GID8 24 418
YMR135W-A 46 1269
GAT2 37 577
PSO2 55 574
CIN4 6 18
RIM11 12 100
SIP5 21 502
YMR141C 9 11
RPL13B 1 0
YMR141W-A 0 0
RPS16A 8 65
YMR144W 33 357
NDE1 52 807
TIF34 2 1
YMR147W 18 308
OSW5 44 237
SWP1 2 1
IMP1 3 27
YIM2 20 211
YIM1 18 74
NUP53 22 350
YMR153C-A 3 5
RIM13 50 405
YMR155W 43 358
TPP1 10 32
AIM36 14 54
MRPS8 1 0
YMR158C-A 2 1
YMR158W-B 9 183
ATG16 13 400
YMR160W 46 484
HLJ1 12 232
DNF3 82 1046
INP2 41 411
MSS11 27 241
PAH1 30 373
YMR166C 20 408
MLH1 24 96
CEP3 0 0
ALD3 16 217
ALD2 27 194
EAR1 20 245
HOT1 65 466
YMR172C-A 13 83
DDR48 21 106
YMR173W-A 27 115
PAI3 10 26
SIP18 8 48
YMR175W-A 12 137
ECM5 81 1069
MMT1 26 276
YMR178W 11 93
SPT21 34 484
CTL1 53 643
YMR181C 12 128
RGM1 23 141
YMR182W-A 4 31
SSO2 9 72
ADD37 17 253
RTP1 4 3
HSC82 24 257
YMR187C 35 338
MRPS17 2 2
GCV2 59 692
SGS1 61 726
SPG5 14 289
GYL1 38 452
MRPL24 1 0
YMR193C-A 10 66
RPL36A 13 76
CMC4 36 540
YMR194C-A 38 618
ICY1 9 42
YMR196W 66 760
VTI1 4 9
CIK1 18 112
CLN1 30 375
ROT1 0 0
RAD14 38 397
ERG2 5 28
TOM40 1 0
INP1 18 75
PFK2 6 7
YMR206W 48 936
HFA1 100 1312
ERG12 0 0
YMR209C 33 369
YMR210W 15 101
DML1 0 0
EFR3 19 147
CEF1 18 281
SCJ1 14 164
GAS3 20 199
SKY1 8 10
GUA1 0 0
TRS130 13 95
ESC1 67 1230
ERG8 4 13
YMR221C 25 149
FSH2 17 114
UBP8 21 263
MRE11 35 481
MRPL44 13 181
YMR226C 18 133
TAF7 8 76
MTF1 1 0
RRP5 5 5
RPS10B 5 12
YMR230W-A 14 178
PEP5 9 105
FUS2 26 194
TRI1 2 10
RNH1 14 131
RNA1 6 94
TAF9 1 0
BCH1 31 577
DFG5 27 421
RNT1 4 6
CUS1 59 1062
YHM2 21 119
RPL20A 9 152
YMR242W-A 8 95
ZRC1 20 231
YMR244W 49 936
COA6 10 47
YMR245W 45 381
FAA4 98 2553
RKR1 47 646
YMR247W-A 1 0
GAD1 39 605
GTO3 70 1294
HOR7 3 2
YMR252C 18 174
YMR253C 32 321
YMR254C 33 399
GFD1 10 20
COX7 0 0
PET111 2 8
ROY1 27 335
TRM732 50 524
TIF11 0 0
TPS3 40 550
YMR262W 28 221
SAP30 7 14
CUE1 16 107
YMR265C 53 437
RSN1 70 778
PPA2 1 0
PRP24 0 0
TMA23 10 34
RRN9 1 0
URA10 18 172
SCS7 7 22
YMR272W-A 2 1
YMR272W-B 1 0
ZDS1 57 815
RCE1 12 73
BUL1 44 733
DSK2 22 273
FCP1 7 45
PRM15 21 244
YMR279C 25 456
CAT8 59 1282
GPI12 1 0
AEP2 3 4
RIT1 24 339
YKU70 20 150
NGL2 43 688
MRPL33 0 0
DSS1 1 0
HSH155 20 120
ABZ2 28 306
HAS1 1 0
YMR290W-A 2 1
TDA1 36 332
GOT1 22 144
HER2 0 0
JNM1 2 1
YMR294W-A 5 18
YMR295C 9 52
LCB1 0 0
PRC1 33 397
LIP1 1 0
DYN3 2 3
ADE4 0 0
ATM1 7 44
YME2 52 701
ADH2 27 313
UBP15 29 290
YMR304C-A 8 59
SCW10 31 325
FKS3 106 1094
YMR306C-A 10 16
GAS1 12 51
YMR307C-A 0 0
PSE1 5 25
NIP1 0 0
YMR310C 20 331
GLC8 11 62
ELP6 17 28
TGL3 31 281
PRE5 1 0
YMR315W 44 460
YMR315W-A 9 111
DIA1 33 224
YMR316C-A 8 31
YMR316C-B 3 2
YMR317W 39 410
ADH6 28 650
FET4 32 362
YMR320W 13 302
YMR321C 6 10
SNO4 4 20
ERR3 13 177
YMR324C 6 56
PAU19 1 0
YMR326C 4 3
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 0 0
YNL337W 6 6
COS1 4 42
DDI3 1 0
SNO2 12 141
SNZ2 10 177
THI12 14 167
AAD14 27 311
RPD3 37 574
PEX6 48 472
MDJ2 15 134
EGT2 65 610
PFA3 33 453
FIG4 33 284
YNL324W 4 14
LEM3 25 366
KRE1 14 57
VNX1 52 865
YNL320W 22 333
YNL319W 12 27
HXT14 34 322
PFS2 3 2
PHA2 31 232
ATP11 9 50
DAL82 24 419
EMW1 2 1
RFA2 3 6
SKP2 21 141
ZIM17 5 43
STB1 60 1174
KRI1 3 4
MCK1 15 92
MRPS18 1 0
BXI1 22 149
YPT11 69 869
YNL303W 12 145
RPS19B 3 3
RPL18B 22 317
TOS6 8 130
TRF5 27 224
CLA4 9 23
MON2 3 41
YNL296W 3 41
YNL295W 15 204
RIM21 36 464
MSB3 45 542
PUS4 22 212
MID1 22 305
RFC3 0 0
PCL1 17 133
CAF40 32 602
SEC21 5 48
CUS2 20 278
YNL285W 43 939
MRPL10 10 17
WSC2 31 351
POP3 8 107
HCH1 14 131
ERG24 0 0
PRM1 64 1172
CAF120 198 3439
YNL277W-A 23 563
MET2 34 269
YNL276C 19 185
BOR1 41 442
GOR1 30 402
TOF1 15 68
SEC2 22 155
BNI1 22 213
ALP1 37 678
BSC4 27 421
LYP1 21 189
PIK1 5 9
YNL266W 4 11
IST1 10 133
PDR17 31 806
YIF1 2 2
POL2 10 115
ORC5 1 0
LTO1 6 11
ATX1 1 0
DSL1 12 22
SIP3 52 609
FOL1 2 1
GIS2 9 109
RTC4 29 488
TEX1 26 528
MRPL17 1 0
NRD1 12 37
RAD50 7 33
MPA43 32 279
RPA49 2 9
YNL247W 0 0
VPS75 24 215
CWC25 5 6
SUI1 0 0
SLA2 16 163
ATG2 47 514
ZWF1 34 560
NAR1 17 158
LAP3 37 599
KEX2 24 128
YTP1 25 218
SIN4 5 10
YNL235C 12 133
YNL234W 33 526
BNI4 32 284
CSL4 3 4
PDR16 73 1586
ELA1 54 913
URE2 6 18
YNL228W 17 215
JJJ1 24 280
YNL226W 7 31
CNM67 1 0
SQS1 22 125
ATG4 27 253
SSU72 0 0
POP1 1 0
ADE12 1 0
ALG9 17 58
MGS1 39 691
YNL217W 35 732
RAP1 1 0
IES2 7 60
PEX17 9 60
RRG9 2 1
VID27 14 70
YNL211C 10 69
MER1 12 70
SSB2 22 226
YNL208W 9 81
RIO2 7 94
RTT106 67 1094
YNL205C 10 73
SPS18 9 78
YNL203C 28 203
SPS19 66 825
PSY2 32 523
YNL200C 13 198
GCR2 21 186
YNL198C 16 137
WHI3 20 142
SLZ1 18 316
YNL195C 18 299
YNL194C 11 48
YNL193W 50 294
CHS1 15 190
DUG3 38 386
YNL190W 12 62
SRP1 0 0
KAR1 1 0
SWT21 20 483
UBP10 78 958
MRPL19 0 0
YNL184C 11 32
NPR1 26 404
IPI3 3 2
YNL181W 3 11
RHO5 4 4
YNL179C 32 384
RPS3 0 0
MRPL22 0 0
TDA7 28 281
NOP13 31 371
YNL174W 8 68
MDG1 27 156
APC1 14 73
YNL171C 3 33
YNL170W 5 13
PSD1 33 425
FMP41 28 160
SKO1 18 148
BNI5 21 167
YNL165W 27 387
IBD2 22 194
RIA1 2 33
YNL162W-A 5 16
RPL42A 6 67
CBK1 11 74
YGP1 28 335
ASI2 12 42
PGA1 4 18
IGO1 8 90
NSG2 9 43
CUZ1 12 293
YCK2 31 467
GIM3 9 50
INN1 9 41
RPC31 0 0
YNL150W 6 42
PGA2 2 1
ALF1 106 2940
LSM7 3 12
YNL146C-A 32 306
YNL146W 4 43
MFA2 5 20
YNL144C 38 454
YNL144W-A 3 48
YNL143C 33 414
MEP2 39 419
AAH1 27 260
YNL140C 16 120
THO2 25 234
YSF3 7 35
SRV2 1 0
NAM9 2 1
EAF7 36 515
FPR1 10 35
YNL134C 32 158
FYV6 8 55
KRE33 1 0
TOM22 3 3
CPT1 15 157
DGR1 10 96
NRK1 11 158
TEP1 26 374
FAR11 37 509
SPC98 5 66
ESBP6 40 577
NAF1 7 45
NMA111 90 1182
YNL122C 9 86
TOM70 29 503
YNL120C 5 10
NCS2 16 78
DCP2 14 132
MLS1 62 1215
DMA2 44 746
YNL115C 26 235
YNL114C 6 24
RPC19 0 0
DBP2 14 135
CYB5 5 41
NOP15 0 0
YNL109W 17 147
YNL108C 32 483
YAF9 19 198
INP52 132 2350
RRT16 7 194
LEU4 47 794
YNL103W-A 2 2
MET4 10 175
POL1 7 45
AVT4 29 626
MIC27 13 213
OCA1 17 211
RAS2 8 126
YNL097C-B 26 471
PHO23 48 607
YNL097W-A 7 21
RPS7B 26 227
YNL095C 43 304
APP1 66 813
YPT53 14 110
YNL092W 53 857
NST1 55 719
RHO2 6 39
YNL089C 5 23
TOP2 7 32
TCB2 117 1769
SNN1 12 174
MKT1 27 437
END3 6 17
SAL1 31 324
PMS1 32 188
SWS2 3 11
EOS1 15 170
TPM1 3 2
NIS1 70 911
APJ1 42 399
MKS1 30 340
IMP4 3 3
MLF3 20 228
MSK1 2 11
RNH201 53 803
LAT1 43 790
TOM7 3 21
RPL16B 4 4
FKH2 67 744
YNL067W-A 24 98
YNL067W-B 12 294
RPL9B 11 53
SUN4 129 2454
AQR1 61 737
YDJ1 16 120
MTQ1 40 165
GCD10 22 549
NOP2 4 17
ARP5 5 8
YNL058C 17 126
YNL057W 6 12
OCA2 26 123
POR1 13 84
VAC7 59 438
MSG5 102 1596
COX5A 13 172
COG5 28 144
YNL050C 39 463
SFB2 57 640
ALG11 3 7
SLM2 50 775
YNL046W 48 715
LAP2 73 1146
YIP3 27 355
YNL043C 15 179
YNL042W-B 37 1024
BOP3 83 1276
COG6 48 473
YNL040W 47 598
BDP1 14 112
GPI15 4 5
IDH1 32 375
NCE103 6 49
YNL035C 76 1344
YNL034W 65 1019
YNL033W 1 0
SIW14 89 1697
HHT2 19 115
HHF2 14 198
KTR5 96 1695
YNL028W 30 1098
CRZ1 81 1096
SAM50 2 1
SSN8 35 288
KSH1 0 0
YNL024C 80 1545
FAP1 115 2240
RCM1 60 913
HDA1 101 1913
ARK1 140 2606
YNL019C 7 72
YNL018C 78 1378
YNL017C 67 1482
PUB1 57 531
PBI2 3 2
HEF3 168 2102
YNL013C 20 58
SPO1 192 3462
YNL011C 118 1181
YNL010W 102 3487
IDP3 180 3442
ASI3 272 3978
SIS1 3 15
LST8 1 0
MRP7 94 676
HRB1 533 20448
PET8 14 137
RLP7 17 237
DOM34 169 2022
CIT1 265 9192
YNR001W-A 97 3148
ATO2 499 19166
RPC34 25 488
YNR003W-A 0 0
SWM2 51 803
YNR005C 10 241
VPS27 37 304
ATG3 68 973
LRO1 195 3005
NRM1 82 1276
CSE2 27 256
PRP2 47 819
URK1 94 1884
PHO91 173 3428
YNR014W 63 797
SMM1 190 6298
ACC1 6 71
TIM23 3 14
RCF2 70 2145
ARE2 78 1599
ATP23 38 539
YNR021W 80 1093
MRPL50 18 171
SNF12 11 75
MPP6 24 105
YNR025C 18 51
SEC12 35 504
BUD17 73 1366
CPR8 60 1248
YNR029C 47 562
ALG12 67 954
SSK2 140 2756
PPG1 72 2114
HUB1 11 184
ABZ1 116 1902
SOL1 51 668
YNR034W-A 21 348
ARC35 13 86
MRPS12 2 6
RSM19 2 9
DBP6 26 79
ZRG17 80 1041
YNR040W 35 668
COQ2 9 28
YNR042W 6 10
MVD1 2 4
AGA1 53 715
PET494 23 203
TRM112 5 23
FPK1 74 1350
YNR048W 45 492
MSO1 48 532
LYS9 6 26
BRE5 60 759
POP2 47 443
NOG2 1 0
ESF2 17 108
HOL1 64 724
BIO5 56 971
BIO4 66 1483
BIO3 59 1159
MNT4 79 877
FRE4 105 2017
YNR061C 15 166
YNR062C 28 354
YNR063W 45 456
YNR064C 32 505
YNR065C 76 981
YNR066C 40 636
DSE4 78 829
YNR068C 17 157
BSC5 26 174
PDR18 77 1220
YNR071C 46 941
HXT17 25 279
YNR073C 36 440
AIF1 14 113
COS10 18 286
YNR075C-A 5 21
PAU6 0 0
YNR077C 0 0
YOL166W-A 5 67
YOL166C 2 2
AAD15 3 21
YOL164W-A 4 9
BDS1 58 1121
YOL163W 33 362
YOL162W 6 76
PAU20 5 36
YOL160W 13 36
YOL159C-A 7 30
YOL159C 18 260
ENB1 47 542
IMA2 28 384
HXT11 17 240
YOL155W-A 0 0
HPF1 21 69
ZPS1 17 216
FRE7 52 573
GRE2 19 95
YOL150C 6 8
DCP1 0 0
SPT20 16 215
PEX11 11 132
PSF3 0 0
CTR9 21 209
NOP8 13 96
RIB4 0 0
RRP40 1 0
PPM2 57 823
ARG8 5 49
CDC33 1 0
RTC1 95 2072
BSC6 37 500
PFK27 39 289
MED7 3 2
YOL134C 10 373
HRT1 0 0
GAS4 45 489
YOL131W 18 395
ALR1 21 330
VPS68 13 115
YGK3 42 448
RPL25 0 0
MDH2 21 267
TRM13 69 1175
TRM11 41 642
HRP1 2 19
SMF1 62 1160
RPS19A 15 101
RPL18A 2 8
MCH4 45 532
YOL118C 14 89
RRI2 44 1067
MSN1 25 337
PAP2 14 125
YOL114C 18 101
SKM1 28 293
MSB4 63 664
MDY2 21 410
SHR5 132 1733
ZEO1 2 1
INO4 1 0
YOL107W 28 212
YOL106W 16 81
WSC3 24 134
NDJ1 19 172
ITR2 55 633
TPT1 0 0
IZH4 14 17
PKH2 36 470
YOL099C 5 42
YOL098C 49 844
YOL097W-A 12 362
WRS1 1 0
COQ3 1 0
HMI1 2 15
RFC4 0 0
TRM10 14 213
YPQ1 31 296
SPO21 39 507
MSH2 27 303
HAL9 67 1067
MPD2 20 176
DUF1 39 341
MHF1 14 257
ADH1 3 4
YOL085W-A 40 641
YOL085C 64 1139
PHM7 93 1876
ATG34 38 583
YOL083C-A 1 0
ATG19 49 600
IRA2 47 399
REX4 21 373
YOL079W 8 71
AVO1 36 681
ATP19 8 50
BRX1 2 1
MDM20 13 87
YOL075C 92 1522
DSC2 34 292
THP1 6 18
SDH5 13 187
NBA1 51 647
NUF2 1 0
HST1 39 650
RTG1 10 22
RIB2 21 253
INP54 34 494
MET22 11 66
CRT10 72 984
APM4 29 301
PRS5 82 1657
MAM3 138 2705
GPD2 65 1153
ARG1 7 16
YOL057W 47 716
GPM3 38 807
THI20 78 1151
PSH1 51 867
AIM39 81 1114
DDR2 2 1
SPE2 156 2290
GAL11 15 74
YOL050C 6 9
GSH2 37 302
RRT8 43 394
LDS2 46 745
YOL046C 33 442
PSK2 98 1583
PEX15 73 1034
NTG2 64 769
NGL1 62 851
NOP12 56 888
RPS15 0 0
RPP2A 8 14
YOL038C-A 14 226
PRE6 2 1
YOL037C 20 389
YOL036W 59 907
YOL035C 13 70
SMC5 9 107
MSE1 1 0
OPI10 32 479
SIL1 64 1209
GAS5 40 398
YOL029C 17 207
YAP7 22 642
MDM38 68 733
MIM1 11 155
LAG2 104 1843
YOL024W 34 594
IFM1 58 1041
TSR4 0 0
DIS3 11 116
TAT2 134 1968
YOL019W-A 87 1571
YOL019W 141 2687
TLG2 42 457
ESC8 222 3739
CMK2 80 1417
IRC10 64 939
YOL014W 15 144
YOL013W-B 9 44
YOL013W-A 43 2501
HRD1 80 997
HTZ1 29 428
PLB3 179 2921
RCL1 5 107
MDM12 44 574
COQ10 67 747
CSI2 152 3645
TOP1 130 1191
RPB11 1 0
SIN3 299 5025
PFA4 140 2698
IZH2 201 6220
PHO80 96 1385
RRP6 217 3807
ALG6 177 1891
YSP3 312 8111
UTP23 23 118
DNL4 307 4812
TSR3 176 3734
SGT2 130 2487
SLG1 22 89
YOR008C-A 26 449
YOR008W-B 32 390
TIR4 57 731
TIR2 54 644
AUS1 246 4073
YOR011W-A 27 273
YOR012W 28 495
IRC11 33 304
RTS1 52 534
YOR015W 28 171
ERP4 44 862
PET127 125 1912
ROD1 81 1048
YOR019W 162 3449
HSP10 1 0
YOR020W-A 13 27
SFM1 29 178
YOR022C 98 1380
AHC1 70 1022
YOR024W 100 3207
HST3 78 1083
BUB3 42 695
STI1 48 667
CIN5 63 500
YOR029W 47 717
DFG16 82 1316
HMS1 77 805
YOR032W-A 21 431
EXO1 104 1316
AKR2 88 1451
YOR034C-A 75 1103
SHE4 51 566
PEP12 16 130
CYC2 43 469
HIR2 75 778
CKB2 15 175
GLO4 41 590
YOR041C 24 478
CUE5 51 931
WHI2 58 775
IRC23 16 176
TOM6 5 26
DBP5 1 0
STD1 22 309
RAT1 2 1
RSB1 38 545
YOR050C 45 522
ETT1 39 493
TMC1 18 845
YOR053W 20 124
VHS3 69 847
YOR055W 22 208
NOB1 23 184
SGT1 10 82
ASE1 83 932
LPL1 45 540
SLD7 17 603
CKA2 35 553
YOR062C 49 521
RPL3 0 0
YNG1 18 81
CYT1 2 4
MSA1 37 508
ALG8 19 111
VPS5 11 67
VAM10 0 0
GYP1 27 270
NRT1 42 801
YOR072W 56 391
YOR072W-A 55 1093
YOR072W-B 18 135
SGO1 76 1063
CDC21 1 0
YOR073W-A 1 0
UFE1 1 0
SKI7 46 507
RTS2 44 934
BUD21 10 24
ATX2 26 515
DIA2 25 101
TGL5 81 1596
YOR082C 29 719
WHI5 110 1611
LPX1 64 1015
OST3 30 197
TCB1 61 839
YVC1 53 1049
VPS21 6 56
PTC5 53 928
TMA46 66 1074
ECM3 65 734
YOR093C 69 852
ARF3 8 18
RKI1 0 0
RPS7A 3 24
YOR097C 23 297
NUP1 17 74
KTR1 52 1022
CRC1 53 507
RAS1 19 352
YOR102W 1 0
OST2 0 0
PIN2 16 133
YOR105W 4 27
VAM3 6 6
RGS2 39 305
LEU9 26 329
YOR108C-A 7 68
INP53 69 1044
TFC7 13 78
YOR111W 14 55
CEX1 36 287
AZF1 29 175
YOR114W 35 345
TRS33 33 404
RPO31 2 1
RPT5 1 0
RTC5 36 309
RIO1 2 1
GCY1 18 118
YOR121C 11 52
PFY1 1 0
LEO1 34 404
UBP2 59 793
CAT5 1 0
IAH1 31 578
RGA1 17 114
ADE2 1331 65688
AFI1 56 449
ORT1 11 39
YOR131C 16 72
VPS17 18 200
EFT1 5 12
BAG7 71 1598
IRC14 2 2
IDH2 5 11
SIA1 51 871
RUP1 85 820
YOR139C 5 9
SFL1 36 296
ARP8 25 141
LSC1 11 165
THI80 3 6
ELG1 22 286
PNO1 2 1
YOR146W 0 0
MDM32 3 3
SPP2 7 83
SMP3 0 0
MRPL23 1 0
RPB2 0 0
YOR152C 9 10
PDR5 51 609
SLP1 16 157
ISN1 27 270
NFI1 44 444
PUP1 2 12
PET123 4 5
SME1 0 0
MTR10 1 0
PNS1 24 228
YOR161W-A 0 0
YOR161W-B 3 3
YOR161C-C 8 63
YRR1 55 1007
DDP1 21 273
GET4 25 360
SEY1 57 734
SWT1 19 181
RPS28A 1 0
GLN4 2 1
YOR169C 3 3
YOR170W 3 3
LCB4 20 162
YRM1 44 613
DCS2 17 292
MED4 5 16
ALE1 31 236
HEM15 3 27
MPC54 41 544
GAC1 22 351
SYC1 10 162
DCI1 1 0
LAS17 22 199
RPS30B 4 5
FYV12 46 314
SER1 2 1
GSP2 16 132
YOR186W 34 623
YOR186C-A 18 301
TUF1 0 0
MSB1 59 503
IES4 4 5
SPR1 17 244
ULS1 47 542
THI72 30 429
YOR192C-C 2 3
PEX27 11 72
TOA1 0 0
SLK19 18 179
LIP5 26 107
MCA1 23 198
BFR1 5 23
YOR199W 18 115
YOR200W 10 24
MRM1 15 139
HIS3 8 54
YOR203W 18 247
DED1 2 1
GEP3 2 1
NOC2 4 8
RET1 1 0
PTP2 10 87
NPT1 17 209
RPB10 0 0
MGM1 1 0
STE4 38 559
SAS5 20 218
SPR2 23 187
AIM41 7 63
RUD3 11 110
RFC1 19 70
YOR218C 7 12
STE13 52 767
RCN2 10 22
MCT1 23 130
