gene_name number_of_transposon_per_gene number_of_read_per_gene
SPC97 31 698
YHR173C 29 2237
ENO2 27 502
CTR2 27 729
YHR175W-A 6 395
FMO1 46 752
YHR177W 12 371
STB5 1 0
OYE2 27 357
YHR180W 13 273
YHR180W-A 12 138
YHR180C-B 2 17
SVP26 8 49
YHR182W 67 2402
YHR182C-A 1 0
GND1 5 33
SSP1 33 752
PFS1 23 225
KOG1 5 11
IKI1 9 23
GPI16 1 0
PTH1 6 101
ERG9 5 53
CTF8 0 0
LNP1 18 451
EGD2 6 111
YHR193C-A 5 36
MDM31 25 530
NVJ1 19 114
UTP9 13 217
RIX1 0 0
AIM18 26 674
AIM46 45 970
NBL1 5 31
RPN10 4 372
PPX1 15 84
YHR202W 35 804
RPS4B 4 28
MNL1 50 1594
SCH9 4 32
SKN7 28 548
SET5 25 503
BAT1 34 879
CRG1 20 240
YHR210C 19 240
FLO5 72 1045
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 13 189
YHR214W 0 0
YHR214W-A 1 0
YHR214C-D 0 0
YHR214C-E 2 1
PHO12 3 14
IMD2 5 14
YHR217C 19 249
YHR218W 1 0
YHR218W-A 0 0
YHR219W 1 0
YHR219C-A 0 0
YIL177C 0 0
YIL177W-A 0 0
PAU14 0 0
VTH1 13 818
IMA3 0 0
YIL171W-A 0 0
YIL169C 24 220
YIL166C 67 2652
YIL165C 11 109
NIT1 19 667
YIL163C 23 404
SUC2 42 1337
YIL161W 9 367
POT1 35 705
BNR1 52 1139
AIM20 15 134
COA1 6 116
YIL156W-A 12 292
YIL156W-B 2 11
UBP7 65 1396
GUT2 65 1845
IMP2' 107 2444
RRD1 37 632
YIL152W 31 650
ESL1 36 1330
MCM10 14 221
MLP2 62 1188
RPL40A 2 1
SLN1 3 5
ATG32 38 475
PAN6 9 94
NDC80 2 1
SSL2 15 434
YIL142C-A 6 62
CCT2 1 0
YIL141W 19 80
AXL2 75 2054
REV7 23 246
TPM2 1 0
TMA108 57 1974
OM45 21 385
VHS2 32 1120
YIL134C-A 13 387
FLX1 19 205
RPL16A 16 151
CSM2 42 952
FKH1 39 1420
ASG1 29 820
TAO3 47 1806
MET18 29 752
RRT14 16 177
STH1 38 909
KGD1 18 429
AYR1 18 408
SIM1 91 2324
POG1 19 213
QDR2 54 1351
QDR1 58 1340
RPI1 16 215
RHO3 0 0
PRM5 19 218
HIS5 46 1611
YIL115W-A 8 246
NUP159 6 10
POR2 11 85
SDP1 25 403
HOS4 57 1293
COX5B 15 365
HPM1 14 140
SEC24 0 0
YIL108W 72 3339
PFK26 39 1087
MOB1 11 235
SLM1 20 2085
YIL105W-A 5 36
SHQ1 3 8
DPH1 8 128
YIL102C-A 1 0
YIL102C 4 6
XBP1 44 1176
YIL100C-A 40 553
YIL100W 43 702
SGA1 47 882
FMC1 14 317
FYV10 16 309
BMT5 25 1230
PRK1 44 889
LYS12 20 113
RSM25 12 311
YIL092W 57 1700
UTP25 0 0
ICE2 14 531
YIL089W 26 592
AVT7 53 1531
AIM19 21 506
YIL086C 27 517
KTR7 37 793
SDS3 14 235
CAB2 4 9
YIL082W 15 269
AIR1 16 266
THS1 2 4
YIL077C 47 1817
SEC28 20 681
RPN2 12 123
SER33 59 2012
SPO22 68 1573
HOP1 42 767
YIL071W-A 6 100
PCI8 24 643
MAM33 11 240
RPS24B 17 280
YIL068W-A 16 526
SEC6 15 380
YIL067C 70 1560
YIL066W-A 12 146
RNR3 56 1448
FIS1 7 97
EFM4 47 1168
YRB2 1 0
ARC15 1 0
SNP1 21 234
YIL060W 15 197
YIL059C 13 191
YIL058W 23 683
RGI2 25 664
VHR1 86 2543
YIL055C 54 1919
YIL054W 43 1180
GPP1 30 697
RPL34B 5 9
MMF1 14 105
PCL7 34 312
DFG10 4 12
NEO1 6 120
YIL047C-A 24 865
SYG1 84 3234
YIL046W-A 66 2531
MET30 4 4
PIG2 47 1332
AGE2 34 600
CBR1 18 632
PKP1 34 882
GVP36 27 759
APQ12 4 30
TED1 43 2376
NOT3 15 165
PRM2 77 1550
CST6 34 1018
CKA1 30 612
CAP2 18 439
BCY1 11 411
YIL032C 12 340
ULP2 39 808
YIL030W-A 29 287
SSM4 111 3206
YIL029W-A 25 726
YIL029C 18 104
YIL028W 11 120
EMC5 16 83
IRR1 27 1022
YIL025C 14 404
YIL024C 24 580
YKE4 61 1572
TIM44 3 4
RPB3 5 9
YIL021C-A 0 0
YIL020C-A 10 51
HIS6 41 1272
FAF1 5 77
RPL2B 6 25
VID28 76 1960
SNL1 29 535
BAR1 105 3260
YIL014C-A 12 202
MNT3 68 1619
PDR11 219 5377
YIL012W 52 1370
TIR3 46 636
DOT5 43 1317
EST3 20 369
FAA3 158 5060
URM1 9 213
NAS2 62 1528
YIA6 118 3202
EPS1 222 6747
BET1 0 0
CFD1 31 1766
YIL002W-A 13 420
INP51 414 14070
YIL001W 199 9222
SGN1 85 1963
MPH1 391 14635
AIM21 209 5610
DJP1 146 4901
IST3 42 562
PAN1 490 17979
YIR007W 175 5006
PRI1 1 0
MSL1 3 101
DSN1 16 211
STS1 7 79
SQT1 2 2
GAT4 31 2668
YIR014W 103 3068
RPR2 2 23
YIR016W 88 1621
MET28 109 5435
YIR017W-A 123 5705
YAP5 52 2519
YIR018C-A 18 307
FLO11 83 1407
YIR020C 17 186
YIR020W-A 10 528
YIR020C-B 8 194
MRS1 8 84
YIR021W-A 46 1474
SEC11 0 0
DAL81 104 2090
YIR023C-A 31 194
INA22 15 275
MND2 33 1752
YVH1 17 771
DAL1 91 3535
DAL4 126 3350
DAL2 65 1767
DCG1 42 828
YIR030W-A 24 361
DAL7 63 1611
DAL3 72 2993
MGA2 77 1784
LYS1 2 3
YIR035C 52 1768
IRC24 60 928
YIR036W-A 46 818
HYR1 16 218
GTT1 18 148
YPS6 29 495
YIR040C 3 7
PAU15 3 23
YIR042C 14 134
YJL225C 0 0
YJL225W-A 0 0
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 14 619
IMA4 0 0
YJL220W 0 0
HXT9 18 320
YJL218W 4 46
REE1 19 478
IMA5 31 1155
YJL215C 20 186
HXT8 35 1329
YJL213W 34 576
OPT1 50 1512
YJL211C 40 1478
PEX2 50 1105
CBP1 12 149
NUC1 16 550
LAA1 85 1537
YJL206C 37 1326
NCE101 9 306
RCY1 10 77
PRP21 2 12
YJL202C 9 400
ECM25 49 1570
ACO2 39 567
MBB1 21 259
PHO90 67 1560
UBP12 49 1543
YJL197C-A 3 3
ELO1 10 197
YJL195C 0 0
CDC6 1 0
YJL193W 15 234
SOP4 42 714
RPS14B 29 494
RPS22A 6 189
RPL39 1 0
BUD19 0 0
SWE1 39 1562
MNN5 32 887
ATG36 24 232
GON7 1 0
MNN11 7 131
YJL182C 20 154
YJL181W 47 1187
ATP12 0 0
PFD1 0 0
ATG27 13 158
RPL17B 3 15
SWI3 13 63
YJL175W 10 37
KRE9 2 9
RFA3 0 0
CPS1 40 846
YJL171C 15 364
ASG7 17 398
YJL169W 3 7
SET2 13 180
ERG20 1 0
QCR8 1 0
HAL5 62 1777
TPK1 29 432
YJL163C 52 1520
JJJ2 50 1685
FMP33 24 505
YJL160C 26 202
HSP150 9 57
CIS3 19 232
FAR1 63 1403
YJL156W-A 31 1137
SSY5 1 0
FBP26 32 702
VPS35 8 79
INO1 25 314
YJL152W 72 2469
SNA3 43 918
YJL150W 31 724
DAS1 41 819
RPA34 17 373
YJL147C 12 530
IDS2 37 913
SFH5 38 895
YJL144W 7 180
TIM17 2 1
IRC9 7 10
YAK1 32 1138
RPB4 1 0
YUR1 36 1690
TIF2 2 3
GLG2 24 673
YJL136W-A 10 52
RPS21B 5 136
YJL135W 20 513
LCB3 37 783
YJL133C-A 18 690
MRS3 24 393
YJL132W 59 1655
AIM23 11 123
URA2 133 5146
TRK1 20 301
PBS2 19 331
YJL127W-A 2 3
YJL127C-B 3 5
SPT10 41 1670
NIT2 15 313
GCD14 0 0
LSM1 0 0
MTC1 43 1143
ALB1 11 311
RPE1 0 0
YJL120W 14 452
YJL119C 21 948
YJL118W 23 563
PHO86 15 358
NCA3 34 881
ASF1 6 19
MDV1 45 503
CCT7 4 23
GZF3 17 126
UTP10 8 63
PRM10 26 709
YJL107C 15 326
IME2 22 372
SET4 36 423
PAM16 5 110
GSM1 23 353
MEF2 3 25
GSH1 14 234
LSB6 49 1108
CHS6 36 1303
SAP185 45 1901
PHS1 1 0
MRPL49 0 0
BCK1 11 28
KHA1 47 1042
TOK1 29 742
SRS2 67 1595
GWT1 3 21
DPB11 4 4
SIP4 51 580
ARG3 1 0
TRL1 0 0
YJL086C 25 462
EXO70 1 0
ALY2 49 1323
TAX4 59 1998
IML2 34 1023
ARP4 0 0
SCP160 43 692
PRY1 32 466
PRY3 107 2938
YJL077W-B 2 2
ICS3 34 2381
YJL077W-A 2 15
NET1 31 254
APQ13 18 116
SMC3 5 6
JEM1 37 732
PSF2 1 0
ARG2 1 0
YJL070C 35 679
UTP18 3 2
YJL068C 42 1077
YJL067W 13 246
MPM1 27 691
DLS1 7 149
YJL064W 5 137
MRPL8 7 53
COA3 1 0
LAS21 6 25
NUP82 5 13
BNA3 27 461
YHC3 61 1967
BIT61 44 2312
IKS1 29 737
ZAP1 9 49
YJL055W 39 711
TIM54 7 44
PEP8 4 6
YJL052C-A 16 583
TDH1 41 676
IRC8 84 2685
MTR4 0 0
YJL049W 8 94
UBX6 29 938
YJL047C-A 18 82
RTT101 32 436
AIM22 13 148
YJL045W 66 1445
GYP6 56 963
YJL043W 87 3985
MHP1 104 2173
NSP1 0 0
NUP192 7 35
LOH1 12 49
IRC18 26 417
SNX4 8 57
TAD2 0 0
KAR2 4 5
HCA4 5 33
YJL032W 1 0
BET4 1 0
MAD2 63 2884
VPS53 17 283
YJL028W 108 6008
YJL027C 120 6205
RNR2 7 121
YJL026C-A 0 0
RRN7 8 39
APS3 17 229
PET130 9 53
YJL022W 6 22
BBC1 112 2615
YJL020W-A 5 79
MPS3 62 1861
YJL016W 119 4716
YJL015C 66 3590
CCT3 0 0
MAD3 183 13060
VTC4 85 3414
RPC17 1 0
NOP9 23 415
YJL009W 13 178
CCT8 3 2
YJL007C 42 2288
CTK2 12 191
CYR1 30 732
SYS1 41 1079
COX16 23 101
OST1 10 83
PRE3 3 15
AVT1 288 10648
MPP10 57 1099
YJR003C 249 11397
SAG1 262 9951
APL1 118 3188
LSO1 29 312
POL31 0 0
SUI2 11 299
MHO1 89 2618
TDH2 84 2942
MET3 144 3943
SPC1 14 734
YJR011C 24 509
YJR012C 58 2891
GPI14 1 0
TMA22 33 927
YJR015W 101 2938
ILV3 5 7
ESS1 1 0
YJR018W 10 113
TES1 99 5151
YJR020W 36 1566
REC107 80 2342
LSM8 1 0
YJR023C 2 16
MDE1 28 592
BNA1 40 1273
YJR030C 118 4501
GEA1 135 4450
CPR7 16 628
RAV1 45 1010
PET191 4 6
RAD26 67 1783
HUL4 73 1517
YJR037W 13 93
YJR038C 23 661
YJR039W 94 3638
GEF1 54 877
URB2 0 0
NUP85 11 138
POL32 44 256
VPS55 13 178
SSC1 2 3
TAH11 2 1
ANB1 16 639
CYC1 9 96
UTR1 45 13787
ISY1 31 745
OSM1 40 804
RAD7 43 980
BFA1 39 1228
KCH1 41 1097
HIT1 10 67
YJR056C 22 192
CDC8 1 0
APS2 17 652
PTK2 43 639
CBF1 13 268
YJR061W 69 1844
NTA1 22 899
RPA12 4 29
CCT5 3 3
ARP3 1 0
TOR1 114 2540
YAE1 0 0
RFC2 0 0
HAM1 17 439
LIA1 11 111
YJR071W 11 102
NPA3 23 453
OPI3 0 0
MOG1 23 682
HOC1 22 243
CDC11 9 35
MIR1 12 215
BNA2 120 3498
YJR079W 33 550
AIM24 17 358
EAF6 5 39
ACF4 28 380
YJR084W 28 671
YJR085C 13 584
STE18 6 76
YJR087W 6 52
EMC2 20 271
BIR1 56 2442
GRR1 12 304
JSN1 48 665
BUD4 106 2416
FIP1 4 21
IME1 40 1539
RPL43B 15 175
SFC1 31 317
YJR096W 39 830
JJJ3 8 123
YJR098C 41 760
YUH1 14 61
AIM25 26 665
RSM26 4 31
VPS25 5 16
URA8 113 5222
SOD1 2 1
ADO1 3 7
ECM27 40 1113
YJR107W 26 439
ABM1 33 1640
CPA2 3 3
YMR1 45 1329
YJR111C 27 707
NNF1 1 0
YJR112W-A 24 306
RSM7 3 41
YJR114W 5 187
YJR115W 32 364
TDA4 44 2806
STE24 20 557
ILM1 2 3
JHD2 37 994
YJR120W 42 1114
ATP2 3 17
IBA57 1 0
RPS5 0 0
YJR124C 31 771
ENT3 23 620
VPS70 8 18
RSF2 193 6480
YJR128W 40 636
EFM3 70 2075
STR2 30 444
MNS1 58 1807
NMD5 35 561
XPT1 21 950
SGM1 34 1026
MCM22 3 9
TIM8 2 1
TTI2 0 0
MET5 105 4523
IML1 16 258
HOM6 1 0
HIR3 46 729
YJR140W-A 2 8
YJR141W 1 0
YJR142W 17 260
PMT4 20 159
MGM101 6 68
RPS4A 6 54
YJR146W 21 953
HMS2 46 330
BAT2 93 2953
YJR149W 36 1038
DAN1 18 156
DAN4 28 338
YJR151W-A 3 13
DAL5 28 585
PGU1 27 370
YJR154W 93 2275
AAD10 26 790
THI11 16 559
YJR157W 1 0
HXT16 1 0
SOR1 7 62
MPH3 3 82
COS5 4 14
YJR162C 1 0
YKL225W 7 52
PAU16 1 0
YKL223W 6 54
YKL222C 28 664
MCH2 50 1047
FRE2 40 1373
COS9 27 780
SRY1 37 1080
JEN1 69 2320
URA1 8 89
OXP1 121 4910
YRA2 20 395
DOA1 10 88
SAC1 4 367
TRP3 40 615
UBA1 0 0
STE6 61 1746
CBT1 10 276
EMC3 10 434
ADD66 11 198
LOS1 23 167
EAP1 39 694
TOR2 2 1
YKL202W 13 37
MNN4 80 1557
PTK1 202 10986
PEX1 142 3425
YKT6 0 0
MIA40 10 86
MST1 3 91
SDS22 0 0
ACP1 0 0
DPH2 18 163
CNB1 5 15
HYM1 4 63
PXA2 45 1263
FAT3 68 2436
MTR2 17 414
ASH1 54 1203
SPE1 10 173
YKL183C-A 26 736
LOT5 54 1320
FAS1 1 0
PRS1 0 0
RPL17A 1 0
COY1 15 153
STE3 24 1019
YKL177W 9 255
LST4 27 568
ZRT3 21 287
TPO5 17 100
SNU114 9 30
EBP2 8 69
NNK1 36 872
MRPL38 2 7
YKL169C 2 7
KKQ8 56 1319
MRP49 10 149
TPK3 41 490
YKL165C-A 6 12
MCD4 0 0
PIR1 8 35
PIR3 10 22
YKL162C-A 1 0
YKL162C 17 287
KDX1 33 302
ELF1 6 34
RCN1 12 336
APE2 82 1720
RPS27A 8 89
YKL156C-A 0 0
RSM22 11 89
SRP102 2 7
YKL153W 4 5
GPM1 2 1
YKL151C 84 3077
MCR1 29 1453
DBR1 9 56
SDH1 30 732
YKL147C 38 1664
AVT3 50 1319
RPT1 0 0
YKL145W-A 0 0
RPC25 0 0
LTV1 9 88
MRP8 5 35
SDH3 8 64
TGL1 32 371
CTK1 2 41
HSK3 0 0
MRPL31 0 0
CMC1 3 4
YKL136W 16 320
APL2 20 352
OCT1 3 13
YKL133C 31 712
RMA1 20 314
YKL131W 8 16
SHE2 9 15
MYO3 84 1643
PMU1 43 981
PGM1 63 1810
YPK1 2 3
RRN3 16 392
SSH4 31 461
YKL123W 8 63
SRP21 8 37
DGR2 38 1112
OAC1 10 216
VPH2 0 0
YKL118W 7 55
SBA1 8 458
PRR1 32 770
YKL115C 29 199
APN1 31 737
RAD27 30 271
ABF1 5 61
YKL111C 4 13
KTI12 13 217
HAP4 25 1280
SLD2 8 118
YKL107W 26 564
YKL106C-A 6 16
AAT1 16 219
SEG2 86 3076
GFA1 2 1
APE1 61 1671
YKL102C 36 614
HSL1 9 44
YPF1 35 1052
YKL100W-A 1 0
UTP11 0 0
MTC2 22 294
YKL097C 25 933
YKL096C-B 3 2
CWP2 11 15
CWP1 25 749
YJU2 16 139
YJU3 20 262
MBR1 19 151
BUD2 41 1293
YKL091C 23 586
CUE2 32 640
MIF2 0 0
CAB3 8 181
CYT2 13 522
SRX1 42 1142
MDH1 20 229
HOT13 23 809
YKL083W 2 1
RRP14 3 14
TEF4 17 579
VMA5 0 0
SMY1 28 467
DHR2 2 2
YKL077W 15 215
PSY1 6 8
YKL075C 26 306
MUD2 46 779
LHS1 43 1036
STB6 45 1144
YKL071W 22 396
YKL070W 11 227
YKL069W 12 206
YKL068W-A 11 95
NUP100 37 676
YNK1 9 63
YKL066W 50 1756
YKL065W-A 9 69
YET1 26 655
MNR2 60 2506
YKL063C 11 84
MSN4 37 656
BLI1 11 105
FBA1 0 0
MPE1 42 1479
TOA2 0 0
NUP120 4 53
TMA19 14 163
OAR1 7 122
DEF1 3 3
MDM35 8 122
YKL053W 36 651
ASK1 45 1843
SFK1 65 1932
YKL050C 65 2033
CSE4 2 1
ELM1 17 444
ANR2 39 1236
DCW1 48 1565
PRI2 6 21
YKL044W 19 56
PHD1 24 208
SPC42 3 7
VPS24 6 27
NFU1 10 261
PTM1 33 1260
RGT1 86 2213
AIM26 55 2021
YKL036C 38 908
UGP1 1 0
TUL1 76 2448
YKL033W-A 19 163
TTI1 1 0
IXR1 103 2595
YKL031W 52 1514
YKL030W 117 8220
MAE1 349 19459
TFA1 17 186
TCD2 85 2916
GPX1 21 483
PAN3 80 1665
URA6 0 0
YKL023C-A 42 1331
YKL023W 32 335
CDC16 35 1286
MAK11 31 1126
SPT23 71 1584
RAM2 1 0
YKL018C-A 15 831
SWD2 2 10
HCS1 124 3402
ATP7 2 1
PUT3 99 4489
URB1 22 160
ARC19 0 0
PRP40 48 501
CCE1 61 2444
UFD4 242 7097
MRT4 18 191
LAC1 111 3501
CAP1 65 1888
SFT1 19 476
RPL14A 3 3
BYE1 219 5375
AUR1 13 94
MRP17 11 159
DID4 25 358
MET14 75 2337
VPS1 4 59
PAP1 33 1776
OSH6 213 7003
ECM9 11 548
YKR005C 234 10739
MRPL13 9 76
MEH1 21 133
RSC4 0 0
FOX2 274 8351
TOF2 150 4754
YKR011C 63 2338
YKR012C 44 1094
PRY2 111 2005
YPT52 9 31
YKR015C 121 5292
MIC60 7 40
HEL1 102 2485
YKR018C 103 3786
IRS4 59 1480
VPS51 0 0
ALY1 86 2548
NTR2 13 189
YKR023W 71 2528
DBP7 21 336
RPC37 7 103
GCN3 15 223
BCH2 94 2131
SAP190 57 1510
SET3 40 791
GMH1 22 532
SPO14 84 2318
YKR032W 34 1890
YKR033C 14 231
DAL80 41 510
OPI8 3 6
DID2 2 3
CAF4 77 3697
SPC34 13 164
KAE1 0 0
GAP1 102 2672
YKR040C 44 1607
YKR041W 80 3025
UTH1 26 328
SHB17 45 2076
UIP5 81 3308
YKR045C 48 1853
PET10 21 314
YKR047W 6 115
NAP1 13 191
FMP46 18 459
TRK2 84 2213
YKR051W 16 276
MRS4 23 381
YSR3 50 1222
DYN1 14 131
RHO4 23 359
TRM2 76 2309
RPS21A 11 254
GLG1 28 301
TIF1 5 140
UTP30 25 896
KTR2 52 1211
TFA2 0 0
LAS1 0 0
OAF3 44 690
PAM17 12 54
CCP1 40 1235
GPT2 70 1648
BET3 0 0
MET1 75 2497
YKR070W 47 1510
DRE2 7 87
SIS2 30 596
YKR073C 32 1219
AIM29 17 571
YKR075C 24 1025
YKR075W-A 13 430
ECM4 42 1463
MSA2 26 184
YKR078W 39 1699
TRZ1 5 7
MTD1 24 660
RPF2 10 151
NUP133 6 29
DAD2 1 0
HBS1 33 581
MRPL20 6 8
PRP16 15 232
OMA1 46 759
TVP38 20 200
TGL4 78 1258
PXL1 51 1915
SRL3 27 500
SRP40 54 1158
PTR2 47 1235
RPL40B 10 35
MLP1 45 518
PCC1 1 0
ESL2 76 2434
PCK1 41 1327
UBP11 53 1109
BAS1 11 127
SKG1 27 571
SIR1 34 851
FLO10 107 2972
NFT1 72 1602
YKR104W 13 76
VBA5 19 352
GEX2 31 343
YLL067C 0 0
YLL067W-A 0 0
YLL066W-B 15 641
YLL066C 1 0
YLL066W-A 0 0
YLL065W 7 49
PAU18 0 0
AYT1 32 1028
MHT1 32 517
MMP1 45 1912
GTT2 39 1033
YLL059C 64 2431
YLL058W 35 520
JLP1 53 2527
YLL056C 33 541
YCT1 35 1005
YLL054C 48 966
YLL053C 17 431
AQY2 13 468
FRE6 66 2858
COF1 0 0
LDB18 3 9
YBT1 91 2554
YLL047W 11 155
RNP1 16 207
RPL8B 19 167
YLL044W 10 65
FPS1 24 204
ATG10 1 0
SDH2 14 183
VPS13 154 4609
UBI4 13 371
ENT4 72 5101
YLL037W 14 125
PRP19 0 0
GRC3 0 0
RIX7 2 20
IRC19 3 10
YLL032C 43 1047
GPI13 2 1
RRT7 38 1187
FRA1 85 3162
TPO1 102 2305
ISA1 1 0
HSP104 75 2226
PAU17 30 204
SSA2 40 1361
POM33 39 1837
HIF1 53 1213
SPA2 113 2157
YLL020C 16 583
KNS1 84 2292
YLL019W-A 6 25
COX19 1 0
DPS1 2 2
BPT1 173 3402
EMC6 11 281
PUF3 186 10200
YEH1 169 7743
SOF1 16 396
PSR1 89 3282
COX17 6 317
DRS1 20 261
YLL007C 68 1101
YLL006W-A 59 2629
MMM1 7 223
SPO75 138 4173
ORC3 1 0
SFI1 29 939
RTT109 47 663
DNM1 54 651
YLR001C 354 13389
NOC3 15 203
CMS1 84 1802
THI73 170 7112
SSL1 15 1168
SSK1 159 4624
NSE1 8 64
PAM18 2 1
RLP24 2 1
TEN1 0 0
LOT6 35 1044
YLR012C 7 80
GAT3 15 65
PPR1 107 3469
BRE2 36 665
PML1 49 2228
MEU1 60 1204
POM34 52 897
PSR2 59 1680
YEH2 71 2069
IRC25 22 354
SDO1 4 18
IZH3 24 796
UBR2 315 15047
SNF7 3 41
SED5 1 0
AAT2 2 1
ADE16 60 1870
RPL15A 0 0
YLR030W 26 248
YLR031W 11 172
RAD5 57 966
RSC58 3 24
SMF3 42 625
MLH2 87 3251
YLR036C 8 31
PAU23 16 320
COX12 4 43
RIC1 19 306
AFB1 13 209
YLR041W 6 402
YLR042C 5 227
TRX1 3 10
PDC1 45 612
STU2 16 77
YLR046C 16 136
FRE8 53 1452
RPS0B 6 34
YLR049C 18 165
YLR050C 15 115
FCF2 6 39
IES3 6 18
YLR053C 8 13
OSW2 79 2230
SPT8 43 941
ERG3 9 90
MNL2 58 2046
SHM2 2 2
REX2 71 6031
FRS1 2 1
RPL22A 1 0
BUD28 0 0
BMT6 22 285
PER33 9 373
ENV10 2 2
SPC3 0 0
PET309 10 281
FYV7 1 0
MEF1 6 28
XYL2 26 1096
RGR1 14 264
YLR072W 46 777
RFU1 37 409
BUD20 5 39
RPL10 0 0
YLR076C 0 0
FMP25 40 1188
BOS1 7 145
SIC1 6 59
EMP46 35 1821
GAL2 62 1292
SRL2 62 1139
EMP70 29 346
RAX2 58 1327
ARP6 19 543
SMC4 0 0
CSF1 109 2231
GAA1 3 3
ALT1 7 34
XDJ1 33 644
GEP5 29 538
SUL2 72 2482
NYV1 21 784
GIS3 80 3426
IOC2 33 437
KIN2 49 1063
HRT3 19 903
CHA4 32 585
ICT1 29 590
MIM2 6 32
ERG27 0 0
YLR101C 3 6
APC9 12 38
CDC45 0 0
LCL2 8 63
SEN2 1 0
MDN1 4 74
REX3 25 620
YLR108C 26 601
AHP1 15 265
CCW12 10 53
YLR111W 21 347
YLR112W 31 517
HOG1 16 362
AVL9 29 932
CFT2 0 0
MSL5 23 427
CLF1 20 751
YLR118C 9 84
SRN2 19 234
YPS1 43 916
YLR120W-A 8 176
YPS3 67 871
YLR122C 16 155
YLR123C 7 62
YLR124W 19 123
YLR125W 8 129
YLR126C 19 193
APC2 11 251
DCN1 14 359
DIP2 1 0
ZRT2 56 1181
ACE2 118 4626
USB1 2 4
CKI1 12 88
PDC5 26 528
SLX4 69 2529
TIS11 26 224
RKM5 87 3277
NHA1 50 810
SLS1 10 53
YLR140W 24 186
RRN5 2 1
PUT1 36 765
DPH6 18 129
ACF2 69 2326
RMP1 3 3
SPE4 16 299
YLR146W-A 2 1
SMD3 1 0
PEP3 5 90
YLR149C 32 830
YLR149C-A 3 8
STM1 13 369
PCD1 27 535
YLR152C 49 2010
ACS2 2 2
RNH203 11 216
YLR154W-A 0 0
YLR154W-B 0 0
TAR1 0 0
YLR154W-E 0 0
YLR154W-F 0 0
YLR154C-G 0 0
YLR154C-H 0 0
ASP3-1 0 0
YLR156W 0 0
YLR156C-A 0 0
ASP3-2 0 0
YLR157W-D 0 0
YLR157W-E 1 0
YLR157C-C 0 0
ASP3-3 0 0
YLR159W 0 0
YLR159C-A 0 0
ASP3-4 0 0
YLR161W 0 0
YLR162W 41 2685
RRT15 7 32
MAS1 0 0
YLR163W-A 0 0
SHH4 11 71
PUS5 14 233
SEC10 1 0
RPS31 0 0
UPS2 11 405
YLR169W 44 869
APS1 33 501
YLR171W 17 162
DPH5 11 358
YLR173W 40 907
IDP2 41 605
CBF5 5 26
RFX1 31 1012
YLR177W 34 325
TFS1 31 647
YLR179C 42 974
SAM1 27 458
VTA1 8 85
SWI6 5 239
TOS4 37 803
YLR184W 12 54
RPL37A 5 13
EMG1 1 0
SKG3 48 1194
MDL1 65 1787
ATG26 28 1216
MMR1 27 553
PEX13 14 211
HCR1 7 169
UPS1 9 108
YLR194C 24 292
NMT1 0 0
PWP1 1 0
NOP56 2 5
YLR198C 2 5
PBA1 10 224
YKE2 0 0
COQ9 6 111
YLR202C 22 217
MSS51 5 47
QRI5 1 0
HMX1 32 995
ENT2 14 73
HRD3 23 694
SEC13 0 0
PNP1 15 263
CLB4 17 260
ATG38 3 5
TUB4 0 0
CRR1 50 951
FRE1 26 338
CDC123 2 3
CPR6 13 754
YLR217W 9 639
COA4 21 493
MSC3 28 684
CCC1 11 171
RSA3 4 74
UTP13 2 1
YLR222C-A 3 8
IFH1 28 1698
YLR224W 22 337
YLR225C 11 92
BUR2 2 4
ADY4 20 464
ECM22 45 743
CDC42 0 0
YLR230W 1 0
BNA5 19 439
YLR232W 7 77
EST1 25 632
TOP3 5 15
YLR235C 15 273
YLR236C 36 1285
THI7 35 1468
FAR10 14 316
LIP2 3 13
VPS34 0 0
CSC1 16 320
ARV1 6 114
GPN3 0 0
MAP1 0 0
CDD1 8 149
ERF2 25 524
IRC20 29 430
RCK2 31 310
YEF3 4 13
SSP120 4 18
SYM1 1 0
YLR252W 3 56
MCP2 35 608
NDL1 13 218
YLR255C 29 646
HAP1 70 2186
YLR257W 10 59
GSY2 50 1860
HSP60 2 1
LCB5 33 710
VPS63 0 0
YPT6 0 0
TMA7 1 0
RED1 24 528
RPS28B 0 0
YLR264C-A 2 1
NEJ1 4 4
PDR8 48 977
BOP2 18 216
SEC22 1 0
YLR269C 30 1005
DCS1 18 683
YLR271W 13 321
YCS4 5 13
PIG1 32 612
MCM5 2 18
SMD2 1 0
DBP9 0 0
YSH1 1 0
YLR278C 42 1162
YLR279W 47 555
YLR280C 25 331
YLR281C 31 714
YLR282C 10 150
YLR283W 14 369
ECI1 4 20
NNT1 10 223
YLR285C-A 5 85
CTS1 12 81
YLR286W-A 1 0
YLR287C 7 51
RPS30A 4 54
MEC3 17 430
GUF1 28 775
YLR290C 9 121
GCD7 2 1
SEC72 4 43
GSP1 0 0
YLR294C 11 208
ATP14 1 0
YLR296W 21 570
YLR297W 9 152
YHC1 8 35
ECM38 86 3456
YLR299C-A 11 371
EXG1 17 477
HRI1 11 261
YLR302C 27 522
MET17 5 53
ACO1 1 0
STT4 3 7
UBC12 3 60
CDA1 32 220
YLR307C-A 3 20
CDA2 30 475
IMH1 28 451
CDC25 10 67
