gene_name number_of_transposon_per_gene number_of_read_per_gene
EGD2 6 142
YHR193C-A 7 29
MDM31 27 169
NVJ1 20 237
UTP9 5 30
RIX1 5 6
AIM18 12 409
AIM46 16 286
NBL1 3 7
RPN10 4 17
PPX1 12 105
YHR202W 29 604
RPS4B 6 29
MNL1 42 1090
SCH9 11 27
SKN7 15 305
SET5 23 522
BAT1 13 210
CRG1 10 80
YHR210C 19 264
FLO5 15 248
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 2 2
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 0 0
YHR214C-E 2 23
PHO12 1 0
IMD2 2 22
YHR217C 8 79
YHR218W 0 0
YHR218W-A 0 0
YHR219W 0 0
YHR219C-A 0 0
YIL177C 0 0
YIL177W-A 0 0
PAU14 0 0
VTH1 0 0
IMA3 0 0
YIL171W-A 0 0
YIL169C 9 28
YIL166C 12 238
YIL165C 6 38
NIT1 8 229
YIL163C 9 278
SUC2 18 484
YIL161W 4 17
POT1 17 383
BNR1 26 410
AIM20 5 51
COA1 8 100
YIL156W-A 10 221
YIL156W-B 5 71
UBP7 28 801
GUT2 37 999
IMP2' 53 1254
RRD1 26 396
YIL152W 18 257
ESL1 27 452
MCM10 6 50
MLP2 19 452
RPL40A 2 1
SLN1 1 0
ATG32 23 348
PAN6 14 184
NDC80 2 44
SSL2 11 94
YIL142C-A 3 4
CCT2 0 0
YIL141W 8 62
AXL2 34 434
REV7 8 106
TPM2 7 49
TMA108 54 1243
OM45 22 200
VHS2 22 349
YIL134C-A 16 384
FLX1 6 35
RPL16A 11 86
CSM2 18 208
FKH1 17 412
ASG1 16 248
TAO3 11 169
MET18 20 249
RRT14 4 25
STH1 17 188
KGD1 54 1392
AYR1 16 190
SIM1 47 940
POG1 69 821
QDR2 49 849
QDR1 64 1349
RPI1 31 728
RHO3 13 37
PRM5 46 481
HIS5 30 431
YIL115W-A 0 0
NUP159 7 19
POR2 15 146
SDP1 19 474
HOS4 54 1032
COX5B 15 241
HPM1 16 121
SEC24 5 81
YIL108W 37 938
PFK26 36 769
MOB1 17 196
SLM1 62 1115
YIL105W-A 3 27
SHQ1 5 25
DPH1 31 352
YIL102C-A 3 33
YIL102C 8 34
XBP1 69 1400
YIL100C-A 30 478
YIL100W 30 478
SGA1 33 777
FMC1 8 134
FYV10 28 394
BMT5 28 708
PRK1 45 839
LYS12 13 261
RSM25 28 469
YIL092W 46 1027
UTP25 4 3
ICE2 29 224
YIL089W 16 197
AVT7 79 1491
AIM19 18 343
YIL086C 22 392
KTR7 41 865
SDS3 29 442
CAB2 6 22
YIL082W 7 147
AIR1 46 751
THS1 3 2
YIL077C 35 758
SEC28 12 228
RPN2 14 188
SER33 48 1177
SPO22 41 676
HOP1 23 272
YIL071W-A 4 45
PCI8 23 455
MAM33 10 72
RPS24B 9 45
YIL068W-A 13 113
SEC6 8 44
YIL067C 38 580
YIL066W-A 10 109
RNR3 53 996
FIS1 23 1033
EFM4 28 767
YRB2 18 91
ARC15 2 3
SNP1 9 32
YIL060W 26 314
YIL059C 27 402
YIL058W 37 987
RGI2 37 732
VHR1 156 3370
YIL055C 177 4666
YIL054W 74 1428
GPP1 50 863
RPL34B 9 18
MMF1 28 226
PCL7 55 863
DFG10 28 225
NEO1 17 132
YIL047C-A 15 311
SYG1 125 3068
YIL046W-A 70 2659
MET30 24 488
PIG2 81 1644
AGE2 45 640
CBR1 40 1213
PKP1 74 1762
GVP36 37 676
APQ12 7 71
TED1 53 1157
NOT3 45 423
PRM2 84 1149
CST6 55 1109
CKA1 30 662
CAP2 36 717
BCY1 13 174
YIL032C 36 578
ULP2 27 279
YIL030W-A 6 105
SSM4 90 2042
YIL029W-A 9 132
YIL029C 18 177
YIL028W 8 57
EMC5 18 456
IRR1 11 87
YIL025C 11 140
YIL024C 20 350
YKE4 61 1487
TIM44 2 1
RPB3 10 59
YIL021C-A 0 0
YIL020C-A 15 114
HIS6 22 341
FAF1 6 63
RPL2B 5 8
VID28 116 2618
SNL1 21 202
BAR1 82 1433
YIL014C-A 17 392
MNT3 83 1962
PDR11 198 4694
YIL012W 56 1153
TIR3 71 1066
DOT5 46 918
EST3 55 1678
FAA3 187 5302
URM1 30 363
NAS2 59 1731
YIA6 123 2912
EPS1 199 4173
BET1 0 0
CFD1 18 620
YIL002W-A 21 362
INP51 257 5930
YIL001W 169 4167
SGN1 93 1547
MPH1 308 7251
AIM21 168 3139
DJP1 71 1273
IST3 38 433
PAN1 215 4245
YIR007W 138 2430
PRI1 2 1
MSL1 21 126
DSN1 25 428
STS1 8 216
SQT1 4 34
GAT4 22 661
YIR014W 72 1705
RPR2 5 95
YIR016W 135 3347
MET28 157 5549
YIR017W-A 177 5975
YAP5 110 3469
YIR018C-A 15 304
FLO11 48 753
YIR020C 6 40
YIR020W-A 7 177
YIR020C-B 10 37
MRS1 12 63
YIR021W-A 11 138
SEC11 0 0
DAL81 27 361
YIR023C-A 5 31
INA22 12 97
MND2 14 515
YVH1 10 96
DAL1 36 1375
DAL4 37 880
DAL2 22 605
DCG1 20 422
YIR030W-A 8 54
DAL7 33 729
DAL3 19 373
MGA2 42 708
LYS1 20 151
YIR035C 23 818
IRC24 21 467
YIR036W-A 21 361
HYR1 12 133
GTT1 15 170
YPS6 7 41
YIR040C 1 0
PAU15 0 0
YIR042C 4 57
YJL225C 0 0
YJL225W-A 0 0
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 0 0
IMA4 0 0
YJL220W 0 0
HXT9 10 133
YJL218W 1 0
REE1 5 13
IMA5 7 329
YJL215C 3 29
HXT8 10 295
YJL213W 7 184
OPT1 35 669
YJL211C 21 375
PEX2 34 421
CBP1 19 738
NUC1 6 253
LAA1 18 221
YJL206C 13 239
NCE101 4 66
RCY1 3 11
PRP21 2 77
YJL202C 5 83
ECM25 11 326
ACO2 16 269
MBB1 8 162
PHO90 24 641
UBP12 24 592
YJL197C-A 0 0
ELO1 10 136
YJL195C 1 0
CDC6 1 0
YJL193W 11 233
SOP4 14 301
RPS14B 10 378
RPS22A 4 31
RPL39 1 0
BUD19 0 0
SWE1 27 292
MNN5 28 628
ATG36 18 374
GON7 5 23
MNN11 19 462
YJL182C 10 99
YJL181W 19 302
ATP12 8 61
PFD1 4 13
ATG27 12 191
RPL17B 3 7
SWI3 12 217
YJL175W 4 47
KRE9 0 0
RFA3 0 0
CPS1 47 985
YJL171C 23 518
ASG7 22 432
YJL169W 7 60
SET2 45 665
ERG20 0 0
QCR8 12 107
HAL5 105 1976
TPK1 53 722
YJL163C 77 2008
JJJ2 64 1610
FMP33 26 573
YJL160C 24 422
HSP150 27 178
CIS3 12 209
FAR1 52 1373
YJL156W-A 23 695
SSY5 2 2
FBP26 40 627
VPS35 38 358
INO1 59 1132
YJL152W 92 2668
SNA3 81 2379
YJL150W 27 685
DAS1 62 1430
RPA34 12 152
YJL147C 22 162
IDS2 43 721
SFH5 34 675
YJL144W 9 102
TIM17 6 44
IRC9 12 95
YAK1 84 1720
RPB4 6 14
YUR1 44 616
TIF2 3 17
GLG2 49 975
YJL136W-A 8 29
RPS21B 6 14
YJL135W 23 648
LCB3 47 771
YJL133C-A 29 590
MRS3 30 780
YJL132W 38 805
AIM23 9 144
URA2 84 2201
TRK1 13 40
PBS2 30 628
YJL127W-A 1 0
YJL127C-B 5 18
SPT10 26 327
NIT2 17 341
GCD14 0 0
LSM1 3 2
MTC1 26 363
ALB1 12 185
RPE1 17 296
YJL120W 14 300
YJL119C 17 267
YJL118W 19 303
PHO86 24 442
NCA3 58 1260
ASF1 11 32
MDV1 25 218
CCT7 1 0
GZF3 9 71
UTP10 8 100
PRM10 17 409
YJL107C 20 205
IME2 41 711
SET4 34 387
PAM16 6 102
GSM1 43 702
MEF2 45 585
GSH1 43 699
LSB6 35 645
CHS6 34 604
SAP185 34 989
PHS1 1 0
MRPL49 10 60
BCK1 32 299
KHA1 28 439
TOK1 38 709
SRS2 38 604
GWT1 4 11
DPB11 8 95
SIP4 48 511
ARG3 16 441
TRL1 2 1
YJL086C 11 125
EXO70 3 8
ALY2 28 534
TAX4 37 799
IML2 20 143
ARP4 2 1
SCP160 16 110
PRY1 21 355
PRY3 125 2403
YJL077W-B 2 18
ICS3 32 829
YJL077W-A 5 22
NET1 24 102
APQ13 6 15
SMC3 4 12
JEM1 15 123
PSF2 3 6
ARG2 9 123
YJL070C 31 737
UTP18 1 0
YJL068C 23 200
YJL067W 3 22
MPM1 11 196
DLS1 15 167
YJL064W 11 154
MRPL8 22 198
COA3 12 313
LAS21 52 1310
NUP82 4 19
BNA3 31 524
YHC3 28 475
BIT61 27 687
IKS1 32 364
ZAP1 21 154
YJL055W 61 1037
TIM54 11 166
PEP8 32 207
YJL052C-A 41 836
TDH1 47 757
IRC8 56 1241
MTR4 0 0
YJL049W 28 319
UBX6 30 446
YJL047C-A 21 81
RTT101 66 870
AIM22 32 386
YJL045W 78 1462
GYP6 40 840
YJL043W 97 2579
MHP1 94 1545
NSP1 1 0
NUP192 3 5
LOH1 18 141
IRC18 29 322
SNX4 46 691
TAD2 4 8
KAR2 3 6
HCA4 3 2
YJL032W 0 0
BET4 0 0
MAD2 22 596
VPS53 27 95
YJL028W 88 2665
YJL027C 88 2680
RNR2 13 159
YJL026C-A 0 0
RRN7 7 60
APS3 51 683
PET130 63 1099
YJL022W 27 404
BBC1 146 2841
YJL020W-A 7 216
MPS3 80 1755
YJL016W 118 2450
YJL015C 46 1604
CCT3 0 0
MAD3 97 3428
VTC4 116 3526
RPC17 1 0
NOP9 33 174
YJL009W 12 184
CCT8 3 10
YJL007C 58 1895
CTK2 27 600
CYR1 30 286
SYS1 44 758
COX16 33 452
OST1 8 25
PRE3 7 138
AVT1 249 6776
MPP10 45 322
YJR003C 183 4241
SAG1 159 3666
APL1 125 3813
LSO1 20 160
POL31 0 0
SUI2 15 92
MHO1 118 4104
TDH2 99 1943
MET3 115 2968
SPC1 15 541
YJR011C 37 807
YJR012C 43 1321
GPI14 5 37
TMA22 41 836
YJR015W 82 1687
ILV3 4 3
ESS1 11 56
YJR018W 19 192
TES1 64 1735
YJR020W 30 467
REC107 61 1371
LSM8 0 0
YJR023C 1 0
MDE1 27 688
BNA1 18 216
YJR030C 32 1194
GEA1 57 1243
CPR7 8 32
RAV1 26 366
PET191 3 14
RAD26 34 449
HUL4 22 226
YJR037W 7 20
YJR038C 13 318
YJR039W 43 896
GEF1 28 177
URB2 0 0
NUP85 9 48
POL32 20 178
VPS55 11 91
SSC1 1 0
TAH11 4 5
ANB1 49 1399
CYC1 28 603
UTR1 86 5260
ISY1 38 1096
OSM1 87 1850
RAD7 68 1158
BFA1 42 1117
KCH1 49 468
HIT1 32 394
YJR056C 18 332
CDC8 4 19
APS2 19 351
PTK2 98 1395
CBF1 36 379
YJR061W 64 1583
NTA1 23 540
RPA12 6 61
CCT5 2 1
ARP3 2 1
TOR1 86 1342
YAE1 0 0
RFC2 0 0
HAM1 19 367
LIA1 25 382
YJR071W 16 265
NPA3 25 276
OPI3 33 804
MOG1 104 2597
HOC1 56 1241
CDC11 22 264
MIR1 58 1288
BNA2 106 2391
YJR079W 34 465
AIM24 27 374
EAF6 15 199
ACF4 29 560
YJR084W 42 692
YJR085C 15 225
STE18 9 294
YJR087W 11 126
EMC2 25 643
BIR1 31 360
GRR1 18 142
JSN1 54 1298
BUD4 81 1872
FIP1 2 1
IME1 29 431
RPL43B 35 136
SFC1 71 1085
YJR096W 44 1056
JJJ3 23 143
YJR098C 75 1390
YUH1 26 180
AIM25 43 897
RSM26 36 339
VPS25 26 148
URA8 102 3361
SOD1 15 66
ADO1 53 318
ECM27 87 2156
YJR107W 29 389
ABM1 33 635
CPA2 106 1904
YMR1 73 1438
YJR111C 27 531
NNF1 2 43
YJR112W-A 18 314
RSM7 41 616
YJR114W 21 249
YJR115W 52 1457
TDA4 55 1004
STE24 42 653
ILM1 22 402
JHD2 73 1917
YJR120W 53 816
ATP2 36 352
IBA57 29 227
RPS5 0 0
YJR124C 29 399
ENT3 23 408
VPS70 22 259
RSF2 83 1849
YJR128W 61 678
EFM3 30 594
STR2 32 567
MNS1 20 226
NMD5 17 150
XPT1 10 114
SGM1 12 160
MCM22 10 140
TIM8 2 4
TTI2 0 0
MET5 58 1280
IML1 25 297
HOM6 13 165
HIR3 32 542
YJR140W-A 3 46
YJR141W 0 0
YJR142W 10 101
PMT4 11 197
MGM101 7 78
RPS4A 9 30
YJR146W 25 749
HMS2 57 907
BAT2 73 2253
YJR149W 14 329
DAN1 9 134
DAN4 11 152
YJR151W-A 3 2
DAL5 12 226
PGU1 12 175
YJR154W 12 637
AAD10 6 112
THI11 6 77
YJR157W 2 1
HXT16 0 0
SOR1 2 6
MPH3 3 34
COS5 2 1
YJR162C 1 0
YKL225W 6 58
PAU16 1 0
YKL223W 1 0
YKL222C 6 128
MCH2 13 444
FRE2 18 367
COS9 12 389
SRY1 19 637
JEN1 45 1192
URA1 12 164
OXP1 14 355
YRA2 4 3
DOA1 14 107
SAC1 3 2
TRP3 11 112
UBA1 0 0
STE6 12 188
CBT1 10 161
EMC3 8 67
ADD66 14 169
LOS1 18 124
EAP1 10 134
TOR2 4 6
YKL202W 4 6
MNN4 49 1034
PTK1 307 11955
PEX1 116 1880
YKT6 0 0
MIA40 8 25
MST1 29 497
SDS22 1 0
ACP1 2 2
DPH2 26 229
CNB1 7 21
HYM1 6 43
PXA2 42 742
FAT3 50 1323
MTR2 15 158
ASH1 40 881
SPE1 23 360
YKL183C-A 18 446
LOT5 71 1788
FAS1 0 0
PRS1 9 47
RPL17A 0 0
COY1 19 196
STE3 23 349
YKL177W 3 72
LST4 25 248
ZRT3 24 881
TPO5 9 24
SNU114 7 9
EBP2 5 16
NNK1 39 1190
MRPL38 10 76
YKL169C 9 67
KKQ8 35 678
MRP49 2 7
TPK3 19 219
YKL165C-A 6 120
MCD4 2 21
PIR1 23 140
PIR3 17 181
YKL162C-A 2 3
YKL162C 21 742
KDX1 22 202
ELF1 7 52
RCN1 10 146
APE2 83 1556
RPS27A 9 81
YKL156C-A 0 0
RSM22 38 362
SRP102 2 1
YKL153W 4 16
GPM1 1 0
YKL151C 46 1206
MCR1 30 630
DBR1 28 335
SDH1 44 715
YKL147C 41 701
AVT3 61 958
RPT1 2 1
YKL145W-A 0 0
RPC25 0 0
LTV1 16 149
MRP8 9 97
SDH3 6 27
TGL1 24 365
CTK1 5 6
HSK3 0 0
MRPL31 8 34
CMC1 11 66
YKL136W 13 199
APL2 36 562
OCT1 31 562
YKL133C 26 694
RMA1 14 442
YKL131W 11 94
SHE2 8 93
MYO3 42 654
PMU1 24 722
PGM1 51 627
YPK1 5 49
RRN3 10 83
SSH4 37 601
YKL123W 9 94
SRP21 9 162
DGR2 47 691
OAC1 22 515
VPH2 9 75
YKL118W 11 282
SBA1 20 315
PRR1 36 534
YKL115C 20 132
APN1 20 242
RAD27 31 178
ABF1 11 100
YKL111C 10 96
KTI12 41 779
HAP4 44 709
SLD2 8 76
YKL107W 18 244
YKL106C-A 6 20
AAT1 17 344
SEG2 46 945
GFA1 1 0
APE1 24 494
YKL102C 17 208
HSL1 56 854
YPF1 23 265
YKL100W-A 2 14
UTP11 4 8
MTC2 25 368
YKL097C 36 900
YKL096C-B 2 2
CWP2 7 14
CWP1 24 341
YJU2 15 303
YJU3 29 554
MBR1 14 243
BUD2 45 610
YKL091C 23 219
CUE2 34 628
MIF2 7 74
CAB3 17 466
CYT2 29 607
SRX1 61 1437
MDH1 36 798
HOT13 7 126
YKL083W 3 7
RRP14 7 36
TEF4 40 498
VMA5 2 1
SMY1 20 318
DHR2 6 74
YKL077W 16 109
PSY1 4 20
YKL075C 23 400
MUD2 33 452
LHS1 30 142
STB6 46 1358
YKL071W 17 174
YKL070W 9 74
YKL069W 27 510
YKL068W-A 15 276
NUP100 114 2133
YNK1 28 362
YKL066W 31 448
YKL065W-A 13 61
YET1 21 388
MNR2 112 2262
YKL063C 22 143
MSN4 105 2071
BLI1 17 723
FBA1 0 0
MPE1 32 662
TOA2 0 0
NUP120 37 136
TMA19 19 130
OAR1 28 305
DEF1 14 47
MDM35 13 174
YKL053W 42 749
ASK1 54 1643
SFK1 47 897
YKL050C 69 1704
CSE4 1 0
ELM1 19 315
ANR2 41 747
DCW1 30 483
PRI2 12 58
YKL044W 35 240
PHD1 46 775
SPC42 4 14
VPS24 8 21
NFU1 30 429
PTM1 35 639
RGT1 117 2121
AIM26 50 872
YKL036C 37 804
UGP1 5 32
TUL1 64 1398
YKL033W-A 25 686
TTI1 3 3
IXR1 120 1576
YKL031W 94 1284
YKL030W 99 3088
MAE1 320 7780
TFA1 61 1223
TCD2 112 2655
GPX1 48 777
PAN3 128 2716
URA6 1 0
YKL023C-A 25 606
YKL023W 43 723
CDC16 46 804
MAK11 23 477
SPT23 81 1366
RAM2 4 32
YKL018C-A 8 140
SWD2 0 0
HCS1 81 1895
ATP7 22 285
PUT3 66 1694
URB1 17 47
ARC19 0 0
PRP40 23 163
CCE1 45 857
UFD4 163 3824
MRT4 22 148
LAC1 104 2085
CAP1 99 2715
SFT1 29 565
RPL14A 6 19
BYE1 199 3855
AUR1 24 292
MRP17 51 442
DID4 66 616
MET14 87 1845
VPS1 109 675
PAP1 25 375
OSH6 165 3189
ECM9 40 198
YKR005C 191 4828
MRPL13 73 779
MEH1 51 598
RSC4 7 21
FOX2 222 5040
TOF2 149 3141
YKR011C 81 2357
YKR012C 40 1087
PRY2 96 1529
YPT52 26 217
YKR015C 83 1714
MIC60 43 1020
HEL1 62 1544
YKR018C 86 1440
IRS4 56 458
VPS51 9 29
ALY1 67 1538
NTR2 14 284
YKR023W 35 627
DBP7 16 125
RPC37 9 103
GCN3 51 720
BCH2 61 1190
SAP190 50 1075
SET3 23 198
GMH1 12 136
SPO14 58 1149
YKR032W 35 997
YKR033C 20 195
DAL80 30 334
OPI8 16 66
DID2 16 66
CAF4 53 1077
SPC34 3 8
KAE1 10 15
GAP1 117 3244
YKR040C 83 1939
YKR041W 140 3400
UTH1 17 49
SHB17 54 1134
UIP5 64 1841
YKR045C 27 674
PET10 30 387
YKR047W 22 347
NAP1 53 917
FMP46 22 405
TRK2 80 1871
YKR051W 32 695
MRS4 19 344
YSR3 50 911
DYN1 68 533
RHO4 24 370
TRM2 59 1225
RPS21A 20 99
GLG1 47 1201
TIF1 8 53
UTP30 14 336
KTR2 47 1539
TFA2 1 0
LAS1 1 0
OAF3 60 1058
PAM17 20 266
CCP1 45 1625
GPT2 99 2191
BET3 3 3
MET1 109 2599
YKR070W 80 1751
DRE2 42 651
SIS2 92 1886
YKR073C 52 1859
AIM29 34 880
YKR075C 59 1556
YKR075W-A 36 994
ECM4 20 281
MSA2 18 178
YKR078W 26 415
TRZ1 1 0
MTD1 26 292
RPF2 5 10
NUP133 17 126
DAD2 0 0
HBS1 25 402
MRPL20 13 151
PRP16 8 15
OMA1 22 412
TVP38 8 65
TGL4 28 535
PXL1 39 894
SRL3 14 289
SRP40 27 301
PTR2 51 1186
RPL40B 9 13
MLP1 46 595
PCC1 4 13
ESL2 52 1299
PCK1 37 1354
UBP11 23 521
BAS1 4 29
SKG1 4 50
SIR1 20 258
FLO10 17 375
NFT1 11 169
YKR104W 2 16
VBA5 5 43
GEX2 10 140
YLL067C 0 0
YLL067W-A 0 0
YLL066W-B 5 94
YLL066C 0 0
YLL066W-A 0 0
YLL065W 9 64
PAU18 0 0
AYT1 9 363
MHT1 16 532
MMP1 26 1104
GTT2 22 559
YLL059C 25 1363
YLL058W 24 335
JLP1 25 650
YLL056C 25 790
YCT1 40 1033
YLL054C 33 780
YLL053C 15 305
AQY2 14 209
FRE6 28 373
COF1 0 0
LDB18 13 71
YBT1 46 848
YLL047W 7 41
RNP1 11 93
RPL8B 19 190
YLL044W 10 64
FPS1 35 317
ATG10 13 100
SDH2 15 575
VPS13 93 2240
UBI4 29 455
ENT4 54 673
YLL037W 9 92
PRP19 3 2
GRC3 2 1
RIX7 2 2
IRC19 18 211
YLL032C 47 1635
GPI13 4 5
RRT7 20 454
FRA1 193 4756
TPO1 135 1892
ISA1 30 161
HSP104 98 2152
PAU17 11 75
SSA2 40 922
POM33 45 1436
HIF1 51 820
SPA2 91 1802
YLL020C 4 23
KNS1 73 1027
YLL019W-A 1 0
COX19 30 374
DPS1 1 0
BPT1 95 2195
EMC6 14 308
PUF3 82 1165
YEH1 114 3650
SOF1 7 86
PSR1 107 3353
COX17 6 31
DRS1 11 118
YLL007C 42 211
YLL006W-A 35 1282
MMM1 20 121
SPO75 83 1689
ORC3 2 13
SFI1 32 584
RTT109 71 459
DNM1 237 6171
YLR001C 249 5547
NOC3 10 31
CMS1 82 848
THI73 122 3050
SSL1 22 352
SSK1 91 1651
NSE1 4 4
PAM18 1 0
RLP24 2 3
TEN1 1 0
LOT6 28 806
YLR012C 12 258
GAT3 10 95
PPR1 105 2189
BRE2 61 939
PML1 29 726
MEU1 45 841
POM34 45 952
PSR2 43 1123
YEH2 44 951
IRC25 19 128
SDO1 8 29
IZH3 56 1121
UBR2 290 4449
SNF7 16 76
SED5 0 0
AAT2 18 107
ADE16 61 1661
RPL15A 0 0
YLR030W 21 628
YLR031W 8 39
RAD5 68 878
RSC58 1 0
SMF3 23 246
MLH2 90 2312
YLR036C 9 39
PAU23 6 273
COX12 5 70
RIC1 32 365
AFB1 12 226
YLR041W 7 199
YLR042C 9 129
TRX1 2 1
PDC1 43 995
STU2 22 119
YLR046C 19 232
FRE8 57 1493
RPS0B 7 22
YLR049C 14 70
YLR050C 8 106
FCF2 3 59
IES3 4 4
YLR053C 4 11
OSW2 52 734
SPT8 53 462
ERG3 24 161
MNL2 50 821
SHM2 5 35
REX2 49 1545
FRS1 0 0
RPL22A 1 0
BUD28 1 0
BMT6 10 74
PER33 9 82
ENV10 4 4
SPC3 0 0
PET309 24 308
FYV7 2 2
MEF1 17 238
XYL2 12 175
RGR1 7 60
YLR072W 22 202
RFU1 8 100
BUD20 4 13
RPL10 0 0
YLR076C 0 0
FMP25 31 854
BOS1 7 138
SIC1 8 44
EMP46 28 962
GAL2 29 699
SRL2 12 141
EMP70 13 173
RAX2 20 196
ARP6 10 239
SMC4 2 14
CSF1 34 588
GAA1 1 0
ALT1 5 9
XDJ1 30 563
GEP5 69 1215
SUL2 67 1789
NYV1 26 512
GIS3 120 2953
IOC2 26 439
KIN2 31 429
HRT3 12 165
CHA4 18 309
ICT1 18 292
MIM2 6 24
ERG27 0 0
YLR101C 4 7
APC9 8 31
CDC45 0 0
LCL2 1 0
SEN2 1 0
MDN1 5 31
REX3 24 536
YLR108C 35 456
AHP1 16 331
CCW12 7 14
YLR111W 26 324
YLR112W 34 727
HOG1 42 1114
AVL9 19 308
CFT2 1 0
MSL5 22 347
CLF1 5 31
YLR118C 11 147
SRN2 18 212
YPS1 28 378
YLR120W-A 5 49
YPS3 42 545
YLR122C 7 46
YLR123C 3 4
YLR124W 9 52
YLR125W 3 39
YLR126C 9 110
APC2 14 133
DCN1 8 54
DIP2 2 1
ZRT2 35 1092
ACE2 75 2170
USB1 5 8
CKI1 15 103
PDC5 29 921
SLX4 34 732
TIS11 21 222
RKM5 74 1466
NHA1 50 838
SLS1 22 159
YLR140W 9 139
RRN5 12 48
PUT1 32 546
DPH6 27 317
ACF2 29 548
RMP1 2 2
SPE4 9 219
YLR146W-A 3 2
SMD3 0 0
PEP3 12 56
YLR149C 36 626
YLR149C-A 1 0
STM1 11 30
PCD1 28 621
YLR152C 34 838
ACS2 4 14
RNH203 18 402
YLR154W-A 0 0
YLR154W-B 0 0
TAR1 0 0
YLR154W-E 0 0
YLR154W-F 0 0
YLR154C-G 0 0
YLR154C-H 0 0
ASP3-1 0 0
YLR156W 0 0
YLR156C-A 0 0
ASP3-2 0 0
YLR157W-D 0 0
YLR157W-E 0 0
YLR157C-C 0 0
ASP3-3 0 0
YLR159W 0 0
YLR159C-A 0 0
ASP3-4 0 0
YLR161W 0 0
YLR162W 40 929
RRT15 10 157
MAS1 0 0
YLR163W-A 0 0
SHH4 11 101
PUS5 14 151
SEC10 1 0
RPS31 0 0
UPS2 22 381
YLR169W 24 401
APS1 22 306
YLR171W 8 40
DPH5 28 416
YLR173W 42 1207
IDP2 20 640
CBF5 3 30
RFX1 32 610
YLR177W 29 741
TFS1 22 409
YLR179C 25 337
SAM1 14 211
VTA1 7 118
SWI6 0 0
TOS4 16 285
YLR184W 9 42
RPL37A 4 28
EMG1 0 0
SKG3 17 341
MDL1 16 318
ATG26 11 77
MMR1 14 202
PEX13 11 90
HCR1 6 25
UPS1 2 2
YLR194C 13 164
NMT1 2 6
PWP1 3 19
NOP56 1 0
YLR198C 1 0
PBA1 4 83
YKE2 3 4
COQ9 5 26
YLR202C 16 284
MSS51 16 466
QRI5 5 25
HMX1 17 226
ENT2 15 126
HRD3 23 331
SEC13 1 0
PNP1 3 11
CLB4 8 190
ATG38 8 37
TUB4 0 0
CRR1 20 241
FRE1 36 668
CDC123 2 8
CPR6 16 602
YLR217W 8 197
COA4 24 392
MSC3 31 642
CCC1 9 98
RSA3 6 41
UTP13 2 7
YLR222C-A 0 0
IFH1 9 147
YLR224W 10 102
YLR225C 20 271
BUR2 1 0
ADY4 11 116
ECM22 20 501
CDC42 0 0
YLR230W 2 4
BNA5 23 516
YLR232W 11 132
EST1 27 638
TOP3 5 9
YLR235C 6 72
YLR236C 22 528
THI7 21 733
FAR10 8 79
LIP2 6 58
VPS34 3 4
CSC1 12 228
ARV1 8 63
GPN3 0 0
MAP1 2 1
CDD1 10 157
ERF2 9 47
IRC20 55 986
RCK2 29 415
YEF3 0 0
SSP120 10 225
SYM1 4 35
YLR252W 2 7
MCP2 35 947
NDL1 11 278
YLR255C 30 402
HAP1 49 1205
YLR257W 16 142
GSY2 14 146
HSP60 3 9
LCB5 16 152
VPS63 3 2
YPT6 4 4
TMA7 1 0
RED1 9 86
RPS28B 1 0
YLR264C-A 0 0
NEJ1 5 44
PDR8 30 608
BOP2 16 227
SEC22 4 10
YLR269C 15 135
DCS1 8 54
YLR271W 6 74
YCS4 1 0
PIG1 8 98
MCM5 1 0
SMD2 0 0
DBP9 0 0
YSH1 2 1
YLR278C 27 386
YLR279W 35 464
YLR280C 20 339
YLR281C 21 398
YLR282C 1 0
YLR283W 8 52
ECI1 3 7
NNT1 3 11
YLR285C-A 1 0
CTS1 5 11
YLR286W-A 1 0
YLR287C 6 41
RPS30A 5 22
MEC3 18 347
GUF1 24 500
YLR290C 8 38
GCD7 0 0
SEC72 8 55
GSP1 0 0
YLR294C 9 150
ATP14 7 24
YLR296W 23 379
YLR297W 9 179
YHC1 18 167
ECM38 53 1027
YLR299C-A 6 90
EXG1 25 663
HRI1 25 472
YLR302C 3 36
MET17 0 0
ACO1 9 50
STT4 1 0
UBC12 7 148
CDA1 17 233
YLR307C-A 2 37
CDA2 13 134
IMH1 10 59
CDC25 10 45
YLR311C 7 41
YLR312C 18 728
MRPL15 7 30
SPH1 9 79
CDC3 0 0
NKP2 2 4
TAD3 1 0
YLR317W 0 0
EST2 25 425
BUD6 7 22
MMS22 10 53
SFH1 6 36
VPS65 6 50
CWC24 5 76
PEX30 13 179
RPL38 3 9
YLR326W 22 297
TMA10 7 79
NMA1 29 1561
REC102 12 247
CHS5 26 390
JIP3 7 34
MID2 15 107
RPS25B 15 222
YLR334C 11 72
NUP2 13 36
SGD1 3 3
VRP1 18 143
OPI9 5 5
YLR339C 0 0
RPP0 1 0
SPO77 18 136
FKS1 14 80
YLR342W-A 6 26
GAS2 11 99
RPL26A 13 89
YLR345W 25 819
YLR346C 3 29
KAP95 0 0
YLR347W-A 0 0
