gene_name number_of_transposon_per_gene number_of_read_per_gene
TAL1 18 125
ILV5 0 0
ATG33 19 71
RSC2 27 272
YLR358C 13 172
ADE13 1 0
VPS38 13 94
DCR2 36 483
YLR361C-A 4 16
STE11 32 442
NMD4 4 22
YLR363W-A 1 0
GRX8 5 46
YLR365W 9 59
YLR364C-A 4 32
YLR366W 27 374
RPS22B 15 158
MDM30 40 225
SSQ1 3 2
ARC18 0 0
ROM2 38 388
ELO3 8 21
VID22 40 656
YLR374C 31 382
STP3 31 268
PSY3 15 201
FBP1 50 1044
SEC61 1 0
YLR379W 3 30
CSR1 27 234
CTF3 6 24
NAM2 21 171
SMC6 3 5
IKI3 29 337
SWC7 2 9
VAC14 37 467
REH1 20 184
RPS29A 17 88
STE23 53 428
ECM19 23 435
CCW14 5 4
ART10 37 553
ATP10 7 33
CST9 21 94
COX8 2 1
VPS33 2 1
AFG2 3 2
SKI2 55 662
BDF1 8 16
YLR399W-A 0 0
YLR400W 33 424
DUS3 54 881
YLR402W 12 62
SFP1 10 54
FLD1 10 94
DUS4 29 505
RPL31B 23 202
YLR406C-A 11 122
YLR407W 11 85
BLS1 5 19
UTP21 4 14
VIP1 57 650
CTR3 16 100
BER1 6 33
YLR412C-A 7 13
INA1 33 284
PUN1 30 392
YLR415C 40 639
YLR416C 30 445
VPS36 3 8
CDC73 9 37
YLR419W 41 544
URA4 9 67
RPN13 11 90
YLR422W 50 391
ATG17 23 107
SPP382 4 52
TUS1 33 322
TDA5 1 0
MAG2 35 384
YLR428C 12 95
CRN1 42 712
SEN1 13 164
ATG23 9 29
IMD3 25 195
CNA1 32 161
YLR434C 8 85
TSR2 1 0
ECM30 75 694
DIF1 35 449
YLR437C-A 49 485
CAR2 119 2064
LSM3 5 4
MRPL4 17 313
SEC39 10 72
RPS1A 6 10
SIR3 27 228
ECM7 27 271
YLR444C 4 16
GMC2 7 87
YLR446W 18 421
VMA6 0 0
RPL6B 8 14
FPR4 21 323
HMG2 34 507
LEU3 20 118
SST2 29 284
RIF2 18 250
FMP27 73 907
PDP3 7 88
YLR456W 11 51
NBP1 4 21
YLR458W 3 9
GAB1 2 12
YLR460C 26 349
PAU4 1 0
YLR462W 3 10
YLR463C 0 0
YLR464W 10 156
BSC3 9 155
YRF1-4 10 156
YLR466C-A 0 0
YLR466C-B 3 532
YRF1-5 0 0
YLR467C-A 0 0
YML133C 5 14
YML133W-B 0 0
YML133W-A 0 0
COS3 0 0
YML131W 26 372
ERO1 5 9
COX14 5 11
MSC1 45 538
RSC9 8 22
ERG13 6 39
PGA3 3 2
TUB3 45 422
PHO84 36 552
YML122C 86 2222
GTR1 27 205
NDI1 57 606
YML119W 23 306
NGL3 31 584
NAB6 58 796
YML116W-A 35 502
ATR1 41 623
VAN1 11 100
TAF8 21 226
DAT1 31 594
CTK3 4 3
BUL2 37 345
COQ5 20 216
ZDS2 69 1337
YML108W 6 82
PML39 18 139
URA5 15 218
SEC65 3 2
MDM1 54 491
NUP188 34 435
CAC2 52 902
YML101C-A 17 491
CUE4 81 1633
YML100W-A 45 575
TSL1 73 1707
YML099W-A 16 280
ARG81 72 1164
TAF13 4 5
VPS9 17 106
YML096W 34 342
RAD10 20 91
YML094C-A 26 370
GIM5 26 349
UTP14 22 277
PRE8 0 0
RPM2 23 290
YML090W 24 394
YML089C 56 1039
UFO1 46 553
AIM33 31 336
ALO1 55 683
TUB1 0 0
YML084W 21 255
YML083C 58 1139
YML082W 74 1129
ATP18 2 1
TDA9 78 1107
DUS1 31 351
YML079W 19 127
CPR3 26 435
BET5 3 13
WAR1 93 996
HMG1 66 916
FPR3 20 89
RPL6A 4 3
TCB3 115 1946
COG8 32 256
DAK1 60 892
POB3 4 12
ITT1 37 243
ERV41 40 543
SMA2 22 302
ORC1 2 5
TEM1 2 4
RPS1B 10 51
MFT1 27 487
PIF1 93 1327
OGG1 41 579
NTE1 123 1857
HUG1 9 55
SML1 17 283
YML057C-A 25 288
CMP2 62 1018
IMD4 80 823
SPC2 25 146
CYB2 128 3207
YML054C-A 24 698
YML053C 45 859
SUR7 57 679
GAL80 53 826
AIM32 33 476
RSE1 35 595
GSF2 8 49
YML047W-A 10 32
PRM6 33 361
PRP39 7 35
RRN11 8 46
CAT2 105 2053
VPS71 58 603
YMD8 32 184
YML037C 45 412
CGI121 18 89
AMD1 104 1739
YML034C-A 38 543
SRC1 108 1198
RAD52 37 562
YML031C-A 3 13
NDC1 9 164
RCF1 31 384
USA1 184 2394
TSA1 10 84
YOX1 123 2884
RPS18B 39 323
YML6 42 457
RPS17A 9 67
NSE5 3 26
APT1 40 557
UNG1 85 1570
YML020W 120 2267
OST6 70 645
YML018C 80 1497
PSP2 150 2846
PPZ1 124 2338
TAF11 2 2
TRM9 110 2479
UBX2 60 1354
YML012C-A 35 826
ERV25 56 892
RAD33 42 827
SPT5 90 1357
YML009W-B 63 1061
YML009C-A 30 426
MRPL39 36 899
ERG6 14 210
YML007C-A 19 427
YAP1 167 1722
GIS4 164 1968
TRM12 281 5355
GLO1 147 4073
YML003W 135 3783
YML002W 360 6855
YPT7 32 310
CDC5 5 170
YMR001C-A 78 2030
MIX17 97 2505
AIM34 65 1170
MVP1 151 3234
TAF4 31 273
PLB2 229 3046
YMR007W 107 2193
PLB1 120 1521
ADI1 68 1326
YMR010W 63 705
HXT2 136 2975
CLU1 206 2964
SEC59 12 149
YMR013C-A 0 0
YMR013W-A 10 93
BUD22 66 428
ERG5 112 2190
SOK2 121 1186
SPO20 98 1348
YMR018W 95 1062
STB4 159 2130
FMS1 81 1116
MAC1 26 221
UBC7 21 274
MSS1 100 1473
MRPL3 24 139
CSI1 45 365
PEX12 51 633
YMR027W 85 1266
TAP42 1 0
FAR8 50 349
RSF1 48 912
EIS1 99 1315
YMR031W-A 35 622
HOF1 60 812
YMR030W-A 29 204
ARP9 2 1
YMR034C 73 1103
IMP2 21 142
MIH1 41 436
MSN2 65 677
CCS1 19 88
SUB1 27 246
YET2 54 849
ARA2 49 569
ARG80 91 3338
MCM1 10 39
IOC4 52 800
YMR046W-A 0 0
NUP116 68 891
CSM3 37 285
ERB1 2 3
FAR3 14 68
YMR052C-A 15 90
STB2 61 895
STV1 66 796
BUB2 73 2072
AAC1 112 1333
YMR057C 62 1061
FET3 38 424
SEN15 0 0
SAM37 17 154
RNA14 0 0
ARG7 49 443
RIM9 20 351
AEP1 16 167
KAR5 59 658
SOV1 30 129
UBX4 44 622
AVO2 57 609
NAT4 101 2428
MOT3 48 252
TVP18 9 113
ABF2 11 80
IRC21 24 337
YMR074C 28 274
RCO1 61 630
YMR075C-A 18 109
PDS5 10 133
VPS20 0 0
CTF18 11 36
SEC14 2 1
NAM7 43 392
ISF1 29 420
YMR082C 54 398
ADH3 32 430
YMR084W 27 837
YMR085W 31 335
SEG1 78 638
YMR086C-A 36 418
YMR087W 46 602
VBA1 37 337
YTA12 30 223
YMR090W 25 308
NPL6 34 334
AIP1 45 403
UTP15 0 0
CTF13 0 0
SNO1 39 606
SNZ1 20 142
MTG1 14 178
ATP25 28 154
YMR099C 17 202
MUB1 13 196
SRT1 33 324
YMR102C 36 482
YMR103C 52 923
YPK2 53 488
PGM2 0 0
YMR105W-A 28 493
YKU80 97 1300
SPG4 17 149
ILV2 1 0
MYO5 43 561
HFD1 24 404
YMR111C 59 858
MED11 6 38
FOL3 2 1
YMR114C 38 534
MGR3 12 166
ASC1 25 294
SPC24 2 1
SHH3 30 559
ASI1 25 333
YMR119W-A 4 26
ADE17 40 477
RPL15B 19 203
YMR122C 96 1747
YMR122W-A 3 5
PKR1 2 1
EPO1 39 518
STO1 26 106
DLT1 5 38
SAS2 18 190
ECM16 10 14
POM152 83 1030
YMR130W 21 168
RRB1 0 0
JLP2 11 126
REC114 51 505
ERG29 8 15
GID8 26 183
YMR135W-A 51 1080
GAT2 34 621
PSO2 48 580
CIN4 9 19
RIM11 14 170
SIP5 7 19
YMR141C 10 15
RPL13B 0 0
YMR141W-A 0 0
RPS16A 11 21
YMR144W 20 170
NDE1 47 586
TIF34 0 0
YMR147W 13 177
OSW5 39 322
SWP1 2 1
IMP1 14 129
YIM2 27 264
YIM1 26 442
NUP53 23 356
YMR153C-A 7 67
RIM13 33 220
YMR155W 37 471
TPP1 16 98
AIM36 21 86
MRPS8 5 10
YMR158C-A 1 0
YMR158W-B 12 169
ATG16 17 215
YMR160W 55 518
HLJ1 13 146
DNF3 83 1226
INP2 31 264
MSS11 30 276
PAH1 14 68
YMR166C 24 272
MLH1 26 222
CEP3 0 0
ALD3 15 146
ALD2 25 233
EAR1 22 266
HOT1 70 523
YMR172C-A 8 69
DDR48 20 193
YMR173W-A 23 206
PAI3 16 50
SIP18 9 295
YMR175W-A 13 117
ECM5 66 612
MMT1 33 239
YMR178W 6 38
SPT21 34 457
CTL1 52 757
YMR181C 13 219
RGM1 29 84
YMR182W-A 4 26
SSO2 20 179
ADD37 10 149
RTP1 2 1
HSC82 16 103
YMR187C 34 219
MRPS17 9 52
GCV2 49 611
SGS1 45 444
SPG5 18 122
GYL1 33 318
MRPL24 8 38
YMR193C-A 9 73
RPL36A 8 130
CMC4 24 304
YMR194C-A 41 675
ICY1 15 132
YMR196W 60 555
VTI1 3 3
CIK1 19 149
CLN1 45 681
ROT1 0 0
RAD14 35 456
ERG2 1 0
TOM40 0 0
INP1 22 158
PFK2 5 8
YMR206W 40 397
HFA1 90 1572
ERG12 0 0
YMR209C 37 280
YMR210W 11 112
DML1 1 0
EFR3 17 153
CEF1 20 173
SCJ1 21 418
GAS3 18 130
SKY1 15 119
GUA1 1 0
TRS130 7 36
ESC1 73 781
ERG8 1 0
YMR221C 18 185
FSH2 11 84
UBP8 14 124
MRE11 41 484
MRPL44 10 184
YMR226C 12 34
TAF7 7 34
MTF1 5 39
RRP5 4 6
RPS10B 9 59
YMR230W-A 19 200
PEP5 8 162
FUS2 39 563
TRI1 9 133
RNH1 19 194
RNA1 5 18
TAF9 1 0
BCH1 34 343
DFG5 25 466
RNT1 1 0
CUS1 47 543
YHM2 27 272
RPL20A 1 0
YMR242W-A 8 17
ZRC1 20 270
YMR244W 48 431
COA6 16 132
YMR245W 74 776
FAA4 115 3028
RKR1 48 539
YMR247W-A 3 2
GAD1 46 624
GTO3 88 1569
HOR7 1 0
YMR252C 18 166
YMR253C 47 605
YMR254C 35 520
GFD1 12 73
COX7 3 4
PET111 26 284
ROY1 34 305
TRM732 37 370
TIF11 1 0
TPS3 43 264
YMR262W 24 312
SAP30 5 11
CUE1 12 166
YMR265C 41 396
RSN1 63 833
PPA2 7 23
PRP24 3 7
TMA23 10 21
RRN9 1 0
URA10 15 159
SCS7 9 42
YMR272W-A 0 0
YMR272W-B 4 4
ZDS1 40 538
RCE1 10 72
BUL1 35 340
DSK2 21 263
FCP1 4 8
PRM15 16 122
YMR279C 19 268
CAT8 56 597
GPI12 0 0
AEP2 18 184
RIT1 21 152
YKU70 29 454
NGL2 52 900
MRPL33 5 4
DSS1 32 187
HSH155 10 66
ABZ2 16 232
HAS1 1 0
YMR290W-A 7 17
TDA1 25 219
GOT1 29 317
HER2 17 128
JNM1 8 66
YMR294W-A 1 0
YMR295C 6 88
LCB1 1 0
PRC1 26 206
LIP1 0 0
DYN3 2 1
ADE4 1 0
ATM1 4 18
YME2 41 483
ADH2 22 112
UBP15 33 319
YMR304C-A 12 63
SCW10 37 456
FKS3 123 1359
YMR306C-A 21 59
GAS1 5 10
YMR307C-A 1 0
PSE1 7 6
NIP1 1 0
YMR310C 22 342
GLC8 11 37
ELP6 28 86
TGL3 26 188
PRE5 3 4
YMR315W 33 366
YMR315W-A 10 144
DIA1 30 307
YMR316C-A 10 181
YMR316C-B 8 20
YMR317W 38 541
ADH6 27 441
FET4 32 481
YMR320W 20 306
YMR321C 4 29
SNO4 6 51
ERR3 5 15
YMR324C 2 13
PAU19 2 1
YMR326C 2 2
YRF1-6 0 0
YNL339W-B 0 0
YNL339W-A 0 0
YNL338W 2 1
YNL337W 4 28
COS1 2 6
DDI3 4 50
SNO2 7 102
SNZ2 3 31
THI12 10 46
AAD14 34 425
RPD3 9 54
PEX6 40 323
MDJ2 15 173
EGT2 50 749
PFA3 29 257
FIG4 29 418
YNL324W 3 2
LEM3 47 731
KRE1 11 57
VNX1 50 907
YNL320W 20 155
YNL319W 10 58
HXT14 36 335
PFS2 2 1
PHA2 27 300
ATP11 7 19
DAL82 25 314
EMW1 1 0
RFA2 2 2
SKP2 22 378
ZIM17 3 10
STB1 63 939
KRI1 4 3
MCK1 6 12
MRPS18 11 94
BXI1 17 272
YPT11 57 964
YNL303W 15 145
RPS19B 5 20
RPL18B 16 263
TOS6 4 11
TRF5 31 291
CLA4 14 124
MON2 4 27
YNL296W 0 0
YNL295W 19 270
RIM21 26 261
MSB3 37 517
PUS4 20 99
MID1 19 332
RFC3 0 0
PCL1 24 299
CAF40 23 535
SEC21 2 14
CUS2 33 379
YNL285W 31 633
MRPL10 13 69
WSC2 34 608
POP3 10 208
HCH1 11 100
ERG24 0 0
PRM1 69 991
CAF120 195 3327
YNL277W-A 14 170
MET2 42 436
YNL276C 20 171
BOR1 25 243
GOR1 19 285
TOF1 21 128
SEC2 19 146
BNI1 35 320
ALP1 46 351
BSC4 42 549
LYP1 30 227
PIK1 6 18
YNL266W 7 44
IST1 13 132
PDR17 29 601
YIF1 3 7
POL2 8 35
ORC5 0 0
LTO1 3 3
ATX1 6 63
DSL1 13 62
SIP3 63 570
FOL1 2 1
GIS2 13 141
RTC4 17 206
TEX1 22 295
MRPL17 8 25
NRD1 16 69
RAD50 9 40
MPA43 39 320
RPA49 0 0
YNL247W 0 0
VPS75 23 177
CWC25 1 0
SUI1 0 0
SLA2 15 202
ATG2 60 748
ZWF1 19 131
NAR1 15 103
LAP3 28 485
KEX2 29 346
YTP1 28 383
SIN4 11 47
YNL235C 18 143
YNL234W 40 494
BNI4 27 213
CSL4 10 85
PDR16 74 1275
ELA1 78 1224
URE2 4 18
YNL228W 28 458
JJJ1 38 501
YNL226W 13 50
CNM67 3 3
SQS1 23 166
ATG4 34 357
SSU72 1 0
POP1 0 0
ADE12 0 0
ALG9 16 154
MGS1 32 379
YNL217W 27 492
RAP1 2 1
IES2 9 23
PEX17 14 85
RRG9 16 77
VID27 25 185
YNL211C 3 7
MER1 14 48
SSB2 19 121
YNL208W 15 140
RIO2 4 11
RTT106 66 1185
YNL205C 26 316
SPS18 14 258
YNL203C 20 128
SPS19 52 901
PSY2 38 252
YNL200C 22 254
GCR2 27 160
YNL198C 20 120
WHI3 9 70
SLZ1 11 53
YNL195C 15 163
YNL194C 12 139
YNL193W 61 514
CHS1 26 247
DUG3 33 494
YNL190W 13 84
SRP1 0 0
KAR1 1 0
SWT21 20 253
UBP10 30 203
MRPL19 7 51
YNL184C 20 211
NPR1 33 262
IPI3 6 70
YNL181W 3 5
RHO5 6 13
YNL179C 31 285
RPS3 0 0
MRPL22 4 13
TDA7 27 429
NOP13 20 318
YNL174W 5 72
MDG1 40 476
APC1 13 110
YNL171C 3 2
YNL170W 1 0
PSD1 0 0
FMP41 25 234
SKO1 26 224
BNI5 35 378
YNL165W 24 328
IBD2 18 175
RIA1 3 67
YNL162W-A 7 48
RPL42A 9 29
CBK1 11 77
YGP1 40 511
ASI2 19 90
PGA1 2 5
IGO1 10 163
NSG2 11 101
CUZ1 24 197
YCK2 19 230
GIM3 11 93
INN1 13 42
RPC31 1 0
YNL150W 3 15
PGA2 1 0
ALF1 135 3831
LSM7 9 66
YNL146C-A 32 645
YNL146W 12 86
MFA2 1 0
YNL144C 37 671
YNL144W-A 1 0
YNL143C 29 247
MEP2 39 933
AAH1 32 392
YNL140C 13 82
THO2 25 201
YSF3 3 2
SRV2 18 73
NAM9 13 39
EAF7 36 325
FPR1 13 26
YNL134C 36 250
FYV6 18 89
KRE33 2 1
TOM22 0 0
CPT1 19 327
DGR1 12 173
NRK1 24 438
TEP1 37 398
FAR11 23 97
SPC98 3 2
ESBP6 45 703
NAF1 9 69
NMA111 61 706
YNL122C 13 129
TOM70 24 202
YNL120C 3 4
NCS2 16 83
DCP2 18 206
MLS1 78 1034
DMA2 28 413
YNL115C 35 298
YNL114C 4 21
RPC19 0 0
DBP2 12 75
CYB5 6 21
NOP15 0 0
YNL109W 13 68
YNL108C 26 260
YAF9 17 115
INP52 85 1325
RRT16 5 57
LEU4 40 399
YNL103W-A 2 1
MET4 14 158
POL1 8 16
AVT4 41 442
MIC27 23 267
OCA1 22 305
RAS2 13 57
YNL097C-B 26 406
PHO23 46 441
YNL097W-A 11 47
RPS7B 18 173
YNL095C 51 469
APP1 40 571
YPT53 13 107
YNL092W 45 968
NST1 51 484
RHO2 7 19
YNL089C 5 10
TOP2 8 16
TCB2 139 2222
SNN1 11 58
MKT1 34 369
END3 3 13
SAL1 33 517
PMS1 34 316
SWS2 4 11
EOS1 5 54
TPM1 7 28
NIS1 84 865
APJ1 45 607
MKS1 13 95
IMP4 1 0
MLF3 24 353
MSK1 30 233
RNH201 65 1454
LAT1 32 218
TOM7 5 77
RPL16B 0 0
FKH2 79 1288
YNL067W-A 21 202
YNL067W-B 18 545
RPL9B 4 69
SUN4 143 3191
AQR1 51 508
YDJ1 9 34
MTQ1 56 426
GCD10 16 253
NOP2 8 88
ARP5 4 21
YNL058C 25 143
YNL057W 16 44
OCA2 26 94
POR1 25 208
VAC7 42 411
MSG5 101 1753
COX5A 22 429
COG5 19 150
YNL050C 21 241
SFB2 75 1031
ALG11 2 1
SLM2 78 706
YNL046W 55 914
LAP2 80 1187
YIP3 31 365
YNL043C 20 180
YNL042W-B 36 866
BOP3 108 1237
COG6 50 422
YNL040W 61 762
BDP1 17 92
GPI15 3 67
IDH1 34 347
NCE103 22 166
YNL035C 83 1300
YNL034W 81 1172
YNL033W 4 3
SIW14 59 667
HHT2 21 244
HHF2 6 100
KTR5 148 2307
YNL028W 46 1462
CRZ1 69 652
SAM50 0 0
SSN8 12 53
KSH1 3 3
YNL024C 87 1399
FAP1 110 1838
RCM1 78 1113
HDA1 134 2062
ARK1 140 2530
YNL019C 7 89
YNL018C 82 1488
YNL017C 87 2247
PUB1 78 977
PBI2 11 17
HEF3 188 2820
YNL013C 25 90
SPO1 226 3794
YNL011C 141 2010
YNL010W 112 3985
IDP3 167 3025
ASI3 234 3878
SIS1 12 32
LST8 3 2
MRP7 167 1416
HRB1 556 21826
PET8 132 2088
RLP7 17 184
DOM34 178 2554
CIT1 283 9226
YNR001W-A 117 3124
ATO2 574 22435
RPC34 36 1042
YNR003W-A 2 3
SWM2 71 1455
YNR005C 8 89
VPS27 19 103
ATG3 74 1636
LRO1 248 3812
NRM1 95 1854
CSE2 25 292
PRP2 49 1033
URK1 110 1883
PHO91 157 2834
YNR014W 77 1254
SMM1 219 7512
ACC1 4 4
TIM23 6 140
RCF2 108 3122
ARE2 89 1545
ATP23 51 1075
YNR021W 91 1481
MRPL50 27 402
SNF12 10 106
MPP6 43 238
YNR025C 30 101
SEC12 42 800
BUD17 75 924
CPR8 81 1606
YNR029C 40 642
ALG12 82 1136
SSK2 112 1731
PPG1 28 527
HUB1 12 169
ABZ1 108 1903
SOL1 55 1073
YNR034W-A 30 428
ARC35 6 39
MRPS12 16 220
RSM19 9 75
DBP6 23 191
ZRG17 72 989
YNR040W 42 666
COQ2 61 709
YNR042W 17 128
MVD1 2 1
AGA1 68 799
PET494 96 1420
TRM112 2 2
FPK1 92 1719
YNR048W 47 864
MSO1 52 530
LYS9 0 0
BRE5 49 545
POP2 24 199
NOG2 0 0
ESF2 17 109
HOL1 85 929
BIO5 53 762
BIO4 58 1009
BIO3 70 1209
MNT4 78 957
FRE4 113 1692
YNR061C 25 408
YNR062C 17 173
YNR063W 55 518
YNR064C 32 938
YNR065C 74 1027
YNR066C 35 679
DSE4 62 726
YNR068C 11 62
BSC5 33 335
PDR18 89 1580
YNR071C 49 905
HXT17 34 549
YNR073C 26 195
AIF1 15 141
COS10 16 317
YNR075C-A 11 167
PAU6 0 0
YNR077C 3 10
YOL166W-A 4 47
YOL166C 5 23
AAD15 4 20
YOL164W-A 4 21
BDS1 89 1330
YOL163W 26 517
YOL162W 20 219
PAU20 5 84
YOL160W 12 84
YOL159C-A 16 94
YOL159C 23 333
ENB1 56 821
IMA2 27 469
HXT11 25 215
YOL155W-A 0 0
HPF1 25 63
ZPS1 21 140
FRE7 58 862
GRE2 18 110
YOL150C 5 5
DCP1 0 0
SPT20 23 157
PEX11 12 26
PSF3 0 0
CTR9 19 161
NOP8 10 98
RIB4 0 0
RRP40 1 0
PPM2 60 943
ARG8 9 25
CDC33 1 0
RTC1 57 968
BSC6 40 598
PFK27 32 338
MED7 3 2
YOL134C 14 237
HRT1 0 0
GAS4 56 756
YOL131W 10 50
ALR1 19 160
VPS68 11 134
YGK3 48 457
RPL25 0 0
MDH2 30 521
TRM13 64 533
TRM11 35 535
HRP1 3 3
SMF1 59 894
RPS19A 15 96
RPL18A 0 0
MCH4 39 418
YOL118C 22 153
RRI2 40 604
MSN1 24 356
PAP2 10 66
YOL114C 19 95
SKM1 48 646
MSB4 75 943
MDY2 29 470
SHR5 148 1976
ZEO1 4 4
INO4 1 0
YOL107W 50 624
YOL106W 19 95
WSC3 39 375
NDJ1 19 180
ITR2 66 1026
TPT1 2 1
IZH4 26 90
PKH2 45 461
YOL099C 11 65
YOL098C 47 704
YOL097W-A 12 122
WRS1 5 15
COQ3 23 420
HMI1 28 247
RFC4 0 0
TRM10 23 404
YPQ1 30 373
SPO21 43 393
MSH2 35 332
HAL9 51 569
MPD2 30 350
DUF1 50 502
MHF1 22 531
ADH1 2 4
YOL085W-A 35 333
YOL085C 55 821
PHM7 94 1396
ATG34 37 564
YOL083C-A 6 167
ATG19 42 688
IRA2 23 176
REX4 21 291
YOL079W 8 29
AVO1 38 476
ATP19 8 45
BRX1 2 2
MDM20 22 110
YOL075C 81 1334
DSC2 33 443
THP1 4 4
SDH5 13 121
NBA1 54 1171
NUF2 1 0
HST1 32 417
RTG1 8 34
RIB2 25 327
INP54 31 519
MET22 17 144
CRT10 89 1168
APM4 37 497
PRS5 59 1060
MAM3 147 2409
GPD2 61 999
ARG1 15 115
YOL057W 55 1061
GPM3 45 1005
THI20 86 1505
PSH1 74 1221
AIM39 81 873
DDR2 8 83
SPE2 153 1849
GAL11 23 257
YOL050C 12 100
GSH2 28 172
RRT8 32 203
LDS2 52 642
YOL046C 26 503
PSK2 85 1446
PEX15 74 781
NTG2 66 1104
NGL1 51 811
NOP12 62 768
RPS15 0 0
RPP2A 10 50
YOL038C-A 12 91
PRE6 1 0
YOL037C 25 288
YOL036W 51 681
YOL035C 19 233
SMC5 7 59
MSE1 29 161
OPI10 38 847
SIL1 70 880
GAS5 68 722
YOL029C 18 407
YAP7 18 153
MDM38 70 1000
MIM1 20 277
LAG2 93 1241
YOL024W 27 207
IFM1 107 1592
TSR4 1 0
DIS3 12 115
TAT2 133 1845
YOL019W-A 93 2205
YOL019W 171 2841
TLG2 17 138
ESC8 217 3321
CMK2 94 1364
IRC10 85 1041
YOL014W 14 217
YOL013W-B 16 131
YOL013W-A 29 2447
HRD1 94 1323
HTZ1 16 97
PLB3 196 2758
RCL1 13 396
MDM12 8 61
COQ10 78 1087
CSI2 140 2874
TOP1 159 1525
RPB11 1 0
SIN3 242 3025
PFA4 186 3035
IZH2 242 6143
PHO80 133 1726
RRP6 236 4432
ALG6 264 4063
YSP3 336 8523
UTP23 25 182
DNL4 404 5397
TSR3 153 2844
SGT2 145 2672
SLG1 47 310
YOR008C-A 24 352
YOR008W-B 20 253
TIR4 71 630
TIR2 63 624
AUS1 278 4245
YOR011W-A 24 273
YOR012W 34 627
IRC11 43 787
RTS1 78 784
YOR015W 39 277
ERP4 60 1174
PET127 175 2133
ROD1 94 1087
YOR019W 172 2628
HSP10 1 0
YOR020W-A 23 94
SFM1 35 413
YOR022C 105 1493
AHC1 82 1022
YOR024W 105 2590
HST3 99 985
BUB3 69 1046
STI1 57 699
CIN5 79 898
YOR029W 34 683
DFG16 73 920
HMS1 59 621
YOR032W-A 32 549
EXO1 121 1324
AKR2 101 1182
YOR034C-A 71 922
SHE4 78 1174
PEP12 9 34
CYC2 77 935
HIR2 73 915
CKB2 10 147
GLO4 49 762
YOR041C 19 309
CUE5 43 525
WHI2 25 304
IRC23 15 238
TOM6 5 77
DBP5 0 0
STD1 17 109
RAT1 10 18
RSB1 51 604
YOR050C 62 523
ETT1 46 520
TMC1 17 149
YOR053W 16 250
VHS3 86 1267
YOR055W 39 611
NOB1 26 248
SGT1 16 104
ASE1 94 1352
LPL1 50 526
SLD7 13 150
CKA2 13 91
YOR062C 40 548
RPL3 1 0
YNG1 21 198
CYT1 20 238
MSA1 34 530
ALG8 21 191
VPS5 25 164
VAM10 5 8
GYP1 20 146
NRT1 37 608
YOR072W 55 596
YOR072W-A 41 613
YOR072W-B 21 289
SGO1 71 1495
CDC21 1 0
YOR073W-A 0 0
UFE1 1 0
SKI7 44 592
RTS2 34 588
BUD21 8 95
ATX2 14 132
DIA2 29 87
TGL5 57 713
YOR082C 24 621
WHI5 119 1606
LPX1 92 2171
OST3 48 698
TCB1 59 800
YVC1 49 795
VPS21 3 10
PTC5 53 767
TMA46 63 976
ECM3 49 560
YOR093C 74 886
ARF3 15 68
RKI1 1 0
RPS7A 4 28
YOR097C 24 195
NUP1 19 67
KTR1 55 1167
CRC1 47 432
RAS1 23 127
YOR102W 2 6
OST2 0 0
PIN2 21 146
YOR105W 6 31
VAM3 12 65
RGS2 26 239
LEU9 36 374
YOR108C-A 6 35
INP53 47 413
TFC7 14 60
YOR111W 21 124
CEX1 37 276
AZF1 26 193
YOR114W 34 528
TRS33 12 69
RPO31 3 19
RPT5 1 0
RTC5 38 439
RIO1 1 0
GCY1 22 108
YOR121C 10 21
PFY1 3 2
LEO1 57 408
UBP2 27 211
CAT5 23 221
IAH1 30 353
RGA1 36 215
ADE2 1199 48423
AFI1 43 567
ORT1 6 12
YOR131C 15 99
VPS17 22 381
EFT1 6 29
BAG7 54 1193
IRC14 4 3
IDH2 12 40
SIA1 48 765
RUP1 59 667
YOR139C 4 24
SFL1 35 314
ARP8 15 81
LSC1 17 217
THI80 2 7
ELG1 31 289
PNO1 0 0
YOR146W 0 0
MDM32 5 14
SPP2 9 73
SMP3 0 0
MRPL23 9 56
RPB2 0 0
YOR152C 9 18
PDR5 53 520
SLP1 26 292
ISN1 20 162
NFI1 41 281
PUP1 3 3
PET123 10 99
SME1 0 0
MTR10 6 14
PNS1 31 347
YOR161W-A 1 0
YOR161W-B 3 4
YOR161C-C 8 75
YRR1 58 822
DDP1 18 147
GET4 20 265
SEY1 53 1066
SWT1 36 469
RPS28A 3 10
GLN4 1 0
YOR169C 1 0
YOR170W 4 6
LCB4 23 179
YRM1 60 721
DCS2 25 149
MED4 7 46
ALE1 35 402
HEM15 3 6
MPC54 29 385
GAC1 16 79
SYC1 17 312
DCI1 7 21
LAS17 18 116
RPS30B 4 10
FYV12 51 521
SER1 3 4
GSP2 28 142
YOR186W 23 336
YOR186C-A 16 220
TUF1 9 89
MSB1 43 464
IES4 6 22
SPR1 35 408
ULS1 35 271
THI72 31 316
YOR192C-C 2 22
PEX27 15 262
TOA1 0 0
SLK19 20 92
LIP5 28 154
MCA1 10 81
BFR1 12 166
YOR199W 24 455
YOR200W 11 48
MRM1 21 138
HIS3 11 140
YOR203W 24 171
DED1 2 1
GEP3 41 514
NOC2 1 0
RET1 2 1
PTP2 22 341
NPT1 7 22
RPB10 0 0
MGM1 11 124
STE4 31 365
SAS5 21 254
SPR2 27 252
AIM41 8 36
RUD3 14 171
RFC1 16 129
YOR218C 3 4
STE13 33 693
RCN2 9 39
MCT1 20 290
