gene_name number_of_transposon_per_gene number_of_read_per_gene
FLO5 117 865
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 27 110
YHR214W 1 0
YHR214W-A 6 19
YHR214C-D 0 0
YHR214C-E 14 62
PHO12 12 54
IMD2 29 248
YHR217C 28 177
YHR218W 2 1
YHR218W-A 0 0
YHR219W 0 0
YHR219C-A 0 0
YIL177C 0 0
YIL177W-A 0 0
PAU14 0 0
VTH1 12 259
IMA3 0 0
YIL171W-A 0 0
YIL169C 52 204
YIL166C 122 1317
YIL165C 22 144
NIT1 55 393
YIL163C 42 540
SUC2 86 776
YIL161W 18 76
POT1 70 507
BNR1 123 813
AIM20 22 110
COA1 33 208
YIL156W-A 41 529
YIL156W-B 22 237
UBP7 121 770
GUT2 108 953
IMP2' 111 899
RRD1 74 562
YIL152W 59 497
ESL1 95 710
MCM10 20 143
MLP2 114 908
RPL40A 18 55
SLN1 12 40
ATG32 34 176
PAN6 28 148
NDC80 12 146
SSL2 27 163
YIL142C-A 11 98
CCT2 1 0
YIL141W 38 209
AXL2 97 471
REV7 27 237
TPM2 11 67
TMA108 119 862
OM45 63 405
VHS2 69 456
YIL134C-A 36 328
FLX1 40 348
RPL16A 19 148
CSM2 48 537
FKH1 60 543
ASG1 77 521
TAO3 102 596
MET18 80 482
RRT14 21 102
STH1 62 536
KGD1 158 1219
AYR1 47 387
SIM1 190 1489
POG1 25 108
QDR2 89 660
QDR1 140 1007
RPI1 30 149
RHO3 5 13
PRM5 39 155
HIS5 72 570
YIL115W-A 20 132
NUP159 29 201
POR2 31 99
SDP1 54 474
HOS4 144 1082
COX5B 25 173
HPM1 56 298
SEC24 5 6
YIL108W 159 1401
PFK26 86 710
MOB1 23 180
SLM1 76 613
YIL105W-A 11 51
SHQ1 42 158
DPH1 56 341
YIL102C-A 2 5
YIL102C 7 15
XBP1 112 887
YIL100C-A 42 712
YIL100W 45 792
SGA1 78 587
FMC1 10 45
FYV10 40 188
BMT5 55 305
PRK1 110 755
LYS12 53 417
RSM25 60 606
YIL092W 92 657
UTP25 10 12
ICE2 78 464
YIL089W 29 171
AVT7 83 697
AIM19 36 183
YIL086C 43 394
KTR7 97 810
SDS3 18 103
CAB2 8 30
YIL082W 30 192
AIR1 38 197
THS1 2 1
YIL077C 79 650
SEC28 49 303
RPN2 26 175
SER33 112 898
SPO22 120 836
HOP1 34 174
YIL071W-A 11 48
PCI8 32 186
MAM33 39 229
RPS24B 25 117
YIL068W-A 23 150
SEC6 29 176
YIL067C 103 725
YIL066W-A 25 119
RNR3 100 814
FIS1 32 322
EFM4 70 731
YRB2 30 173
ARC15 4 7
SNP1 32 152
YIL060W 27 139
YIL059C 25 132
YIL058W 46 604
RGI2 22 157
VHR1 292 2426
YIL055C 148 1088
YIL054W 71 804
GPP1 43 264
RPL34B 8 24
MMF1 62 512
PCL7 45 183
DFG10 48 291
NEO1 15 87
YIL047C-A 32 273
SYG1 169 1283
YIL046W-A 81 944
MET30 13 74
PIG2 73 463
AGE2 60 252
CBR1 40 433
PKP1 85 789
GVP36 40 238
APQ12 8 40
TED1 82 594
NOT3 50 246
PRM2 99 658
CST6 84 784
CKA1 59 409
CAP2 39 361
BCY1 36 217
YIL032C 45 415
ULP2 57 312
YIL030W-A 26 114
SSM4 179 1357
YIL029W-A 35 248
YIL029C 22 103
YIL028W 13 67
EMC5 20 125
IRR1 31 223
YIL025C 21 45
YIL024C 42 416
YKE4 92 878
TIM44 3 2
RPB3 15 98
YIL021C-A 0 0
YIL020C-A 20 93
HIS6 63 491
FAF1 15 100
RPL2B 32 130
VID28 154 1124
SNL1 52 294
BAR1 162 1292
YIL014C-A 18 109
MNT3 82 604
PDR11 297 2540
YIL012W 91 1102
TIR3 47 342
DOT5 41 312
EST3 39 507
FAA3 162 1434
URM1 20 63
NAS2 63 658
YIA6 143 1239
EPS1 240 2150
BET1 0 0
CFD1 51 419
YIL002W-A 16 145
INP51 276 2573
YIL001W 181 1917
SGN1 86 597
MPH1 274 2189
AIM21 202 1679
DJP1 90 505
IST3 47 381
PAN1 336 3105
YIR007W 183 1579
PRI1 12 49
MSL1 26 217
DSN1 47 237
STS1 15 54
SQT1 22 68
GAT4 42 573
YIR014W 86 601
RPR2 16 56
YIR016W 196 1638
MET28 170 2271
YIR017W-A 195 2652
YAP5 72 654
YIR018C-A 18 66
FLO11 135 835
YIR020C 11 47
YIR020W-A 21 151
YIR020C-B 45 367
MRS1 60 464
YIR021W-A 53 600
SEC11 5 5
DAL81 224 1554
YIR023C-A 48 182
INA22 35 353
MND2 64 526
YVH1 56 422
DAL1 132 1158
DAL4 190 1888
DAL2 82 700
DCG1 59 303
YIR030W-A 37 235
DAL7 110 897
DAL3 89 709
MGA2 139 888
LYS1 92 646
YIR035C 102 1037
IRC24 94 694
YIR036W-A 46 430
HYR1 27 151
GTT1 42 230
YPS6 62 360
YIR040C 1 0
PAU15 2 1
YIR042C 33 145
YJL225C 1 0
YJL225W-A 0 0
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 18 269
IMA4 0 0
YJL220W 0 0
HXT9 37 262
YJL218W 16 93
REE1 36 354
IMA5 57 456
YJL215C 49 240
HXT8 82 714
YJL213W 30 152
OPT1 123 1005
YJL211C 109 1007
PEX2 136 956
CBP1 74 544
NUC1 45 378
LAA1 142 925
YJL206C 60 491
NCE101 32 193
RCY1 31 110
PRP21 12 83
YJL202C 18 176
ECM25 107 575
ACO2 102 680
MBB1 28 123
PHO90 142 1078
UBP12 121 927
YJL197C-A 5 6
ELO1 31 166
YJL195C 1 0
CDC6 1 0
YJL193W 30 138
SOP4 50 387
RPS14B 60 396
RPS22A 9 48
RPL39 7 17
BUD19 2 1
SWE1 80 587
MNN5 77 456
ATG36 47 248
GON7 12 74
MNN11 70 736
YJL182C 39 260
YJL181W 102 556
ATP12 46 324
PFD1 13 119
ATG27 30 210
RPL17B 19 59
SWI3 31 302
YJL175W 21 165
KRE9 0 0
RFA3 4 4
CPS1 78 577
YJL171C 41 336
ASG7 68 536
YJL169W 10 49
SET2 72 533
ERG20 3 11
QCR8 16 60
HAL5 84 533
TPK1 69 381
YJL163C 110 649
JJJ2 76 568
FMP33 74 434
YJL160C 69 469
HSP150 15 31
CIS3 73 545
FAR1 126 998
YJL156W-A 38 415
SSY5 5 5
FBP26 75 444
VPS35 49 347
INO1 88 598
YJL152W 134 2186
SNA3 89 1518
YJL150W 67 756
DAS1 69 431
RPA34 24 163
YJL147C 23 121
IDS2 55 342
SFH5 65 385
YJL144W 19 172
TIM17 10 65
IRC9 23 111
YAK1 78 478
RPB4 10 36
YUR1 71 449
TIF2 12 76
GLG2 51 366
YJL136W-A 16 95
RPS21B 10 26
YJL135W 33 231
LCB3 57 267
YJL133C-A 54 685
MRS3 49 302
YJL132W 105 653
AIM23 47 319
URA2 352 2776
TRK1 76 329
PBS2 74 511
YJL127W-A 9 63
YJL127C-B 14 87
SPT10 88 669
NIT2 32 183
GCD14 12 23
LSM1 8 51
MTC1 49 308
ALB1 20 221
RPE1 25 137
YJL120W 34 289
YJL119C 24 153
YJL118W 53 437
PHO86 40 168
NCA3 71 472
ASF1 33 176
MDV1 108 754
CCT7 5 11
GZF3 48 445
UTP10 32 136
PRM10 48 290
YJL107C 34 177
IME2 41 218
SET4 53 247
PAM16 4 11
GSM1 52 344
MEF2 92 577
GSH1 58 345
LSB6 82 675
CHS6 107 827
SAP185 104 802
PHS1 5 22
MRPL49 18 117
BCK1 42 252
KHA1 80 445
TOK1 75 335
SRS2 108 895
GWT1 12 44
DPB11 10 54
SIP4 146 905
ARG3 6 7
TRL1 24 88
YJL086C 60 542
EXO70 10 53
ALY2 117 761
TAX4 101 571
IML2 71 503
ARP4 41 160
SCP160 96 601
PRY1 64 453
PRY3 248 2028
YJL077W-B 3 2
ICS3 74 897
YJL077W-A 10 60
NET1 130 776
APQ13 49 442
SMC3 8 34
JEM1 87 449
PSF2 3 5
ARG2 44 224
YJL070C 73 441
UTP18 9 67
YJL068C 32 254
YJL067W 30 243
MPM1 45 429
DLS1 29 278
YJL064W 21 164
MRPL8 60 468
COA3 13 119
LAS21 51 346
NUP82 17 51
BNA3 45 263
YHC3 62 431
BIT61 80 631
IKS1 109 485
ZAP1 27 117
YJL055W 86 538
TIM54 52 371
PEP8 18 100
YJL052C-A 54 902
TDH1 76 609
IRC8 121 998
MTR4 1 0
YJL049W 23 163
UBX6 79 614
YJL047C-A 37 131
RTT101 115 785
AIM22 36 264
YJL045W 132 1093
GYP6 45 255
YJL043W 191 2668
MHP1 201 1217
NSP1 3 8
NUP192 17 80
LOH1 18 96
IRC18 26 91
SNX4 42 249
TAD2 39 283
KAR2 16 66
HCA4 6 19
YJL032W 1 0
BET4 3 2
MAD2 79 888
VPS53 73 568
YJL028W 152 2409
YJL027C 153 2278
RNR2 16 138
YJL026C-A 0 0
RRN7 17 75
APS3 36 215
PET130 78 503
YJL022W 31 169
BBC1 143 889
YJL020W-A 5 14
MPS3 124 1362
YJL016W 163 1652
YJL015C 82 1671
CCT3 2 1
MAD3 117 1034
VTC4 106 984
RPC17 3 7
NOP9 50 320
YJL009W 26 132
CCT8 3 2
YJL007C 58 1306
CTK2 19 172
CYR1 72 548
SYS1 85 1032
COX16 41 202
OST1 15 58
PRE3 9 30
AVT1 225 2259
MPP10 72 421
YJR003C 229 2440
SAG1 243 2060
APL1 108 1198
LSO1 14 53
POL31 6 8
SUI2 30 173
MHO1 128 1068
TDH2 114 760
MET3 157 1160
SPC1 21 231
YJR011C 37 162
YJR012C 80 886
GPI14 18 66
TMA22 42 277
YJR015W 162 1326
ILV3 91 440
ESS1 50 497
YJR018W 44 317
TES1 113 1292
YJR020W 60 634
REC107 122 1066
LSM8 4 8
YJR023C 7 24
MDE1 67 667
BNA1 60 361
YJR030C 131 1353
GEA1 140 1080
CPR7 44 301
RAV1 142 958
PET191 16 138
RAD26 121 1080
HUL4 81 619
YJR037W 21 171
YJR038C 48 404
YJR039W 132 1114
GEF1 81 549
URB2 19 92
NUP85 35 163
POL32 68 406
VPS55 19 136
SSC1 13 60
TAH11 9 36
ANB1 24 228
CYC1 29 186
UTR1 80 2623
ISY1 66 543
OSM1 71 514
RAD7 94 664
BFA1 72 564
KCH1 37 260
HIT1 23 152
YJR056C 25 145
CDC8 13 66
APS2 39 217
PTK2 120 627
CBF1 102 893
YJR061W 136 1021
NTA1 58 311
RPA12 12 66
CCT5 5 16
ARP3 2 2
TOR1 190 1521
YAE1 8 41
RFC2 3 5
HAM1 28 157
LIA1 33 176
YJR071W 29 246
NPA3 43 357
OPI3 28 256
MOG1 102 1164
HOC1 38 228
CDC11 25 112
MIR1 57 340
BNA2 200 2099
YJR079W 65 314
AIM24 49 262
EAF6 16 69
ACF4 42 181
YJR084W 63 680
YJR085C 21 134
STE18 7 24
YJR087W 16 83
EMC2 35 185
BIR1 87 535
GRR1 64 420
JSN1 118 793
BUD4 188 1353
FIP1 18 112
IME1 53 406
RPL43B 21 83
SFC1 70 547
YJR096W 67 503
JJJ3 20 70
YJR098C 58 394
YUH1 30 97
AIM25 51 459
RSM26 36 233
VPS25 25 160
URA8 206 2382
SOD1 44 299
ADO1 40 144
ECM27 99 705
YJR107W 47 300
ABM1 74 991
CPA2 16 73
YMR1 81 626
YJR111C 37 283
NNF1 9 67
YJR112W-A 32 214
RSM7 63 572
YJR114W 32 331
YJR115W 66 667
TDA4 70 526
STE24 44 282
ILM1 6 26
JHD2 92 792
YJR120W 82 989
ATP2 55 235
IBA57 52 263
RPS5 0 0
YJR124C 48 306
ENT3 38 280
VPS70 100 713
RSF2 302 2482
YJR128W 64 514
EFM3 159 1367
STR2 60 396
MNS1 93 719
NMD5 87 442
XPT1 45 243
SGM1 44 286
MCM22 13 96
TIM8 2 5
TTI2 3 2
MET5 201 1524
IML1 117 927
HOM6 34 187
HIR3 122 771
YJR140W-A 4 5
YJR141W 3 4
YJR142W 40 369
PMT4 61 297
MGM101 40 386
RPS4A 17 38
YJR146W 55 523
HMS2 65 328
BAT2 166 1763
YJR149W 59 481
DAN1 57 394
DAN4 65 381
YJR151W-A 5 13
DAL5 60 463
PGU1 35 148
YJR154W 66 360
AAD10 72 507
THI11 31 190
YJR157W 3 5
HXT16 0 0
SOR1 9 42
MPH3 10 47
COS5 7 14
YJR162C 5 5
YKL225W 29 174
PAU16 7 53
YKL223W 5 9
YKL222C 55 455
MCH2 63 491
FRE2 84 584
COS9 47 317
SRY1 76 816
JEN1 123 1168
URA1 34 200
OXP1 118 936
YRA2 18 99
DOA1 54 307
SAC1 18 81
TRP3 63 431
UBA1 2 1
STE6 140 1132
CBT1 22 206
EMC3 31 205
ADD66 22 148
LOS1 62 344
EAP1 58 412
TOR2 14 50
YKL202W 18 55
MNN4 123 732
PTK1 410 6840
PEX1 243 2197
YKT6 1 0
MIA40 36 125
MST1 57 374
SDS22 4 15
ACP1 15 61
DPH2 69 449
CNB1 17 76
HYM1 39 240
PXA2 81 490
FAT3 131 1447
MTR2 32 293
ASH1 108 747
SPE1 20 130
YKL183C-A 41 544
LOT5 154 1550
FAS1 2 1
PRS1 8 16
RPL17A 2 1
COY1 64 374
STE3 52 340
YKL177W 20 70
LST4 37 194
ZRT3 78 618
TPO5 25 59
SNU114 24 70
EBP2 17 56
NNK1 88 480
MRPL38 31 210
YKL169C 27 202
KKQ8 82 749
MRP49 15 87
TPK3 78 402
YKL165C-A 12 76
MCD4 3 2
PIR1 33 129
PIR3 34 122
YKL162C-A 20 97
YKL162C 36 307
KDX1 64 334
ELF1 12 37
RCN1 18 127
APE2 134 993
RPS27A 18 122
YKL156C-A 3 10
RSM22 116 904
SRP102 10 50
YKL153W 8 36
GPM1 7 22
YKL151C 127 1293
MCR1 86 652
DBR1 80 696
SDH1 152 1279
YKL147C 80 1033
AVT3 150 1143
RPT1 4 12
YKL145W-A 0 0
RPC25 0 0
LTV1 14 65
MRP8 11 72
SDH3 21 60
TGL1 56 338
CTK1 14 42
HSK3 0 0
MRPL31 18 163
CMC1 20 75
YKL136W 12 54
APL2 44 238
OCT1 78 415
YKL133C 49 342
RMA1 66 401
YKL131W 41 244
SHE2 16 46
MYO3 124 836
PMU1 45 310
PGM1 110 674
YPK1 18 56
RRN3 16 75
SSH4 57 433
YKL123W 8 12
SRP21 16 102
DGR2 108 708
OAC1 53 270
VPH2 30 138
YKL118W 28 339
SBA1 20 168
PRR1 64 401
YKL115C 62 260
APN1 46 296
RAD27 54 362
ABF1 18 63
YKL111C 15 58
KTI12 56 400
HAP4 63 385
SLD2 33 235
YKL107W 76 422
YKL106C-A 15 70
AAT1 35 186
SEG2 115 855
GFA1 1 0
APE1 101 706
YKL102C 63 497
HSL1 55 247
YPF1 54 409
YKL100W-A 4 9
UTP11 5 6
MTC2 40 292
YKL097C 65 710
YKL096C-B 10 15
CWP2 15 18
CWP1 45 265
YJU2 23 176
YJU3 54 377
MBR1 52 240
BUD2 86 626
YKL091C 49 286
CUE2 62 421
MIF2 11 43
CAB3 33 183
CYT2 54 392
SRX1 102 1547
MDH1 47 297
HOT13 34 266
YKL083W 6 25
RRP14 13 37
TEF4 36 212
VMA5 13 55
SMY1 68 481
DHR2 16 91
YKL077W 52 235
PSY1 18 54
YKL075C 61 346
MUD2 70 690
LHS1 62 303
STB6 65 367
YKL071W 34 211
YKL070W 12 51
YKL069W 21 167
YKL068W-A 17 86
NUP100 75 408
YNK1 17 76
YKL066W 68 629
YKL065W-A 17 64
YET1 42 308
MNR2 112 743
YKL063C 12 44
MSN4 79 506
BLI1 9 65
FBA1 2 1
MPE1 59 538
TOA2 3 3
NUP120 49 258
TMA19 12 51
OAR1 49 313
DEF1 26 107
MDM35 14 38
YKL053W 60 518
ASK1 64 518
SFK1 70 521
YKL050C 126 968
CSE4 1 0
ELM1 22 116
ANR2 76 571
DCW1 101 753
PRI2 30 155
YKL044W 41 171
PHD1 54 235
SPC42 6 12
VPS24 18 45
NFU1 35 240
PTM1 47 422
RGT1 190 1638
AIM26 111 1382
YKL036C 87 1079
UGP1 10 42
TUL1 130 1071
YKL033W-A 33 125
TTI1 9 24
IXR1 203 1573
YKL031W 79 735
YKL030W 145 2265
MAE1 302 3374
TFA1 38 151
TCD2 105 698
GPX1 34 219
PAN3 139 1113
URA6 2 2
YKL023C-A 38 287
YKL023W 54 320
CDC16 59 619
MAK11 53 673
SPT23 123 764
RAM2 3 6
YKL018C-A 20 141
SWD2 7 14
HCS1 130 777
ATP7 26 99
PUT3 146 1149
URB1 79 342
ARC19 0 0
PRP40 79 490
CCE1 84 907
UFD4 261 2118
MRT4 31 143
LAC1 116 940
CAP1 60 349
SFT1 38 496
RPL14A 10 27
BYE1 197 1388
AUR1 24 101
MRP17 30 253
DID4 63 422
MET14 49 304
VPS1 92 459
PAP1 37 268
OSH6 179 1502
ECM9 141 1052
YKR005C 292 2715
MRPL13 50 365
MEH1 20 74
RSC4 30 131
FOX2 350 3373
TOF2 132 855
YKR011C 77 694
YKR012C 42 495
PRY2 110 862
YPT52 32 77
YKR015C 138 1288
MIC60 78 555
HEL1 81 585
YKR018C 156 1294
IRS4 109 679
VPS51 15 99
ALY1 149 1343
NTR2 33 149
YKR023W 64 675
DBP7 64 449
RPC37 13 49
GCN3 53 270
BCH2 146 940
SAP190 116 645
SET3 66 483
GMH1 35 227
SPO14 135 1067
YKR032W 40 473
YKR033C 28 86
DAL80 43 173
OPI8 21 91
DID2 19 88
CAF4 111 801
SPC34 4 17
KAE1 24 162
GAP1 163 1241
YKR040C 92 1009
YKR041W 167 1747
UTH1 46 238
SHB17 69 631
UIP5 108 1129
YKR045C 78 786
PET10 43 233
YKR047W 19 295
NAP1 57 580
FMP46 32 293
TRK2 99 802
YKR051W 70 584
MRS4 40 281
YSR3 98 758
DYN1 230 1353
RHO4 37 178
TRM2 119 849
RPS21A 25 80
GLG1 74 554
TIF1 7 24
UTP30 44 251
KTR2 106 993
TFA2 4 13
LAS1 10 16
OAF3 75 405
PAM17 28 256
CCP1 65 604
GPT2 123 885
BET3 4 18
MET1 84 523
YKR070W 81 921
DRE2 27 145
SIS2 50 334
YKR073C 78 954
AIM29 22 191
YKR075C 86 1033
YKR075W-A 51 811
ECM4 64 436
MSA2 29 102
YKR078W 73 457
TRZ1 14 57
MTD1 57 448
RPF2 12 49
NUP133 45 260
DAD2 1 0
HBS1 65 358
MRPL20 28 234
PRP16 32 143
OMA1 56 396
TVP38 42 251
TGL4 130 691
PXL1 94 755
SRL3 32 204
SRP40 115 944
PTR2 95 726
RPL40B 14 28
MLP1 112 680
PCC1 19 158
ESL2 179 1550
PCK1 90 790
UBP11 86 701
BAS1 38 212
SKG1 26 121
SIR1 62 340
FLO10 146 1047
NFT1 81 349
YKR104W 22 124
VBA5 39 176
GEX2 51 404
YLL067C 0 0
YLL067W-A 0 0
YLL066W-B 12 180
YLL066C 1 0
YLL066W-A 0 0
YLL065W 14 134
PAU18 0 0
AYT1 64 440
MHT1 62 283
MMP1 66 435
GTT2 68 767
YLL059C 96 1468
YLL058W 55 361
JLP1 96 896
YLL056C 50 381
YCT1 67 414
YLL054C 84 564
YLL053C 35 296
AQY2 42 319
FRE6 111 837
COF1 3 5
LDB18 33 250
YBT1 163 1075
YLL047W 32 147
RNP1 39 166
RPL8B 32 174
YLL044W 15 60
FPS1 63 349
ATG10 11 31
SDH2 42 477
VPS13 355 2935
UBI4 64 462
ENT4 121 1412
YLL037W 20 99
PRP19 6 5
GRC3 21 45
RIX7 13 68
IRC19 27 153
YLL032C 83 510
GPI13 9 19
RRT7 48 469
FRA1 235 2823
TPO1 100 771
ISA1 18 96
HSP104 212 2330
PAU17 40 207
SSA2 79 737
POM33 83 820
HIF1 84 583
SPA2 141 905
YLL020C 18 98
KNS1 114 605
YLL019W-A 6 18
COX19 18 63
DPS1 3 7
BPT1 230 1475
EMC6 21 165
PUF3 139 1111
YEH1 159 1533
SOF1 16 55
PSR1 119 1338
COX17 8 47
DRS1 31 211
YLL007C 82 595
YLL006W-A 62 1190
MMM1 23 101
SPO75 131 786
ORC3 4 4
SFI1 38 407
RTT109 89 701
DNM1 189 1597
YLR001C 226 1941
NOC3 29 73
CMS1 84 438
THI73 175 1623
SSL1 21 174
SSK1 178 1639
NSE1 31 187
PAM18 3 6
RLP24 0 0
TEN1 3 3
LOT6 52 463
YLR012C 14 80
GAT3 22 47
PPR1 150 1412
BRE2 65 355
PML1 38 335
MEU1 70 471
POM34 60 479
PSR2 74 712
YEH2 84 726
IRC25 32 203
SDO1 29 161
IZH3 77 493
UBR2 516 5112
SNF7 26 115
SED5 0 0
AAT2 15 83
ADE16 148 1231
RPL15A 1 0
YLR030W 42 397
YLR031W 17 59
RAD5 76 394
RSC58 6 6
SMF3 52 311
MLH2 138 1126
YLR036C 18 49
PAU23 24 115
COX12 7 39
RIC1 68 434
AFB1 14 91
YLR041W 9 30
YLR042C 20 173
TRX1 7 28
PDC1 118 1136
STU2 58 356
YLR046C 37 161
FRE8 106 847
RPS0B 17 35
YLR049C 18 78
YLR050C 19 92
FCF2 16 125
IES3 13 41
YLR053C 17 55
OSW2 96 780
SPT8 70 354
ERG3 42 222
MNL2 164 1093
SHM2 13 43
REX2 138 1858
FRS1 0 0
RPL22A 9 21
BUD28 4 6
BMT6 36 127
PER33 24 110
ENV10 7 26
SPC3 0 0
PET309 77 460
FYV7 18 59
MEF1 67 673
XYL2 50 329
RGR1 33 148
YLR072W 46 289
RFU1 39 145
BUD20 16 53
RPL10 1 0
YLR076C 0 0
FMP25 98 707
BOS1 11 30
SIC1 12 37
EMP46 66 674
GAL2 114 814
SRL2 87 618
EMP70 54 310
RAX2 108 656
ARP6 58 575
SMC4 2 2
CSF1 160 937
GAA1 3 2
ALT1 18 53
XDJ1 47 414
GEP5 167 1019
SUL2 143 1080
NYV1 56 333
GIS3 193 2271
IOC2 73 433
KIN2 97 698
HRT3 29 202
CHA4 67 460
ICT1 62 524
MIM2 52 490
ERG27 5 5
YLR101C 13 43
APC9 28 180
CDC45 1 0
LCL2 5 19
SEN2 6 8
MDN1 24 109
REX3 75 563
YLR108C 46 320
AHP1 40 269
CCW12 13 49
YLR111W 36 229
YLR112W 44 474
HOG1 72 778
AVL9 52 416
CFT2 2 3
MSL5 42 194
CLF1 42 308
YLR118C 26 138
SRN2 67 592
YPS1 97 796
YLR120W-A 17 80
YPS3 145 736
YLR122C 38 198
YLR123C 22 137
YLR124W 54 330
YLR125W 10 57
YLR126C 30 146
APC2 25 142
DCN1 30 229
DIP2 12 35
ZRT2 138 1363
ACE2 202 2149
USB1 26 172
CKI1 43 200
PDC5 64 537
SLX4 83 755
TIS11 37 182
RKM5 146 1520
NHA1 105 793
SLS1 55 241
YLR140W 46 267
RRN5 169 1324
PUT1 68 486
DPH6 69 358
ACF2 105 690
RMP1 8 16
SPE4 36 247
YLR146W-A 1 0
SMD3 0 0
PEP3 36 205
YLR149C 61 409
YLR149C-A 3 10
STM1 24 88
PCD1 51 343
YLR152C 80 560
ACS2 2 1
RNH203 28 218
YLR154W-A 0 0
YLR154W-B 0 0
TAR1 0 0
YLR154W-E 0 0
YLR154W-F 0 0
YLR154C-G 0 0
YLR154C-H 0 0
ASP3-1 0 0
YLR156W 0 0
YLR156C-A 0 0
ASP3-2 0 0
YLR157W-D 0 0
YLR157W-E 1 0
YLR157C-C 0 0
ASP3-3 0 0
YLR159W 0 0
YLR159C-A 0 0
ASP3-4 0 0
YLR161W 0 0
YLR162W 82 1093
RRT15 6 25
MAS1 6 18
YLR163W-A 0 0
SHH4 23 98
PUS5 29 114
SEC10 1 0
RPS31 3 4
UPS2 30 190
YLR169W 81 560
APS1 65 398
YLR171W 30 179
DPH5 40 284
YLR173W 92 816
IDP2 65 446
CBF5 7 18
RFX1 63 493
YLR177W 70 564
TFS1 40 336
YLR179C 97 656
SAM1 51 337
VTA1 22 117
SWI6 13 61
TOS4 85 580
YLR184W 36 213
RPL37A 15 118
EMG1 9 28
SKG3 80 568
MDL1 85 578
ATG26 86 603
MMR1 63 590
PEX13 32 173
HCR1 11 40
UPS1 11 62
YLR194C 42 229
NMT1 10 18
PWP1 19 113
NOP56 2 1
YLR198C 1 0
PBA1 20 88
YKE2 8 9
COQ9 24 142
YLR202C 57 393
MSS51 34 214
QRI5 14 72
HMX1 54 337
ENT2 52 299
HRD3 61 396
SEC13 0 0
PNP1 36 267
CLB4 38 283
ATG38 13 39
TUB4 6 7
CRR1 83 481
FRE1 49 237
CDC123 17 160
CPR6 41 384
YLR217W 18 220
COA4 59 363
MSC3 60 421
CCC1 29 229
RSA3 12 55
UTP13 4 5
YLR222C-A 6 10
IFH1 45 355
YLR224W 50 299
YLR225C 31 162
BUR2 5 7
ADY4 25 151
ECM22 66 316
CDC42 0 0
YLR230W 5 19
BNA5 35 260
YLR232W 17 99
EST1 64 495
TOP3 80 533
YLR235C 56 428
YLR236C 90 821
THI7 69 599
FAR10 30 239
LIP2 28 177
VPS34 7 18
CSC1 54 345
ARV1 17 91
GPN3 4 8
MAP1 11 72
CDD1 12 118
ERF2 30 132
IRC20 92 583
RCK2 49 230
YEF3 6 21
SSP120 12 74
SYM1 14 74
YLR252W 13 60
MCP2 57 414
NDL1 19 95
YLR255C 59 452
HAP1 211 1663
YLR257W 39 218
GSY2 85 683
HSP60 23 86
LCB5 50 353
VPS63 4 6
YPT6 12 53
TMA7 1 0
RED1 47 226
RPS28B 4 7
YLR264C-A 5 20
NEJ1 21 97
PDR8 44 215
BOP2 47 328
SEC22 8 70
YLR269C 39 356
DCS1 40 227
YLR271W 26 93
YCS4 5 5
PIG1 41 249
MCM5 5 8
SMD2 0 0
DBP9 6 10
YSH1 1 0
YLR278C 90 514
YLR279W 73 557
YLR280C 45 475
YLR281C 50 488
YLR282C 33 188
YLR283W 34 165
ECI1 19 105
NNT1 15 56
YLR285C-A 6 17
CTS1 28 162
YLR286W-A 4 59
YLR287C 23 94
RPS30A 13 49
MEC3 50 300
GUF1 53 444
YLR290C 17 95
GCD7 6 16
SEC72 17 104
GSP1 0 0
YLR294C 23 151
ATP14 9 28
YLR296W 39 330
YLR297W 15 84
YHC1 29 193
ECM38 136 1238
YLR299C-A 13 60
EXG1 46 291
HRI1 28 142
YLR302C 63 604
MET17 74 447
ACO1 11 24
STT4 12 77
UBC12 25 99
CDA1 48 343
YLR307C-A 7 67
CDA2 50 352
IMH1 47 214
CDC25 28 145
YLR311C 35 193
YLR312C 45 257
MRPL15 29 169
SPH1 40 234
CDC3 2 4
NKP2 19 123
TAD3 21 166
YLR317W 10 57
EST2 64 490
BUD6 37 142
MMS22 20 65
SFH1 22 261
VPS65 16 221
CWC24 18 101
PEX30 46 341
RPL38 3 4
YLR326W 73 409
TMA10 13 92
NMA1 36 334
REC102 26 129
CHS5 46 279
JIP3 5 15
MID2 13 40
RPS25B 25 183
YLR334C 39 165
NUP2 33 122
SGD1 15 63
VRP1 58 267
OPI9 10 19
YLR339C 1 0
RPP0 6 14
SPO77 34 156
FKS1 17 89
YLR342W-A 35 177
GAS2 59 370
RPL26A 35 153
YLR345W 47 289
YLR346C 13 39
KAP95 0 0
YLR347W-A 0 0
DIC1 88 788
YLR349W 53 364
ORM2 14 129
NIT3 43 371
YLR352W 101 551
BUD8 64 283
TAL1 22 74
ILV5 55 408
ATG33 42 252
RSC2 72 365
YLR358C 34 246
ADE13 1 0
VPS38 33 226
DCR2 46 279
YLR361C-A 6 20
STE11 72 423
NMD4 13 57
YLR363W-A 2 1
GRX8 11 67
YLR365W 15 130
YLR364C-A 10 52
YLR366W 48 511
RPS22B 47 240
MDM30 119 728
SSQ1 42 166
ARC18 6 15
ROM2 81 577
ELO3 24 70
VID22 51 294
